dataset,panel,training_seed,level,candidate_index,unit_id,regime,epoch,trajectory_order,level_intervention_id,target_artifact_sha256
Cho2017,A,5,1,31,c84l1_431a59259dce168fe7337234797d012a,OACI,154,31,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,dfc54806ff0bd7d6e01ece4da248daaa0f51186a581729bfe500add73c1383ed
Cho2017,A,5,1,32,c84l1_f4c59993e31bcbe3e55f46534ee12ff2,OACI,159,32,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,08b557b6a449e53071e57b59807615c87a26347a5ee3e4b0533170e39af1fb0b
Cho2017,A,5,1,33,c84l1_a85505d3885360fbdd818371c587364a,OACI,164,33,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,1f5949b85ad04b80c2111ee2a69c46754bbad84dba6112dc380d82e962709d53
Cho2017,A,5,1,34,c84l1_cb60561dd7d4f9cf54ea588fc8e48bac,OACI,169,34,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,3b511929368888b60eb76f17788eaeda0a7924766d0dca64754fe39e6903e368
Cho2017,A,5,1,35,c84l1_b39bd1a7f1b6847c958dec0f8446aa08,OACI,174,35,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,8714d278468f8bd22ad6836d529f81d477d9b17970e1150ae1d410fcfd03e805
Cho2017,A,5,1,36,c84l1_0a1eb6f54a8470f2c74f4ae31f2e6567,OACI,179,36,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,1dbfc13e199f6eb9a85b7261aa40fde444248837623b47aabb40335dae0e87e3
Cho2017,A,5,1,37,c84l1_38e347ae49b0cc142b255e05d73380ed,OACI,184,37,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,6a7b478eb974ea5a942acccdcebc004be393a7d42fe40005e6acffbac964badc
Cho2017,A,5,1,38,c84l1_df6560530593182a92abd2665bde7d56,OACI,189,38,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,0697b02c335eff93966dd60eb1b080633f53aa0808a83bae6b87619790ee3ffd
Cho2017,A,5,1,39,c84l1_5b9418d66e98e376e08b2c9ea6fa4a63,OACI,194,39,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,387da43e0c927c309bd48c18f6f89c5e628793f8b3cd22b570db3ce107384160
Cho2017,A,5,1,40,c84l1_3c3043e8c06456b5edbb39401c047e47,OACI,199,40,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,2a7a1c4dd2370ea26da341441783e6c6abed975f44c34f2002b783c5e0804775
Cho2017,A,5,1,41,c84l1_68381c2e4d6813d3f327fb1c4f0600b5,SRC,4,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,47387e8622418414a8dd21e27f5c9ac96dceee465a851d259dd0f34b1559a295
Cho2017,A,5,1,42,c84l1_d8545b798d12ac1a7d6e4e77099a8e3f,SRC,9,2,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,671162cb765b3db5684c9aa53894f7f42831b37281a344de3eb34d96659bf361
Cho2017,A,5,1,43,c84l1_275f1aa0af1a3c78151b6091fb5e8d4a,SRC,14,3,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,36520ef4863d79ecccb96e122f6e017b59ef1aeebc8233520091973a8ec8d1e2
Cho2017,A,5,1,44,c84l1_d95069a4c1fa419b904450ccdfa1fa02,SRC,19,4,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,b9894f4cfa8bf7b46116b96928658b26d6bedb0ca0ef880db30669d4eb6b49ad
Cho2017,A,5,1,45,c84l1_503796f1c18566bacd1c42bc396c59ff,SRC,24,5,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,67e287ec210b959defcd19562438b1f70f34ef546a332cef366771b6b9082343
Cho2017,A,5,1,46,c84l1_deaaaf166f52110e28e98ebc3480343e,SRC,29,6,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,9e9aa2bc66a7265a8f8fa36245b1cd5954f9e321b68e8ef42e639b59b9f2642a
Cho2017,A,5,1,47,c84l1_df3ade607bfaef137be9ed0370ec1684,SRC,34,7,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,f0f08139f85bcab9f6edd2e0a6eb8a0546d86428c1c8fe022caced15cbd5b384
Cho2017,A,5,1,48,c84l1_0acd832b91566629fa75cdbb8050fc00,SRC,39,8,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,9207db0badd23169cdeda208fc6abc60a4343945d520a68356099a797273d230
Cho2017,A,5,1,49,c84l1_e9673d22ee278d138a32e1f312e18d43,SRC,44,9,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,5d12d4b6dd8a7a4e3cc788e3fab6ff5936410dc34365097de04b70ad9990b32c
Cho2017,A,5,1,50,c84l1_e65491a33c2ef16849b6d92f354d84d8,SRC,49,10,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,6a8e2450da1a2bb55e6c2b22a7bab44210ef839abd192e3082f24c10cdfd3c44
Cho2017,A,5,1,51,c84l1_63d6852844d89494160c6117b47f5282,SRC,54,11,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,cb00dc95bcbb4012e997db576d9ea2c4ccc811faf575f43cf408b2eab9bc92a8
Cho2017,A,5,1,52,c84l1_6bb27da4e3e247a552722e30fbd71f67,SRC,59,12,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,f25ceb807661ca4fd3a24e1685626cbde7cb4e83aaca7361fa99c13b11e21bc0
Cho2017,A,5,1,53,c84l1_34543d382135ccd11a456908a2fdaf80,SRC,64,13,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,ba382241c25d85259f1cbed4432894565b07f54f44324d2567cc7c3b0c508f73
Cho2017,A,5,1,54,c84l1_919a499e52560a97e505e2f13889e534,SRC,69,14,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,4822d4cb017400cfacf0eee3bd5cef63009556f2e21edfb9053b5011dea193c4
Cho2017,A,5,1,55,c84l1_2697eb2eb68ebcc14a2f2a7b76f1887f,SRC,74,15,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,79a64a3ba128727e1ee4ebe7bbc306c04b76e94796fbabc831b8997dd8eecbb0
Cho2017,A,5,1,56,c84l1_a9c17b9c9a0eaa9fa05fcaf8e9c9cfe2,SRC,79,16,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,4cadb57bce474c5b5eb7efb02006d072be55a7756faba5ac32d2c5a646e4f95e
Cho2017,A,5,1,57,c84l1_934f70d689c8dba3f0dcdd15d3522f9a,SRC,84,17,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,6e73a9d756f0e3093977db5e8e60b7ea49abc976ee8a3ca48a97a8e3f29c346f
Cho2017,A,5,1,58,c84l1_d916fc9a90b19e08fd56dc0eb76a2404,SRC,89,18,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,c62e48aec8d45f4fd2d0540740fae1da1255e2b71577b7ff81c7412e110d1b17
Cho2017,A,5,1,59,c84l1_628e294bab0238be1cda70893dc1ee3f,SRC,94,19,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,3ed5d8ec68d5eab78450ca33af46f9698b11b8c27226ff71bae6a79a5e21e27f
Cho2017,A,5,1,60,c84l1_1c23258f2ad93e79ffeb13eeddf03f65,SRC,99,20,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,a52a408e42baac3028a9db500f9cbb962b2427674f7bd6370753af237dfdb0a3
Cho2017,A,5,1,61,c84l1_6c33113c1e26f467ac915e8a1ece1983,SRC,104,21,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,d28d623260c3c4af1d369918f74864dbdecca82fd1e4c11afc41087d17c871e0
Cho2017,A,5,1,62,c84l1_ec21214117a9e258a4ede6c3a4915f9e,SRC,109,22,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,2ea653746e426bfcde8a59a1a0d7a44c6ecd6ae39ba7c064440f9db129d3f92e
Cho2017,A,5,1,63,c84l1_13e822d895b2cadcbab6d7b6109bd2d6,SRC,114,23,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,b56ff38ffab1718fdd5a354d2db92e1f5900070a9376db221c9436d83343ff8f
Cho2017,A,5,1,64,c84l1_f118970a923289b9d15053748730cfd6,SRC,119,24,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,2791b34234be4390e587ec48fe21fc72fa0e29b90198f8c872ae0cc7eb310bb7
Cho2017,A,5,1,65,c84l1_544c7931d8e258b69c696f4cdf5ba18e,SRC,124,25,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,670fd8cfeb547c20eae1f41138c929298ae91ccb300fec60b6ce0aacc4781b3a
Cho2017,A,5,1,66,c84l1_31780a3f4481a302a86e1c1164a5e736,SRC,129,26,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,b77a0e888667980cc998d4012060a6e0ceb315fe1b29e15ec4c1061ff18efea7
Cho2017,A,5,1,67,c84l1_66be51ff56c613c5dae10b747b806584,SRC,134,27,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,43392c1417b3e60af72ebf39f8e7a78a12d962c29668254a1d60ee3989e36fd5
Cho2017,A,5,1,68,c84l1_317339d98edef82bf1a073b40630f31f,SRC,139,28,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,90fb2b1a2f40a3b99a02404e475e7714e2a451b8d15b9e16c3f7ca64e63eb7cf
Cho2017,A,5,1,69,c84l1_516f9b74d7a65c83b56697387b27b6a0,SRC,144,29,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,a9f2ff2560b127ac0710ebde84484f9a24e231900475c1265e07635096da8a2d
Cho2017,A,5,1,70,c84l1_dba61875d443e6aea2ccceb0bb48acc8,SRC,149,30,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,0a99b4f2ee1f590b3b5e03ba371de1874756b684f9c08f8b1e52d8146b86f4d8
Cho2017,A,5,1,71,c84l1_9d730e5f5efc65629f5f2324e283f38f,SRC,154,31,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,16b5c8a1a871a236b31a6b19c379db63cadf67d99b5a3dd1b05b4fe4e504ebed
Cho2017,A,5,1,72,c84l1_b0f27364fc587b804f92f068e088d02b,SRC,159,32,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,8b4d0bc842807dece927bcb7321e6cfdc3e76993670ba7bd52ae9e668109e38c
Cho2017,A,5,1,73,c84l1_11a6fb77194cf4e01c5bc86d8a4a69b2,SRC,164,33,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,cc917fd37d15d2c7cd860f65221ba4c7a585bd3ee46784184266bbe003aeae12
Cho2017,A,5,1,74,c84l1_8cbdfa31bdf3a3f3a6db7f4e1c4be456,SRC,169,34,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,c01e2ac0f56be770b9c0a20b5a7cf13bf81c61730739a393db2ab6615ca921f1
Cho2017,A,5,1,75,c84l1_0c30e1c2be7495fb98f79060617952f0,SRC,174,35,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,3f46b75b37410c804173df0134a9e78f25b562763e9c88fdcdb093c2bd8f93d8
Cho2017,A,5,1,76,c84l1_317b961981d587a22956b5e5419117ad,SRC,179,36,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,8f8e6c97c049cbbb1f134245cbcda253a6c8aa4b346a69d95ca4b0ebbac5dac5
Cho2017,A,5,1,77,c84l1_77977cb4a2bfbe5410c6194591367cce,SRC,184,37,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,624bd35f38192adeb875e4a4ec0ebf168216fdb1dd20015e33c1b77c26b5b452
Cho2017,A,5,1,78,c84l1_74a371d97681759d5836decf4372d986,SRC,189,38,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,d82270b0f060a49da997b03f2ea695d5280ad2d736b7e926b798e553a115fc07
Cho2017,A,5,1,79,c84l1_8b2373be136b6c1efcda87e737f19bcb,SRC,194,39,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,55a59543a3e486acff1ee57fd3134137c5fbd8795fcc7d1836ee5922324b15f4
Cho2017,A,5,1,80,c84l1_a6f768045a164704cc750c59e7585e52,SRC,199,40,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,6e2957587b329e70710258b11caa4694c1a8e7fba6461f41869ec68dd0b193ee
Cho2017,A,6,0,0,c84v2_ecb6017dd4f8dbbb7bd043a0f64d3615,ERM,199,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,de20f34219771e6675fac7b7856c5c3d66702d80729a65e9999a595bd815681f
Cho2017,A,6,0,1,c84v2_6817e4bb2fc04cc11777f5a4af944653,OACI,4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,399d74b5322788d06118ba0af72149ab0fc82076e35ff8adf6ebe6f177b4cdc7
Cho2017,A,6,0,2,c84v2_08528e08a659c411b755f75466e9ea90,OACI,9,2,C84_LEVEL0_FULL_SOURCE_PANEL_V1,5535f1ba406fc4d1daca82363be497a1ce63bb6aef1e930471a46d0dbfba94e6
Cho2017,A,6,0,3,c84v2_25fa1d1dd5ab9ce1f0d4ba4f37981d01,OACI,14,3,C84_LEVEL0_FULL_SOURCE_PANEL_V1,90e8d9c2ce6bda8684ea789eda797547f27ea04ca197d58fd5786fcbaa569384
Cho2017,A,6,0,4,c84v2_f9b0aa436170ea870ee14d9dd115bad1,OACI,19,4,C84_LEVEL0_FULL_SOURCE_PANEL_V1,185a75e0ab4be323bd89f644909e6def1c4859a3ccb1a6a4d35f159cead17667
Cho2017,A,6,0,5,c84v2_6f16cb9d82d2e94ba3bf82b8da56b1c0,OACI,24,5,C84_LEVEL0_FULL_SOURCE_PANEL_V1,ac56ba4e7d70598184a9e263550f8a5494933505213c145115c3c3f38724e1c2
Cho2017,A,6,0,6,c84v2_9f12ecea2d92690cda3def278f66ee57,OACI,29,6,C84_LEVEL0_FULL_SOURCE_PANEL_V1,efcc40cd99c498cf92ffcc400c3e49eb16a3259aa375c42b95c2a3cec1b0b7fb
Cho2017,A,6,0,7,c84v2_02e611fe0c1c2541bb2ea2f4a86a1ff4,OACI,34,7,C84_LEVEL0_FULL_SOURCE_PANEL_V1,d860d2dbd1bf410a918ec63b9317458e28c166f5829755ad85ec2a440715e253
Cho2017,A,6,0,8,c84v2_6565e869f9867e142fa4378202666d53,OACI,39,8,C84_LEVEL0_FULL_SOURCE_PANEL_V1,d6c35d5e70faafa70ca3061af3f84c1e57e78f10fa3fe74f985dd51ede4a94ee
Cho2017,A,6,0,9,c84v2_70750018f3c895d5fca37866b62b18da,OACI,44,9,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e9a81a989b7d651a8e34479fa2728cd69582a46e0cc057bb3cab98a35134446e
Cho2017,A,6,0,10,c84v2_a70ecbb15b970e66d7eb2bd46fbbff34,OACI,49,10,C84_LEVEL0_FULL_SOURCE_PANEL_V1,2a48a88364756e5f1ada4dae4963b312d5afab338619f4ee531dfa39b98ac069
Cho2017,A,6,0,11,c84v2_d93ab4328f930f2b69daeb0262897fa2,OACI,54,11,C84_LEVEL0_FULL_SOURCE_PANEL_V1,a6cdbd8f4b93ef6edfcf3da815e76c42706c9f50892cbc160ab469dff36089a9
Cho2017,A,6,0,12,c84v2_5ef615af9d2bcb66a97277f449095ce2,OACI,59,12,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1ac314c101dbcd6f538190a0863ab5ff0e0f88f12bd0f76575ed59cc65e84522
Cho2017,A,6,0,13,c84v2_afa8f1968fd6cd5941d884bde6e9e5ff,OACI,64,13,C84_LEVEL0_FULL_SOURCE_PANEL_V1,d2c07599175a9ca43f8bb328ad23e0bd8dcf5b0ea4ce0ec3527dab42d72ccd92
Cho2017,A,6,0,14,c84v2_b935ce80d78616635e283487b530943e,OACI,69,14,C84_LEVEL0_FULL_SOURCE_PANEL_V1,fbb7e9b65654eec17815d88548be9fa667efadad5c505d91c472ffcb24dc3466
Cho2017,A,6,0,15,c84v2_95f2949e1617bda3edf8640c23821a05,OACI,74,15,C84_LEVEL0_FULL_SOURCE_PANEL_V1,c98e918d4265c2a127e2ef2df55a3d83ae006a593ed165a1a8c69e5096de825e
Cho2017,A,6,0,16,c84v2_57614f1ce3e7771255ca0df2ca7425e6,OACI,79,16,C84_LEVEL0_FULL_SOURCE_PANEL_V1,f5774e3e198f2bdc77874acedb95c21f109973b10d7c133efbc03e024a586431
Cho2017,A,6,0,17,c84v2_358ae52b118bd2995ebad8f8c11308ed,OACI,84,17,C84_LEVEL0_FULL_SOURCE_PANEL_V1,a655c2dcab94981133a955886f111495129f811e36af5a80612c4f69aa93b786
Cho2017,A,6,0,18,c84v2_202e26abf873b881cca5c8aed9cede74,OACI,89,18,C84_LEVEL0_FULL_SOURCE_PANEL_V1,c510343400aa620353737d421b2086e7f1454caf2708af36b1d63902b1f92820
Cho2017,A,6,0,19,c84v2_3879075218680511e570d88e671c0b03,OACI,94,19,C84_LEVEL0_FULL_SOURCE_PANEL_V1,d3da9d313e31fbaa627d84a4796359c985c1cf9dd42b418a1f0996b546611ab5
Cho2017,A,6,0,20,c84v2_4df67a731e177f90afb7d4263b11701c,OACI,99,20,C84_LEVEL0_FULL_SOURCE_PANEL_V1,8c9a3224847f4d0666b97de88276edb7e5bf0df06f16820a8e002cd5ccfe024e
Cho2017,A,6,0,21,c84v2_c4c5152fcf775bac1a26e28ab5565bf2,OACI,104,21,C84_LEVEL0_FULL_SOURCE_PANEL_V1,dcb9b900217799bdbc62f41d5002cb7304105fb3fd686dd85e4f98cb496fe86a
Cho2017,A,6,0,22,c84v2_feb5d09f9dc61deec27c73fb553ce15f,OACI,109,22,C84_LEVEL0_FULL_SOURCE_PANEL_V1,7b5b7f8a1466e07ca99b1f12537888a9d29657bc1121f7348e39f0cfa43c9d3d
Cho2017,A,6,0,23,c84v2_68fd7cddfdf3c27626f362d7525469de,OACI,114,23,C84_LEVEL0_FULL_SOURCE_PANEL_V1,bc056fd4f5e0cb46aa33d9b967c1f8ae71061c13a58f0fcdfe33a7f02c6de279
Cho2017,A,6,0,24,c84v2_5f44e6f25c57a9f359a263726117068e,OACI,119,24,C84_LEVEL0_FULL_SOURCE_PANEL_V1,deaec2c22783b15dcfc47d8cae3a4bea113aba47571a4a6455e66b0acdf6917c
Cho2017,A,6,0,25,c84v2_cbb87ea9fbd544d78f992d1045685f5f,OACI,124,25,C84_LEVEL0_FULL_SOURCE_PANEL_V1,4f52b03343166716bcdbffca88b7fc99d351b2711ffca19a93681bc027cf86d6
Cho2017,A,6,0,26,c84v2_b8c0aea35d7de1c96d6ac8b745998773,OACI,129,26,C84_LEVEL0_FULL_SOURCE_PANEL_V1,5320ffd3853246f60584183c8b01e149362da3ee6903a5d958d5fedd33c6604d
Cho2017,A,6,0,27,c84v2_bc7c1d454acf9df267ae44a1904e7901,OACI,134,27,C84_LEVEL0_FULL_SOURCE_PANEL_V1,dc8e562b2b071c8026dee967d5ba7a7749070a11a469739955d1f5cdc302ef63
Cho2017,A,6,0,28,c84v2_2aad4bf798d94b7b7f8b64b274e0005f,OACI,139,28,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1f0d0c918cba8d59130e960ce52a048e67b5f6c558798bf547cb791ffbbf20ac
Cho2017,A,6,0,29,c84v2_93cc0e57269adbd96bc6ccac3a5afc00,OACI,144,29,C84_LEVEL0_FULL_SOURCE_PANEL_V1,f3b33fefe10f4d97eb87833d049e0b656d2f32b0ca3c2569ef4d70837139c44a
Cho2017,A,6,0,30,c84v2_6ce8c595aada85a6460db42b99fb1c24,OACI,149,30,C84_LEVEL0_FULL_SOURCE_PANEL_V1,a471485c3ba14ebe1c04e042e7ccbd1fa0fb12b6e828edaedabe01e0f3212d7b
Cho2017,A,6,0,31,c84v2_3ebc9ac0d90eac4620309ba1ee77f528,OACI,154,31,C84_LEVEL0_FULL_SOURCE_PANEL_V1,9388b95b14d2a68bbf65bc5db29010f6917c15275662426018f017c399faa1ed
Cho2017,A,6,0,32,c84v2_6094c05036b596a71bde48a8574e2d56,OACI,159,32,C84_LEVEL0_FULL_SOURCE_PANEL_V1,851f7059223f95616bb0913a85641739b764ff26c8181fa077ef991a555c5134
Cho2017,A,6,0,33,c84v2_530ef7cf8ec546a108dc1a82147a0835,OACI,164,33,C84_LEVEL0_FULL_SOURCE_PANEL_V1,a2312a92bd4758f8d644b53bd1c1e204ac3969af9f17cbfb76a49ec7cfd0d77b
Cho2017,A,6,0,34,c84v2_e29cb297a3db4f024045e3a039817fe9,OACI,169,34,C84_LEVEL0_FULL_SOURCE_PANEL_V1,4e7aaff1160e8a3cfca2b52f4fd1135684cf12e30973c28a4a7ecdba981cde87
Cho2017,A,6,0,35,c84v2_90a447ee9bc33fb1d61b3e4bc37fe4d9,OACI,174,35,C84_LEVEL0_FULL_SOURCE_PANEL_V1,46175a4531d6837d341aa1b0d0de0297fb3539e45d89f1e7479067605f0fd63f
Cho2017,A,6,0,36,c84v2_dd826e716a9f9ea1bbb3c51da897cf3a,OACI,179,36,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e5bdbaff76e9eaad691ed4815b518a09e5fef0bc5db6f0d2e29195cbdba13140
Cho2017,A,6,0,37,c84v2_679321726ac6a9be7cb3e2804ee13752,OACI,184,37,C84_LEVEL0_FULL_SOURCE_PANEL_V1,d2b664db207a42b6d87fb14f096f2d06a1f2238bad1e4c2adc9210c3f68b7f75
Cho2017,A,6,0,38,c84v2_bd76656c6574d889d8236cd18547b511,OACI,189,38,C84_LEVEL0_FULL_SOURCE_PANEL_V1,8fc1e74c0f68236a893b2dc1a20c53e834360ef5e5aca6850915aa1602480d2e
Cho2017,A,6,0,39,c84v2_5e98fa3fa8bbb08ee6c7e1f02a0b8010,OACI,194,39,C84_LEVEL0_FULL_SOURCE_PANEL_V1,38741894ef08f6a97303bf093959edb0bd9d1ec721636053770ca24db7d0d9a9
Cho2017,A,6,0,40,c84v2_4b2e44a7a8432e8e1243e3e934b58db3,OACI,199,40,C84_LEVEL0_FULL_SOURCE_PANEL_V1,191c7617ce1857d18354526b3fc1460bb4c8ec8ecf4d704497e3891934bac984
Cho2017,A,6,0,41,c84v2_506e804767583160eb46f76f65fdf721,SRC,4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,30914d11857d7a31a280c131ad71a18659678eeb136b33c1fdf8e9f7025e8f71
Cho2017,A,6,0,42,c84v2_c3ad0985acfa2640699fea7e75cf5a53,SRC,9,2,C84_LEVEL0_FULL_SOURCE_PANEL_V1,530f42675761ed05ebb3c72050da524e6cf15406729e2365f553ec5e5f66bcf3
Cho2017,A,6,0,43,c84v2_04762076c60b367ce1217d4b826f6706,SRC,14,3,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e7c63123c59f1d00ddb158db5a01572396da9d81bde68c5a40f04e5cb2847579
Cho2017,A,6,0,44,c84v2_869ff9e7c366362a3fe0c5e46ff03828,SRC,19,4,C84_LEVEL0_FULL_SOURCE_PANEL_V1,93ce1fc0b1195f172fd6a528a88a5c46ae3cf8a40351e521e0c1915d7448dfbc
Cho2017,A,6,0,45,c84v2_5e67422c1b6bc12e32d3a476a8ea4e43,SRC,24,5,C84_LEVEL0_FULL_SOURCE_PANEL_V1,29c5802e59a1e0d7b6a1400294d0b5df4263d2abbfc7832305c47865eb381e86
Cho2017,A,6,0,46,c84v2_b516c3481af22f77b93bb20f9b20580b,SRC,29,6,C84_LEVEL0_FULL_SOURCE_PANEL_V1,9e25407fabd2ed9ad23b704fb121bcf9f2c40f00e821e3b413d11e56889302d8
Cho2017,A,6,0,47,c84v2_e618a54b1fb296efa250ba600e29a010,SRC,34,7,C84_LEVEL0_FULL_SOURCE_PANEL_V1,6a5368813b12f7343bcd45df57fde6d9c922f6a1d1a3d4b67fbd9f0809475e2e
Cho2017,A,6,0,48,c84v2_e3ffed5491accb7e23ba74c8436d1b52,SRC,39,8,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e91d5e9a754ff0afd0e1978a054559effbbaa1879e66ab583306d2b163c579ee
Cho2017,A,6,0,49,c84v2_a5766d70073d36ca28cfc46787fb193d,SRC,44,9,C84_LEVEL0_FULL_SOURCE_PANEL_V1,28fdba65c628c9940236f38be949ff08ead175c20bb9b01c3aed3562cc6d95f0
Cho2017,A,6,0,50,c84v2_4d990459c207beb23cd8018443ee9cff,SRC,49,10,C84_LEVEL0_FULL_SOURCE_PANEL_V1,fb6ff4eb2990e4d9fb814bd3b2268464ec5d5c5c3a9919d92a945fc68cecd854
Cho2017,A,6,0,51,c84v2_1a4d8b2a0ceeacbf13142608043d2bbb,SRC,54,11,C84_LEVEL0_FULL_SOURCE_PANEL_V1,22d69b72b807de04b5a07eec7406b368d959cad76973b90f944bf9912aa0f762
Cho2017,A,6,0,52,c84v2_16c41025e7ed5d09bd361ff74d9846c3,SRC,59,12,C84_LEVEL0_FULL_SOURCE_PANEL_V1,ef208c9a40e7cbe70653d233a01df3d71eb8595cdd396c4b8b6a80c01b8c67e0
Cho2017,A,6,0,53,c84v2_4b385af262c62cfdcdaaf19a82034331,SRC,64,13,C84_LEVEL0_FULL_SOURCE_PANEL_V1,9b5ad2054cdec294b2a4c0ffd5b629c57d79346802cb10c3fe916ca114e02397
Cho2017,A,6,0,54,c84v2_e96a5530e3e6e460405457d7a3ea02e2,SRC,69,14,C84_LEVEL0_FULL_SOURCE_PANEL_V1,5a3cc0257e805d0b90f210cea01e5de63b7fc5531292ea8b2640433933448de8
Cho2017,A,6,0,55,c84v2_85073c0affcf3af6a639d7cd45bdbaf9,SRC,74,15,C84_LEVEL0_FULL_SOURCE_PANEL_V1,483d9b18a7d19e4e439f3cb286886cafc2413d986f6dbd9f271aaa6b1ccb81be
Cho2017,A,6,0,56,c84v2_19fa24d505cb9a66b492dcb3258294aa,SRC,79,16,C84_LEVEL0_FULL_SOURCE_PANEL_V1,de8b378bc96e6f876a8b6f29990299b85b38afe734796d0bde6b06fac4c0e2ab
Cho2017,A,6,0,57,c84v2_1eb55a907485dcfec72490455fa348c3,SRC,84,17,C84_LEVEL0_FULL_SOURCE_PANEL_V1,7b5f17111e67bbc27dd3d8cfde4c35b9116c641369bc633b83f6d3a417f51c93
Cho2017,A,6,0,58,c84v2_c3858389519addefdbf3a8072ad1a6e0,SRC,89,18,C84_LEVEL0_FULL_SOURCE_PANEL_V1,01c0145f4943d0cc6993be0c3608448747d1984a1bae8dbf76b0e6332e8fcc1e
Cho2017,A,6,0,59,c84v2_260bb0a5c81560724a1de511bc4f25bc,SRC,94,19,C84_LEVEL0_FULL_SOURCE_PANEL_V1,b730681faddb7d1df2837cc8a4d035f41ecb0747a24510d1a4b3278fa4f62680
