dataset,unit_id,regime,epoch,trajectory_order,checkpoint_sha256,optimizer_sha256,sidecar_sha256,source_audit_sha256,target_unlabeled_sha256,Wz_plus_b_max_error,persisted_linear_max_error,softmax_max_error,repeat_logits_max_error,repeat_z_max_error,status
PhysionetMI,c84l1_3e2d8da2451a06284f8f35c604facdd2,ERM,199,0,d7df164f826ebef8de2ce12cc8d20ac3c019c39055e0d4ad8d5d7bbc749655b8,0c0c4c536e8b2543a4374d9fdb038d0d904fed32665105019dff22dcecc910e3,8f8beaf1311a13d157f645c14df370522d27eb27251613f40052ed51915623c6,083e129273b760862a5d084f39b557f604af135aef9655180ab57e9b4db793be,d15f61022fc807bb4342f1e99670198728e609875a21afe13ea18a1ee6e41f5c,2.86102294921875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_3ef80f1d03bca32ad972b9668f4eec0e,OACI,174,35,e3deabb35c4301f5a5a45dbf578afc9f4326f7c6a7102be0141ceb49cce23ee0,1fedfb91ebb46a647c06f609c54ebc4132662f4903846da848d426d429898cf9,cdd5568df6af67e46f28fe3988514ecbcc26715ab0d02a1e9232f71fa8da2e75,eaa3f09045edd224a701723eca73ed8d54baede31c30971e90fa46aa3a779dd2,69d6cb8a7ed33a95545663f3c340505927518c04a5a0c66560d0ef4c37770583,4.291534423828125e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_45bfca6985792c1db0da72c729b93f38,OACI,74,15,0d9bac0d76d34e80f126437a223ec499e5ebf01ccbcdfc4cf7a125aca9da5577,cca5425e4b13c0e9671b6d51cacc0b305f0e147623d07295095739c636e5c5af,5edccb3f556b803cff166821fb89c064aad5a09b95bdb730563324a873050b20,c290ea2bbfccc548705c546befdc0c3cb08b8a08b6768e25e118b9475038a11a,ec23b60f4286120a0036bc843625c1b970ccd755c93a628722b9814fe8d78378,3.814697265625e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_46fa641f17d3a86fcd2ce249a8fffa43,SRC,49,10,3fafdd974a1ecce57c997faee2825b6c0703c41f4410f646cd108bdd711b0bea,a620373e70c2f2f98e0afd497cd338e56ce72d655a4750079ef62c41b68ea462,aca6037c630c6b1beadf106f376d1f4281a5403ef937f6e96834de44484149c5,a7802314097b580e543bda54cae13c5c807dfdf9378778024d39c2e0dbc1970c,99f30186e9679d34da98531bf923bbfe80ff71439b75a502a594b3e4fe1eeeef,4.291534423828125e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_4824263927cd36fe6297b4cdf3a8d8ea,OACI,34,7,bd7e53a4fa0a6b144a968cebadc64ec5bc691f6010e81e22e5f4548e075713ef,ffb262db822ac68a1abc9607638ed804a4bd85612e5c023f2efa07f79960ebb3,d83e170929484483b82fb82a3160c4481b3d5fa761ec9423a6c18665cb96e65c,3ade5fab761fa0a55051577debdedb85f69138450ebd9413f86ad5281ab8a21c,9c3487012bb4f2b28d92b051f6ab682c6a74610131d4464f9d73f5de8b399341,6.198883056640625e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_4e9944ca421657b6c322d8b2226d75fb,SRC,9,2,652727fac631f3dfc868c5fb1a0a7ec367b485c99b693454e7c2e4a8cd500cf8,38017c88b184a8ca03966a58a3a07d877454058db09cc7e597bbe62558af98a8,0329badea86b6dbf39221b7164c205e6a0fc6d5c1fed561e29b34ad68bf732fb,0abe467d043898b6023cd920a4e5ee441d2fb39a84a8eb205b8a51224bc6c7e5,3b2b5c54827b486f7dcbb14becf9cf524f8d882838409b5540c9c6cbe1a944e4,3.337860107421875e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_539a2be5a43b138bf7f776fea084541d,SRC,19,4,9dc7c3d8f92b005cc7b055b5226c83f969a77911996a60dcc98c0a50e37468be,e3d236d92c09c34192625a577997ac16ca04bf1ca4312dace89ad32472430de8,582ebf50ccc8c45b6b3816f22d7419139b27d83d63eaebe78dd927cb17dc09f0,ce2046baeca84b55542849bec26d916f46a3c657997729447a63a1c5198ce8ba,0c2abc17a550807889677b7347c137d9f4120c5ac17b17be3b55429ca32bfb29,3.337860107421875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_54b1e634301608252f452719f204805b,OACI,4,1,8764948d1409000d8c165e1f1fef9803ad449cf7f91d5a8b7a081d54c6ecffdc,d9b76a467f50e135016deb131feba8560668089d2d4a02d029ea03bb359538b8,3f562df684be1a81e739fdc839e93c0e48009732dff049c0bb7443b730cb3554,fe2b0b570f51910c895a369ad6ed119a029c1459036e3b12fde73265d801dac7,686bf47e1a6aa04ecebd51c107659e31a13b9ff157040a66bf625a5ec28130a3,3.337860107421875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_61c4268c97ce65008708f895ba156c91,SRC,34,7,6a3cd526fba6b063092ad25c875231caaf2dd7722445650054ede03a1a53a021,026c986bb9cd47e71b2cf760ab2cecf00f0abb7724c1b1cde2cf98b85b5fe7f1,447374e45cb9840e531172673db4a0efafb7c81beb365773cd00ef7774dfb626,92c0708216094d9c889575d36c399176dbf0b4f22e4968622d56e6509c039c61,e6b54f3c0719be6f11670a7a0d40a9acdf983696e561c5d9551e33ad27065912,3.814697265625e-06,2.86102294921875e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_61d4a2ac495fb704e050eb84dc31e9c6,OACI,24,5,d1f0e0b5e32aca498b8327d860d98dd6c97e2c6e8a03eb79524128e6f83649ff,bbac631ea930da6a072dc731bc1bb8710021504a9a2b38793917447113300789,ae0da0deb68a643f9dd6817bfaf7deb52ce07ac9b89d230d17314f073ef99e57,7938b8a0b24dfc061829a586592124db1cc1872a08cb2e1c85ffeea57b589a43,28dda10b2e1cec0558b7c6a85b819f25607fcf92e0fbc7bf2878f9c277467a4c,3.814697265625e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_65a3b14fcec4fe7ae4daf25ab3e68c6a,OACI,79,16,fd6e996c978c646731e5e063bdd9089d179aeb8e64326c215030e0429cf5aa8f,e921361ef34b47b99f8829c70e7ad86f6fd2125c66a79daa808a1c33343fd24d,b269ab1983e6e6d3f60d1582cf8b36e687d2f42f79f2b7b5cb3d47607e1e4524,bb54e00d0a262e0b43050794ac4219532c901aeebd7a6a237f0b2c9eeb64d9d4,87f525392f74261d1ed3e91147d9126479c332d2551b8695bdf6996c09c33ec6,3.337860107421875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_67baf4e25b8e0eac33be2a85756f9474,SRC,59,12,11fc7bc4cc83c5624f831d388013eb53a278e8cc210805c1306498729569ecaf,f2329ca96349565cff954c1f36dd1910f2464ae9e36b8a19bc582d4daf5b4dc0,2dccb84d75e47cdbbf767fea0f2d9032713ab789c9c567601ca134c286af581e,99b90c9c022b10fb85ee6cea0f227505da53a534a9012171fb0e0cee55da7bcb,df54c4dc085e2608c092d31152b798a08be20a754442fa4563e189080790880c,3.814697265625e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_682915b752a71b71b741ad6361abd3ef,OACI,159,32,6e02b5f7a44b800a47a4cdbd1482a35e5f8c8a0cd62a7ab4cde5d56c8d37311e,bd4bb4c411faf809cb8bb8241d4d5f4ce8f4a13f5e2b5234c0101dcefa4bda1f,2cb98e06deb8031f2d4ad6d51bd0856d7035d33812b5602d8ecd3b82cbd6b758,f001b33d2d6303eb9feb3fe9684ea2a94c01bb48294881bb4c4112f80993c7ac,69d15e16d520d4ccac18713ed59e6130e795d683632cfb9608530ebeea4d962b,2.86102294921875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_6c9857b40b60360dbb6341ae35d46982,SRC,189,38,eba263a0d7d5d4bdedde44a0cae085eac1de6164bcb9f75c0a34eec281a6051c,595d01cf006ee9d44b4768b2d7b9e9048ca5edc74c25331e127e9148483b9ec0,b68aff2192aba5be8de8cd1065bb4bb257ac6392de3f0dcfb26d88a384bafaf4,b5deba3e567f9b23524b32137782e846e8117487032a631ebe6fd917436763f7,37e87eec48c1eb6cce7a9c56157fd0c98a83458fccfd5e7f63abf2df762af6bf,4.76837158203125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_74bec4b269fe62d98bef00d3a86f3df8,SRC,44,9,37207a95d95e3e34b362691c6685a911fdc1834c12f06d0350cb27b873e630b3,d560630bc176aa25e13c061e733926dd04f1c87d28217ffdaa6c3a42980a6d60,378da296715b322b6b8f037515f73164cc779e556f3e974cae9b96bb4e94b7d4,4bbd08ce718c59953e360495fc6dd1c8278c19053d2f444e9bf102464646afbf,1282e80e89932b5d1cbbdb0ac04755b90bb05830a2e20cd228221da7c6a73405,3.814697265625e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_75bd85535781e8e21b16a16af75ab41b,SRC,134,27,a02603df54aa3333e391ee57025187dfcfa0fbc3a91771e50ecca47e73d319b3,a4dc1ff68931a991e0c16da492a84fd91a27469d394d21d7ef7b4724b32b92b2,8a369e509b8ae1da23883dd5db08edfa059fd790971a9ff9c55a03cbccbddb99,347dc3f38fed12aa3ba12f2cde952676f72f789907d9779a745ce45f0dbeeee4,0f9fb32c050e108f9cb7bd22fe2484e5cf45289a47d2d69c8c0919a87e299d47,3.814697265625e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_7789cc51c9b408f415372adf1f845f04,OACI,99,20,ba13d1c1b947205d59c7f2ef74f65e0e614aabd1c8d62bb1596a71aa590e219c,920d0c1fad43b977b2991b113ccf2405e15efd4ce17440861794a491179240e9,f65dd4aa0405f5f935c8fc5730b5011c5b25c5effc9d650fd85a030a0d190fb1,358b25eb0f935092079c8443864f15ef98b13cab82fd9be649179cd197a3b378,b90cc0cfefaef61f09dd362c5cd70897960ea2de57eda51085bd7d7649b69f3a,3.814697265625e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_7b3387e9f06c196bd2da0269924a9c8a,SRC,104,21,7d38a77fbd797d22b8e0fbec3912c689c0c5731831699886d3e0dd66a477217f,3b09e462d93f166441e7c0e700ee0bbad45a3aa72136dab526fb48b794bd481c,81f12073566ef2f3382dff9e9ef4e404cb0efbe7bbb2be5fe8236254de1aacd0,06d6263eff807dee650213af583f07f249122d7d0f4494154efd2d0262c292bd,5e1122690b1ef7edcc44400d69f3b94d657d92b801d441fb783551dab7def154,3.814697265625e-06,2.86102294921875e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_7e2124f6034e0ad870e323947950ff31,SRC,164,33,7a4f60819879b24d72b7bdfd08b9cfa4f6ec7acea5d07fff880441995bdf2f5d,e4f97260632212a4ad4d9de3b5d4dfa44f9a259f9975c0324ad089cc3bee8943,3c21b22687ebf40d6a05c8ee43c54a02742ceb19f581fe6a87ac8e7ba20026ae,12879d68369e46580a382ac49bca8ec23af55de25af05dc2504af31b5b506511,ae79a2d7642fef85895f5f41ac8a70e63436faaa4650b7bf772e032a1343e3b8,3.814697265625e-06,1.6689300537109375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_83285499c5f762d673f4ce2ed1adc2f5,SRC,199,40,b3de8ef228f70e6b8249c247c742cb25050ecda2191ba411c0e5997e9862a977,5c70c31049af5f8eba1715886de0a3873d3ca704ca9bc6f196f7179cc8b0c588,608519bfde4eb56944025a7bdad78affce336dab0293ff865e09be4eb1b925ec,3c1d15c2db694bbb5ba38818a1391620636437eb5a323cb13c83546612c36761,a29ee89f2c1db6fb5de5204b5dd05f4de2042f960a5852529e2ca18047b1fdd0,5.245208740234375e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_8369adf545f94425a47bf60d9af709cf,SRC,69,14,0e203e0e85f6d6d5d4093878a4296bdcee0808ca7cabd44a2f03a65677e72a60,9eff2a1ee76995d2653b31df9ee841733c3d18edb673b26cc396ea114bf1f44e,521da7d3a049276662c9f8640e7db1dd7803612685fd45fa10b0cebf140d4ace,352ca1c087bd50d77454945d267a84658e5ad47793cc07b27c0c3f2286839785,432655c99e3ef120a69f80f7c082e8a62a7fdcd0f40fa45357b0824c90134cdb,3.814697265625e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_846bae886ee1fafc7f5edebd92e8c122,OACI,149,30,f487f3be93d9aa96da6a2112c7dd1f8a52bf9cbba88ab1aa44a9537545723178,8bd017ab9eebe617870a44167160614006407b06a09530956a8c58d6086315d9,e18e9ee57185c3809b5aea023260a4da5bda73cee4d359c14cef4a7a56622880,fe68f11db18e53ed86a3f3af32a2676b99843e6912bad925f4e9fb9e66e5d0b2,e3fbb261be75198dda7c405573e0f4580c45424a5280d1ed0a26dcb5c081ebf3,4.291534423828125e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_849dd7fbb0c0fb97bcad681beaba0231,SRC,129,26,226889e3edb322d381cbedc02fe7261d677ad1b8e96a1304925a5ea0d3677c44,d4625146b280d4e01c6746bd20618573950352cab69ae2940006431247f49a51,3a77787f6495ab47f8d9a08344d6688e13910907f428a55bd8b89de0d591de74,f47d6cf370645c8e4bc94c7ca313d854cfefae87c27aa0cc6550096ed34abd34,09523dbcd2ffeaba4b760d5624573390a3c3eb240c0e24829589250a92a0f0a9,4.291534423828125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_8d60a3dd23a496f468e87fecb200a47e,SRC,139,28,0fb96e0c3c5b8825504addbc86f4078864f7bbd9231e978ca57573f57b82c585,6429351a9ae61ecddeda8d4ea989b3ec3ae8046101653efb06a406b5fc717441,2913676d5dddb11acb015fc7b4d1a4860245652e5ba1f4c15cb181326c23b0f1,aa5a71b6c8dc183f6b8ebf5c3eb0b592d1d39752b18aca260db2c09c4a5a7953,b3fc36b87b929ac2d2d4bc6fe92c800f01f223694f143621be076a7ccd46c59a,4.76837158203125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_8f3d555a8ec640ff960c1fac3cf06504,SRC,114,23,b4548d654c8ba29e5e670c6940faf4948b2de04bb26747d5c942494973a89a03,a5ee72311158c573f3dbb70df4dc8ef49905f3143f3d15ee81587e925a66e2fd,146e94dd5b92d611b2720ef399f1e213258cc6e06c8ea9b23ed570d9e9b59a0a,beaeff48b6a88ff0363f0d93fd35542619580c6abc594aad1ab47243a0dd884a,28fb1754ef6bfee3d7e46ccfe28a375c95534fca8477a1138b142099a5e0e913,3.814697265625e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_9237a369fd76a1f410aa290676ffd359,OACI,94,19,1ab616a102277732270fd0ce16c875cd72f3d3b3c8ba90cf1325dfdb61dc7ec6,fd89b9883da0c4853c3c94f7d6e4d2fb40c74bb60a3150bfdb7b609a10908e56,88702603173baa207aad427fa91ebf03dcfd8d8230165bc4d428c9fcb51b04d8,501e55e425731d260772851d6231f3534e139d0c1c8d2e0af9f215f2dc28b2c5,725446cf3d8d946179ca137b05051c0e26c9a4d02c9fd0fee82ab8295744250e,4.76837158203125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_9409e10892e5e0435b71bf57caaf3452,SRC,14,3,eb6404d3e5722613ff884802bed95a24fd86d29dc57307110610529396c6928d,cdf414571251b2762a502517baf4becddb4017585bf71b577d0ae343b66ca5a0,586f3fa57d68c8f77a81adbc7a2256652618a9775f9568fbab85ec9451395f77,3810fdc1860fc6d4346866977adcac8c19737f0a6af89eaeb4c02d68c2bdd981,1584086c635c9e2a5e0f2ee50073d6fe61f5bcd1d03ea4525aa28b1a45b99568,3.814697265625e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_9495159235c4b9e39d3b2d34e748c0bd,OACI,154,31,a6d47be8a053b76849c53ff59a7a9bf7cd10033892eb48bcb29e37cca6c1a0e3,7e4b7f7f1a670c676619bd2680ae000bf1b698a0d9fdd0d345293639cd5c6958,cd5a39dd18b9656e40b2df58e1316642dd2456536962041673fb847f9bc68511,ffa9bf2085b15f5abdad8f335a7eb7b0187e323581116d8d3ea2e53466bde78c,f09195230779619b260fafb29621925399e2e0eb109f83ff889a943068854f82,3.814697265625e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_9ce58ebc8015ed747f7630489935bf7a,SRC,4,1,4ef6fbe20057cf21f3ac1c086770cb25df8cfab3a4ee0e0c2330f627cfcfb747,09d72bf87e3c2e5a7fe6c9eb59dbd13f0d4d1d2ea599f3744f37396fecb85ba2,f326a70469d3f1d729998746ab41028217e53feffc160595d34388b0b7591be7,f7a61e254dee7ab0ac4068fce3720549560c6710a4957eb846586f31e7486383,e5762d4a651ca036433314285d03a8369dd0a1b417310780dcdad583e3f0ef01,3.814697265625e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_9fba5527f48c3bc61a0915470fd123ff,SRC,84,17,12af74ba90ad02fda4539d4e59c9dd54c31e00ccef825eecf8bbead91565a869,79fb99ab16b975f9c701fbd6c3b72b04ee105617dc1fb4d9137dc35217afe791,d9f33d5398ef9e8911c4a8caea4f7a64c1cdcb8c3cbb15b6c0eea41453ac9ede,206842eeeca848fb630a0c8d917e656e2656173902598bbf3fc2d63821bc701d,9d276cf8bdb2ce43c6339ceef9468db694d5274ce0c7f4b351a100f9c5e961ed,4.76837158203125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_9ff7458fee700cc8137995fb8fe2f5f1,SRC,109,22,1b3ee73274d69974ad55b9a767dbc0d52e27b4777c6c3b9ab92505f8deeee3c8,6bf3e520574890dbe50ba1c50a05452fae37c3ce1508e80e0cc4ff3feb986fd4,9abab5bcb05d0605ad2a52058f8fd53133bfeeed3f4af0cb06daa0a1542b5c24,f85397b10d1284acda230aeb5e5c07371cdde47323b062554a6882e2c0704c7e,2780ee3dc30c29f408c6641a56f85ceade57699429232c7762fa43870796fea3,3.814697265625e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_a1a5e233e1179d257150a6c893594bf6,SRC,159,32,e74a4cd766881f4b3e3779ab7a3f4c5391284c883821a825eb8cf1780ccaae7c,a9ba1542adf338d4b7227c25655f588c1a3d8f26f645c38c7be8e399434dc0f9,c1d7ab92dc8d54fd01594d1ebd5e2fba9fbdfd26787e87c8b9016fe1a4de3619,f6829aff05b03a05e8a596084f58cc1a16aaa385231863d8576654c9edb3ee8e,f5b2f5c634c24dc4b95d9461301d828aca1e7d7b93343c30d95d7089abf5c268,2.86102294921875e-06,1.6093254089355469e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_a6443296ce42db70cf624050f2e6f17c,OACI,179,36,1e26e2117f23d4af413ed4617d8ca591eee85522bb2dbd023a03576bbf244bfb,33c516254b6f0bba2966115944274742d6a78f27cf4806b93a6c13073d90aa12,0e784b0e1cca6b12924575c893c6177775f9aff361dfe3de43deca111b51d3ed,e52dd9fdea5b669af3bea94726c77341d2d69e68497f4e98fa03b8e9b59bc835,c3116034343f7254f7d094d56165dd7ec15349ad3b2f3b72f99e83732d245e30,2.86102294921875e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_a9aea00b74a8e7d9bf227f75af56261e,SRC,169,34,f77933949640abe16b509f633a8a354b1f3381772e8f0d1ace7d9daf9cfc2a71,1a86b0265c974205dc04f54e0104505e90b5e77fb790aa2c5c00f06423a1bc2d,c6b0578ba61a5d08189376678eb15c70c7859d4e337362a6444825f42d3b57bb,1319b9957f7e233b62014d5d630ceaa725c836bdb8be57c415965d3bb1cbf4f0,8499cb8e2d4f13ea48ec54c22def0f5e1e23a13833bbd505c9c17fef8bf9aadc,3.814697265625e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_aa292a9516f55e93d1f18c6a44415022,OACI,144,29,ceb2e415bbbcdf1f2b08a5a03c22f95768cffc598365ab119b1a7c02368d112c,9f9ccef892a6ab3ab0c1e0e2d6caf2cdcff0105d117298a6cfc34f0262c48a3e,bc6c1fdb63f1f125cee28a1abee6eee70269265b5d15002b86364920ee989c4d,8441fb3896ce4ddaabd7684b8254d5cee5eaa84fce79232b0e8d45fc1985ca4b,b778278cc3bd5b65fd10ee4be21e7d119d36dae85a6be26b6439e1c784a7fb59,3.814697265625e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_b35453d8eeef08d822e6cd060d4dff19,OACI,119,24,fa41dbd953ec35b98d496c2df25be9784d37a7365e17454707551736aa9bb534,1f3d76fe5bfae8e0b80e3c370875b66668705728b7fcb9c896987e3b34a3d2c4,5a6a34f0654a2d88c90a934ba1e5bff28941fdb2b2f1488c15561f921b09e821,9d8ed032b73aa6540091000987d889acfea87cd54059804c00ad499d79027ad5,b3542a8129d0111ebb7151a1be7a1e28a5e8af9e111b482cef1fccac327d14b8,2.86102294921875e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_b62a159c3592b15db0e0d3c371f847fe,OACI,14,3,c2d1c6bca56bb159eaccb1337430689e2d3726a146759cb989f6f2ef032d92e8,336b652f8c2696a7b38d92e5c93e4b996a784879c286383960911c68279ed81d,578117c1eab7644aee2a669493ee4655a52be1ddeab26fcd0140fa7b1d50d168,5e848c0edad5cdafdcb59b13308bff42484f8af19f25ba7da857094d34104b07,bcd235cd5039cb08a3f5ff8bb2eb3cf70004385ef32e56d64618310e72d65fed,2.384185791015625e-06,1.5497207641601562e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_bfd65ed62128cca8411ca0125ab8dd6a,OACI,84,17,8d344bb2858673cb15f7a26c54a00bc6157e3f142fa6a10a7eb820abefa2ae1f,2be4a1d749b477e754793545cca476444ea13a50235d102fd82b6a4ad5053ca0,5c2770d4f96d14af261cba9a06fc37ab6774e1dbb59caaca7efb5cfd0d317d7f,90d4e6cdfb3896748db40aaad1a6796590fc11ea30e8b1f849220764468c74e7,2519aa9d05c266a192d76ee75fe62249f8663a6b3d2651b75e746a74272dc22f,3.337860107421875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_c42221f887fdb75b6d13c8deb3324f0e,SRC,94,19,a23ec74551cb8be3415c8b91503eac4a3a828572421d26afbcb69f17a1b6a6e8,49baee4c1b437199bda0bed597b7e9ca11f1409c52a4f1e5386114ee164ba40c,b452b0115e0605dd9284697d100c4234e2246996e02e43ac4aef751bf5ee6a53,7d0ae19288cf7407705a58cb7baed6c7081bf0c0d6d5ca59d7051e6c016bb8b3,afcf2a4d4af2106fe1bb75ff1528700137222880f2de6f68ebe5ad0042a712e3,3.814697265625e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_c92d75e4c5e3b34b3baa16aae27ab605,SRC,54,11,e54fe0af54929aebffb80912abe19fb378d8953e5283227afdbb22a50b6bf017,fbd1193c2e8aec79522923eb9d45dd3f4366b4982eedbe992ed40755a9709e2d,05bfcf9203d3af1083bb8d99917b617b96e831ee8eea4d7cf49b6d57815550f4,757d6e5cbb02f959d01f4602e687003f4a4226a315b6baaa5d84fb0145e5ea05,a997d4ae60ff09adcb22f32941d2529aa9c0fb3226f200def55c720284c5e739,3.5762786865234375e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_ca9a54aacb2a6c4a323de321a5f85e3f,OACI,44,9,ea5712337c5a9e32e2c797db2d008f46f926f7ce58f96f512b2a0414ba0bf34d,42afec6affda83408173d108346904086882655e401a6350a5801bd41a020209,59d2096b8224fe65faf1f8ac7f17510164e4575523abc4cfcd3c9ab7b6c9fd76,522108863747e67a0901d7ab9dfe4be0bdc4b70fcb0ccd066a4cc710372a59f4,21ae555292f1288292ec97581a45806f5f432343962b728bf95922d23c61939e,2.6226043701171875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_cf1558b0e5b939be208a093cf61e680c,OACI,139,28,8f7fe2b4755e795db2d28d75e2200dcee8f0645c27b1b7ef20444f018d852e0e,903ecf91f86061e1b79cf5fc2006bd8e5d064647d0487a5456345fb738ccc198,38e1c178463261968a07dc8ee33b51fc3635b2628d392cf772c969694be6a134,a90acc9066519f27def41cc17099e9d28dfbe2e982caf7634ec0fb7c787fb6ba,f0217f470ad6ba0fc43103d1ecccacb0e13bcde23d3a7b58c97dea2851249684,3.337860107421875e-06,1.3113021850585938e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_cff8a1aa11bbf0dd7e2f040b7dc50bd8,OACI,89,18,736fa37495a1eb7ef81740eaa56f2ffff5880060a03aecb74e23918999e76e35,5d64a4072cd3d01ac5d097e876236aa42a1ff14c7c7c616fa93d746a6120522a,f2aec02d8c8f5543928fba1fdadc07c8ac279959f1e1746dbcedc85d9c8937d6,839f389bdc36e23279e4f2b2a4fd43d6d1ff7c717014f5bb610c851319296088,8077a66064c4536bf9509abd33b9293a7de0a1c6ff986a3045f557afa4dad422,2.86102294921875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_d092aa8a5e58ddc57fd6949a7538cb33,SRC,89,18,4dd9ab0f1541d7ff5e3f826589af6035ab5d5ac6d004df1ce0975d52407f99e5,5ac10b174fafb1ba5a9f414b1b82a0831a0666af7c5fd66f8604c61e6ac184d5,42b6a77c501ca7bc64eaa5f07681eea49a06ff5dd0c3b5d22a7a4409943aa877,162c0edf6c8c941a7f40cb4c59afa624677d6bc0b6f18110f2b63059b0029cdb,c725c164470a455b941bd0cdc304d4caef4580d944ba6ed6d764799504521532,2.86102294921875e-06,1.0728836059570312e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_d12cfa8761ef5c510f4013bda64d0870,SRC,144,29,50ae792e2b412372ea2bbf3f68cd5fb1af7cc0016df33e64c0afa996f27bfb69,e33f5aab70b466eae23ebbb1e203fda553b3d011902bad7edd23e1aa5a09e98f,3d767503f57de588c7ea97d27f57d2531a5ac4072dc91175f731cd6603c95ad6,3924ece66192b66d72e45bf3b29e1e3f3f4f808866111846d4c44dbdfe180c3d,dada53ec525b7285473975c8033eb95ac83e4f4f8395eaee927744453216ab03,2.6226043701171875e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_d3a19aaf767c8111edb4407a911e6a57,SRC,79,16,34c2fdf5c7db327455680e5a598da991b949f39a0fe175727cc30d09982fd4ce,fa32b24b0ec3a56c3cfd61710c78cbd71d950bba9715f174a1173c99e24e6879,43a32df1ba0150e3eb7107c40b8fb328d8e6e395cf9de0f2abecd96968ee620a,317cabf43e251a02c0bd250b6229b6398697215ae573124476d5833708ce9ab1,546964ca719ade6261e907af9aa6f4d1e424d219e34a9d6cad19a5a2bddc6681,4.291534423828125e-06,2.384185791015625e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_d75816764515f08449f4bccf726df274,SRC,179,36,5ee5207c81ba415e7517dbaa16709b86622d854d48852085d405bf403a022d4b,6b3448d19ade9c12de946d5db22045e98b54145fc3ff7df896f968280b8596b7,97c5fbea52409e12799fb30876d834a9e0613a74b72ae78301ce874378522dab,e0e593629c7bd18b1ce4a1fc396f12fd0ae48d8f67638fceea61ceabdc026434,d4b4315f46f5b72ca773cb82f5ae5552e211c301cb6e407ac514cadfe7481e84,3.814697265625e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
