unit_id,dataset,target,seed,level,regime,epoch,trajectory_order,wave,role,retention_rule,target_outcome_used_for_retention,primary
c79_6bbf7e26c46a8344aaa1,BNCI2014_001,8,4,0,OACI,14,3,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c42459027bec3d0e479c,BNCI2014_001,8,4,0,OACI,19,4,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_91be8b653fbac2ea5452,BNCI2014_001,8,4,0,OACI,24,5,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1c954944bd3710d83d48,BNCI2014_001,8,4,0,OACI,29,6,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fd25cf504c8dc8bb8fa2,BNCI2014_001,8,4,0,OACI,34,7,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e1798b853afeaf59935a,BNCI2014_001,8,4,0,OACI,39,8,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_572c306cfb4b90b04436,BNCI2014_001,8,4,0,OACI,44,9,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6a799f6a7333c92f5b07,BNCI2014_001,8,4,0,OACI,49,10,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7e4ff9d3f27442ba1b12,BNCI2014_001,8,4,0,OACI,54,11,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0dce4dca1808f5dfe77b,BNCI2014_001,8,4,0,OACI,59,12,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_17d055668dc8233d95f0,BNCI2014_001,8,4,0,OACI,64,13,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_25431e5331c8bc12b571,BNCI2014_001,8,4,0,OACI,69,14,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4b0d2fe129da5be29a51,BNCI2014_001,8,4,0,OACI,74,15,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7cddfe6ae856e6078f8f,BNCI2014_001,8,4,0,OACI,79,16,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ee02f68b3aa5cca8b98a,BNCI2014_001,8,4,0,OACI,84,17,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6b8e433d6a3d9dbf502d,BNCI2014_001,8,4,0,OACI,89,18,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1f7917f6aea336d28f65,BNCI2014_001,8,4,0,OACI,94,19,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bc2c8dd96a1bd23d53d6,BNCI2014_001,8,4,0,OACI,99,20,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ffe3f715b3057544e9c8,BNCI2014_001,8,4,0,OACI,104,21,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e228a0683376ee6ce498,BNCI2014_001,8,4,0,OACI,109,22,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_82411f9088aeb93b97f5,BNCI2014_001,8,4,0,OACI,114,23,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4a19700e5d212d5eb063,BNCI2014_001,8,4,0,OACI,119,24,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_218da79d80f430b2efbd,BNCI2014_001,8,4,0,OACI,124,25,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8db6be680fc5f268217b,BNCI2014_001,8,4,0,OACI,129,26,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_92377f1d1ef863dc499e,BNCI2014_001,8,4,0,OACI,134,27,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a3e17bb0e159264fcabd,BNCI2014_001,8,4,0,OACI,139,28,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_76e549e27bb0eb4155f1,BNCI2014_001,8,4,0,OACI,144,29,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_38bd7f1c52d07a810d59,BNCI2014_001,8,4,0,OACI,149,30,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e5052bd1985229102a4b,BNCI2014_001,8,4,0,OACI,154,31,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2bee841bcc5e1eaf2161,BNCI2014_001,8,4,0,OACI,159,32,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_21199232cd18aee6822f,BNCI2014_001,8,4,0,OACI,164,33,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c4f111700a1cf1261223,BNCI2014_001,8,4,0,OACI,169,34,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c9d99a8a22c41e69ddac,BNCI2014_001,8,4,0,OACI,174,35,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4bc79b5f6935425906f8,BNCI2014_001,8,4,0,OACI,179,36,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_439ece1b46357ed1c15d,BNCI2014_001,8,4,0,OACI,184,37,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_722eeed482eefbe74a23,BNCI2014_001,8,4,0,OACI,189,38,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4b9b9a0cd8b56e57fcad,BNCI2014_001,8,4,0,OACI,194,39,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4c111463825a19910e72,BNCI2014_001,8,4,0,OACI,199,40,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_94ffe32ffc0c51b9193a,BNCI2014_001,8,4,0,SRC,4,1,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e7a3474c99374286805d,BNCI2014_001,8,4,0,SRC,9,2,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2a65743dd164343d28f0,BNCI2014_001,8,4,0,SRC,14,3,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_16c706536d6fab7dca65,BNCI2014_001,8,4,0,SRC,19,4,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_67a9d62279cf45faa7d1,BNCI2014_001,8,4,0,SRC,24,5,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f89755321155be27ff70,BNCI2014_001,8,4,0,SRC,29,6,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a74c90bf03653b483929,BNCI2014_001,8,4,0,SRC,34,7,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_595d267932fe15438584,BNCI2014_001,8,4,0,SRC,39,8,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_60ca1ab7f6521d451d41,BNCI2014_001,8,4,0,SRC,44,9,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f5c4f8b20ec6a4b24c7c,BNCI2014_001,8,4,0,SRC,49,10,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_04c35eaaa419ad2b72a0,BNCI2014_001,8,4,0,SRC,54,11,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fe9ad1725d635fc6384b,BNCI2014_001,8,4,0,SRC,59,12,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e696ea82481bac821b31,BNCI2014_001,8,4,0,SRC,64,13,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_70835a20a8bcb73749dd,BNCI2014_001,8,4,0,SRC,69,14,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6c21594714280dbe3ea3,BNCI2014_001,8,4,0,SRC,74,15,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4069e3e6611432943918,BNCI2014_001,8,4,0,SRC,79,16,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_66165487a1a9976b532a,BNCI2014_001,8,4,0,SRC,84,17,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7049c0a295767d61f199,BNCI2014_001,8,4,0,SRC,89,18,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_acf1943dd30bf7f28230,BNCI2014_001,8,4,0,SRC,94,19,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_77739f1b7acbff63b056,BNCI2014_001,8,4,0,SRC,99,20,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b6f35c8b08e78bc20e8b,BNCI2014_001,8,4,0,SRC,104,21,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f36f4b00b62abcbdbbce,BNCI2014_001,8,4,0,SRC,109,22,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_143bb1f003b9b771d0d8,BNCI2014_001,8,4,0,SRC,114,23,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cf25eb1fcb32a877aa67,BNCI2014_001,8,4,0,SRC,119,24,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1c24ff5520fb90e8eb29,BNCI2014_001,8,4,0,SRC,124,25,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d7368e3d6af039a9466a,BNCI2014_001,8,4,0,SRC,129,26,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4bdb19c2e05160663e61,BNCI2014_001,8,4,0,SRC,134,27,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_13d8f53f1268b0b05812,BNCI2014_001,8,4,0,SRC,139,28,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_aa964039487056b49654,BNCI2014_001,8,4,0,SRC,144,29,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f456da6903563d8cf067,BNCI2014_001,8,4,0,SRC,149,30,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7f0bd316f7456894e395,BNCI2014_001,8,4,0,SRC,154,31,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b30bcc16bca606e41a67,BNCI2014_001,8,4,0,SRC,159,32,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4b188c4663e4fca32fc3,BNCI2014_001,8,4,0,SRC,164,33,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_68b4330d40d3612d7b9f,BNCI2014_001,8,4,0,SRC,169,34,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b13ce7d5c47931a3f0ad,BNCI2014_001,8,4,0,SRC,174,35,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_22ef315a14cec3dfe894,BNCI2014_001,8,4,0,SRC,179,36,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cc33c82e5410ab455e25,BNCI2014_001,8,4,0,SRC,184,37,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3635bb870cf9855c3644,BNCI2014_001,8,4,0,SRC,189,38,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b35613ae32343125cc09,BNCI2014_001,8,4,0,SRC,194,39,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f971ec4aaa2f74151959,BNCI2014_001,8,4,0,SRC,199,40,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7b68d4030537216ce12d,BNCI2014_001,8,4,1,ERM,199,0,A,primary_seed4_replication,stage1_final_anchor_only,0,1
c79_26bae040c9bd302d3823,BNCI2014_001,8,4,1,OACI,4,1,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_42cdb0466f974ac47a6d,BNCI2014_001,8,4,1,OACI,9,2,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_77027ecc95156b8ce628,BNCI2014_001,8,4,1,OACI,14,3,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a7d5f28ad67a664bee67,BNCI2014_001,8,4,1,OACI,19,4,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5462bb5b4b11ad884eae,BNCI2014_001,8,4,1,OACI,24,5,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_96d2096850ce60bef238,BNCI2014_001,8,4,1,OACI,29,6,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ba64c37efcfa882cdcd7,BNCI2014_001,8,4,1,OACI,34,7,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fca9a16e58f29a44ccaf,BNCI2014_001,8,4,1,OACI,39,8,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_eb203ac91b3b75a7665a,BNCI2014_001,8,4,1,OACI,44,9,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_aac2ebbef05802ce856a,BNCI2014_001,8,4,1,OACI,49,10,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cc5ef9ba912f6b690d7d,BNCI2014_001,8,4,1,OACI,54,11,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ae8cd15a89e5551b694f,BNCI2014_001,8,4,1,OACI,59,12,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_edc648e3145683c186cf,BNCI2014_001,8,4,1,OACI,64,13,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_16ef7906f94b69acb54c,BNCI2014_001,8,4,1,OACI,69,14,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ea78c27eda863bdb03af,BNCI2014_001,8,4,1,OACI,74,15,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_56c93a36bf36c7c89278,BNCI2014_001,8,4,1,OACI,79,16,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f10e4a57e1d08278c0f4,BNCI2014_001,8,4,1,OACI,84,17,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_09bc52b66ab92da4e1c0,BNCI2014_001,8,4,1,OACI,89,18,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fcc095bb448cf2be06d1,BNCI2014_001,8,4,1,OACI,94,19,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f58307bcad20aba149f1,BNCI2014_001,8,4,1,OACI,99,20,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ccef1aabe63d0ebfd4e6,BNCI2014_001,8,4,1,OACI,104,21,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b51c93e1606702fcd148,BNCI2014_001,8,4,1,OACI,109,22,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4c31ed737c448fe0ac12,BNCI2014_001,8,4,1,OACI,114,23,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9dd97c2e7515110cfb60,BNCI2014_001,8,4,1,OACI,119,24,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ea59668fb1608b31dc66,BNCI2014_001,8,4,1,OACI,124,25,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_395c0a321a9a65bc8dd2,BNCI2014_001,8,4,1,OACI,129,26,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_df1d98c81a26b2529912,BNCI2014_001,8,4,1,OACI,134,27,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_00b4730a0b8bb0932804,BNCI2014_001,8,4,1,OACI,139,28,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_debd48799486ecd9ab42,BNCI2014_001,8,4,1,OACI,144,29,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4434e0cf2e64579a855c,BNCI2014_001,8,4,1,OACI,149,30,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5972e756929763bd8d43,BNCI2014_001,8,4,1,OACI,154,31,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ed6cd8d9dab3cb9c38c6,BNCI2014_001,8,4,1,OACI,159,32,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f615e3aca56e61693a27,BNCI2014_001,8,4,1,OACI,164,33,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bbfab2030d96f7710cea,BNCI2014_001,8,4,1,OACI,169,34,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2907fb9869d6cddf2e81,BNCI2014_001,8,4,1,OACI,174,35,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_77c143c6768f9e22df72,BNCI2014_001,8,4,1,OACI,179,36,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_99f8c624fe44faa2a4ee,BNCI2014_001,8,4,1,OACI,184,37,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ec123274983427689f87,BNCI2014_001,8,4,1,OACI,189,38,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_02b6d5b47419cd6c9b29,BNCI2014_001,8,4,1,OACI,194,39,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_273be09ebafb3de1423a,BNCI2014_001,8,4,1,OACI,199,40,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1b426e585df61df18ff7,BNCI2014_001,8,4,1,SRC,4,1,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0d53cc246c2eebdd9e4d,BNCI2014_001,8,4,1,SRC,9,2,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2df5ef5b4c9ecfb9cc70,BNCI2014_001,8,4,1,SRC,14,3,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_190a6f46e32d4030d171,BNCI2014_001,8,4,1,SRC,19,4,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_58882ae6188229dc404d,BNCI2014_001,8,4,1,SRC,24,5,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e893846f9582b847a211,BNCI2014_001,8,4,1,SRC,29,6,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_125898752bc8c95584c7,BNCI2014_001,8,4,1,SRC,34,7,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9773d1195411f5e93940,BNCI2014_001,8,4,1,SRC,39,8,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_78b80e62776159f36f6f,BNCI2014_001,8,4,1,SRC,44,9,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c86c54569a384e2ab782,BNCI2014_001,8,4,1,SRC,49,10,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2284c4872b8b7edd6cbc,BNCI2014_001,8,4,1,SRC,54,11,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_22d2730bb40ba5377071,BNCI2014_001,8,4,1,SRC,59,12,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_12598aa341cc7548737b,BNCI2014_001,8,4,1,SRC,64,13,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bae5d1729132b19cc329,BNCI2014_001,8,4,1,SRC,69,14,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_139c1380489dd0ac3c43,BNCI2014_001,8,4,1,SRC,74,15,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9806ff1be8dcbb58bd9c,BNCI2014_001,8,4,1,SRC,79,16,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0fae00f696dc3da74073,BNCI2014_001,8,4,1,SRC,84,17,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_68344b6cb26f538a4d51,BNCI2014_001,8,4,1,SRC,89,18,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_dd73561af1deec2f0851,BNCI2014_001,8,4,1,SRC,94,19,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_189a39f44fcf4e7ae1d1,BNCI2014_001,8,4,1,SRC,99,20,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3aa947660a8e649d95b4,BNCI2014_001,8,4,1,SRC,104,21,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_59c4d38269a4f99819fd,BNCI2014_001,8,4,1,SRC,109,22,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_beb3c9fbc27336fbd35d,BNCI2014_001,8,4,1,SRC,114,23,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_47d911ad4717e7b9e7c7,BNCI2014_001,8,4,1,SRC,119,24,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fe5f324dad55b9107ce3,BNCI2014_001,8,4,1,SRC,124,25,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d0cd6fcb5ee25ea3274a,BNCI2014_001,8,4,1,SRC,129,26,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9a43087bed940bffa507,BNCI2014_001,8,4,1,SRC,134,27,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_707a7fdc4ed9b2aae532,BNCI2014_001,8,4,1,SRC,139,28,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c2b66d07f1ffd12719b6,BNCI2014_001,8,4,1,SRC,144,29,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3b5b5158ac05d83b470f,BNCI2014_001,8,4,1,SRC,149,30,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_45f67e4ded7c05c94c8f,BNCI2014_001,8,4,1,SRC,154,31,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_defd92b0b7c2a2d524eb,BNCI2014_001,8,4,1,SRC,159,32,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0408fe806f4607a3ef21,BNCI2014_001,8,4,1,SRC,164,33,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0806b3f540f0c0d0a0ed,BNCI2014_001,8,4,1,SRC,169,34,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fa49a93835cc131d3452,BNCI2014_001,8,4,1,SRC,174,35,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_23f4973c94e7ff4dc04b,BNCI2014_001,8,4,1,SRC,179,36,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ce0281cc333dceaffe1b,BNCI2014_001,8,4,1,SRC,184,37,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0e9bc6c2135ee43d321e,BNCI2014_001,8,4,1,SRC,189,38,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3ccd5efc2f636b4c57d9,BNCI2014_001,8,4,1,SRC,194,39,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5fdfa70f868c6f06a16b,BNCI2014_001,8,4,1,SRC,199,40,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a822809401f84f404cdb,BNCI2014_001,9,4,0,ERM,199,0,A,primary_seed4_replication,stage1_final_anchor_only,0,1
c79_5d1164493105dc99f73e,BNCI2014_001,9,4,0,OACI,4,1,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7bb3167fef97a230d414,BNCI2014_001,9,4,0,OACI,9,2,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7b672f919c2065b6bfa2,BNCI2014_001,9,4,0,OACI,14,3,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a07833a9f33386e27404,BNCI2014_001,9,4,0,OACI,19,4,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_926db94733cfef1cd249,BNCI2014_001,9,4,0,OACI,24,5,A,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
