subset_seed,unique_data_h,subject,windows,hours,recordings,group_ids
1,1000,675,1,0.008333333,1,1b459fa27e8ef82f_LE
1,1000,676,46,0.383333333,2,1b459fa27e8ef82f_LE
1,1000,677,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,679,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,687,43,0.358333333,1,015e0f55bbea866b_LE
1,1000,689,22,0.183333333,3,1b459fa27e8ef82f_LE
1,1000,690,35,0.291666667,1,015e0f55bbea866b_LE
1,1000,692,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,695,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,696,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,697,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,698,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,701,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,706,32,0.266666667,1,1b459fa27e8ef82f_LE
1,1000,710,53,0.441666667,4,1b459fa27e8ef82f_LE
1,1000,713,47,0.391666667,1,015e0f55bbea866b_LE
1,1000,716,48,0.400000000,1,1b459fa27e8ef82f_LE
1,1000,719,6,0.050000000,1,1b459fa27e8ef82f_LE
1,1000,720,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,729,7,0.058333333,1,1b459fa27e8ef82f_LE
1,1000,730,48,0.400000000,1,1b459fa27e8ef82f_LE
1,1000,732,1,0.008333333,1,1b459fa27e8ef82f_LE
1,1000,738,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,745,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,748,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,750,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,752,82,0.683333333,1,015e0f55bbea866b_LE
1,1000,757,72,0.600000000,2,1b459fa27e8ef82f_LE
1,1000,758,151,1.258333333,4,015e0f55bbea866b_LE
1,1000,760,12,0.100000000,1,015e0f55bbea866b_LE
1,1000,762,47,0.391666667,1,015e0f55bbea866b_LE
1,1000,764,37,0.308333333,1,015e0f55bbea866b_LE
1,1000,767,4,0.033333333,1,1b459fa27e8ef82f_LE
1,1000,773,25,0.208333333,1,015e0f55bbea866b_LE
1,1000,780,43,0.358333333,1,015e0f55bbea866b_LE
1,1000,784,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,785,305,2.541666667,7,1b459fa27e8ef82f_LE
1,1000,788,1,0.008333333,1,1b459fa27e8ef82f_LE
1,1000,789,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,791,21,0.175000000,1,015e0f55bbea866b_LE
1,1000,797,41,0.341666667,1,015e0f55bbea866b_LE
1,1000,798,44,0.366666667,1,015e0f55bbea866b_LE
1,1000,801,364,3.033333333,5,015e0f55bbea866b_LE
1,1000,807,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,810,19,0.158333333,1,1b459fa27e8ef82f_LE
1,1000,811,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,813,49,0.408333333,2,015e0f55bbea866b_LE
1,1000,815,46,0.383333333,1,015e0f55bbea866b_LE
1,1000,816,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,818,11,0.091666667,3,015e0f55bbea866b_LE
1,1000,821,29,0.241666667,2,1b459fa27e8ef82f_LE
1,1000,824,46,0.383333333,1,1b459fa27e8ef82f_LE
1,1000,827,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,829,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,831,3,0.025000000,2,015e0f55bbea866b_LE
1,1000,832,14,0.116666667,1,015e0f55bbea866b_LE
1,1000,836,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,838,46,0.383333333,1,015e0f55bbea866b_LE
1,1000,839,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,842,32,0.266666667,1,1b459fa27e8ef82f_LE
1,1000,847,45,0.375000000,1,1b459fa27e8ef82f_LE
1,1000,848,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,850,2,0.016666667,1,1b459fa27e8ef82f_LE
1,1000,859,23,0.191666667,1,015e0f55bbea866b_LE
1,1000,860,27,0.225000000,1,1b459fa27e8ef82f_LE
1,1000,861,14,0.116666667,1,1b459fa27e8ef82f_LE
1,1000,863,60,0.500000000,7,1b459fa27e8ef82f_LE
1,1000,865,86,0.716666667,2,1b459fa27e8ef82f_LE;810e5e581c9b962e_REF
1,1000,866,4,0.033333333,1,015e0f55bbea866b_LE
1,1000,867,48,0.400000000,1,015e0f55bbea866b_LE
1,1000,870,120,1.000000000,1,015e0f55bbea866b_LE
1,1000,871,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,872,336,2.800000000,3,1b459fa27e8ef82f_LE
1,1000,873,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,875,1,0.008333333,1,1b459fa27e8ef82f_LE
1,1000,879,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,881,26,0.216666667,1,1b459fa27e8ef82f_LE
1,1000,882,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,885,21,0.175000000,1,1b459fa27e8ef82f_LE
1,1000,894,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,895,45,0.375000000,1,1b459fa27e8ef82f_LE
1,1000,898,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,900,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,903,51,0.425000000,1,015e0f55bbea866b_LE
1,1000,912,132,1.100000000,8,8f63aeb560d76a12_REF
1,1000,913,44,0.366666667,1,015e0f55bbea866b_LE
1,1000,914,120,1.000000000,1,015e0f55bbea866b_LE
1,1000,915,10,0.083333333,2,015e0f55bbea866b_LE
1,1000,927,4,0.033333333,1,015e0f55bbea866b_LE
1,1000,928,46,0.383333333,1,1b459fa27e8ef82f_LE
1,1000,929,45,0.375000000,1,015e0f55bbea866b_LE
1,1000,943,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,945,17,0.141666667,1,1b459fa27e8ef82f_LE
1,1000,947,28,0.233333333,1,015e0f55bbea866b_LE
1,1000,950,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,957,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,959,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,960,12,0.100000000,1,1b459fa27e8ef82f_LE
1,1000,961,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,963,39,0.325000000,2,1b459fa27e8ef82f_LE
1,1000,966,2,0.016666667,1,1b459fa27e8ef82f_LE
1,1000,969,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,974,11,0.091666667,1,015e0f55bbea866b_LE
1,1000,977,15,0.125000000,1,1b459fa27e8ef82f_LE
1,1000,978,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,979,7,0.058333333,1,015e0f55bbea866b_LE
1,1000,980,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,983,22,0.183333333,2,1b459fa27e8ef82f_LE
1,1000,990,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,995,13,0.108333333,2,1b459fa27e8ef82f_LE
1,1000,999,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1005,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1007,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1016,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1020,43,0.358333333,1,015e0f55bbea866b_LE
1,1000,1021,47,0.391666667,1,015e0f55bbea866b_LE
1,1000,1024,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1025,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1030,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1032,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1033,55,0.458333333,1,1b459fa27e8ef82f_LE
1,1000,1037,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,1039,1,0.008333333,1,1b459fa27e8ef82f_LE
1,1000,1040,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1041,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1042,48,0.400000000,1,015e0f55bbea866b_LE
1,1000,1045,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1048,53,0.441666667,1,1b459fa27e8ef82f_LE
1,1000,1051,5,0.041666667,1,015e0f55bbea866b_LE
1,1000,1056,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,1063,38,0.316666667,1,015e0f55bbea866b_LE
1,1000,1065,52,0.433333333,1,4ac580a294689373_LE
1,1000,1070,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,1072,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1073,50,0.416666667,1,1b459fa27e8ef82f_LE
1,1000,1077,50,0.416666667,1,1b459fa27e8ef82f_LE
1,1000,1079,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1081,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1082,47,0.391666667,1,015e0f55bbea866b_LE
1,1000,1085,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1086,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,1087,38,0.316666667,1,015e0f55bbea866b_LE
1,1000,1090,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1099,5,0.041666667,3,1b459fa27e8ef82f_LE
1,1000,1100,29,0.241666667,1,1b459fa27e8ef82f_LE
1,1000,1101,31,0.258333333,1,1b459fa27e8ef82f_LE
1,1000,1102,30,0.250000000,1,015e0f55bbea866b_LE
1,1000,1104,48,0.400000000,1,1b459fa27e8ef82f_LE
1,1000,1106,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1107,41,0.341666667,1,015e0f55bbea866b_LE
1,1000,1111,71,0.591666667,1,1b459fa27e8ef82f_LE
1,1000,1112,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1114,48,0.400000000,1,1b459fa27e8ef82f_LE
1,1000,1115,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,1118,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,1124,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1126,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1132,41,0.341666667,1,015e0f55bbea866b_LE
1,1000,1134,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1136,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1138,56,0.466666667,1,015e0f55bbea866b_LE
1,1000,1139,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,1144,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1150,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1158,42,0.350000000,1,015e0f55bbea866b_LE
1,1000,1159,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,1169,51,0.425000000,1,015e0f55bbea866b_LE
1,1000,1171,52,0.433333333,1,015e0f55bbea866b_LE
1,1000,1172,52,0.433333333,1,015e0f55bbea866b_LE
1,1000,1174,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,1184,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1195,39,0.325000000,2,1b459fa27e8ef82f_LE
1,1000,1196,105,0.875000000,5,810e5e581c9b962e_REF
1,1000,1197,42,0.350000000,1,015e0f55bbea866b_LE
1,1000,1203,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,1204,49,0.408333333,1,015e0f55bbea866b_LE
1,1000,1205,43,0.358333333,1,015e0f55bbea866b_LE
1,1000,1206,57,0.475000000,1,4ac580a294689373_LE
1,1000,1209,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,1210,43,0.358333333,1,1b459fa27e8ef82f_LE
1,1000,1213,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1216,42,0.350000000,1,015e0f55bbea866b_LE
1,1000,1217,45,0.375000000,1,015e0f55bbea866b_LE
1,1000,1220,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1227,41,0.341666667,1,015e0f55bbea866b_LE
1,1000,1229,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1236,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1238,47,0.391666667,1,1b459fa27e8ef82f_LE
1,1000,1239,43,0.358333333,1,1b459fa27e8ef82f_LE
1,1000,1240,17,0.141666667,1,015e0f55bbea866b_LE
1,1000,1250,35,0.291666667,1,015e0f55bbea866b_LE
1,1000,1253,31,0.258333333,1,1b459fa27e8ef82f_LE
1,1000,1255,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,1258,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1264,11,0.091666667,1,015e0f55bbea866b_LE
1,1000,1266,43,0.358333333,1,1b459fa27e8ef82f_LE
1,1000,1268,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1269,80,0.666666667,2,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,1000,1270,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1274,113,0.941666667,1,015e0f55bbea866b_LE
1,1000,1278,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,1281,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,1285,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1286,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1292,87,0.725000000,2,1b459fa27e8ef82f_LE
1,1000,1293,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,1301,17,0.141666667,1,1b459fa27e8ef82f_LE
1,1000,1304,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,1306,51,0.425000000,1,1b459fa27e8ef82f_LE
1,1000,1308,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1310,21,0.175000000,1,015e0f55bbea866b_LE
1,1000,1311,5,0.041666667,1,1b459fa27e8ef82f_LE
1,1000,1314,116,0.966666667,2,1b459fa27e8ef82f_LE
1,1000,1316,34,0.283333333,1,015e0f55bbea866b_LE
1,1000,1318,38,0.316666667,1,015e0f55bbea866b_LE
1,1000,1321,21,0.175000000,1,015e0f55bbea866b_LE
1,1000,1323,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,1331,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,1333,42,0.350000000,1,015e0f55bbea866b_LE
1,1000,1334,83,0.691666667,2,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,1000,1335,49,0.408333333,1,015e0f55bbea866b_LE
1,1000,1338,41,0.341666667,1,015e0f55bbea866b_LE
1,1000,1343,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1344,22,0.183333333,1,015e0f55bbea866b_LE
1,1000,1345,59,0.491666667,1,015e0f55bbea866b_LE
1,1000,1347,48,0.400000000,1,015e0f55bbea866b_LE
1,1000,1349,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,1352,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,1353,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,1356,45,0.375000000,1,015e0f55bbea866b_LE
1,1000,1357,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1358,52,0.433333333,1,015e0f55bbea866b_LE
1,1000,1359,1,0.008333333,1,1b459fa27e8ef82f_LE
1,1000,1360,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1362,48,0.400000000,1,015e0f55bbea866b_LE
1,1000,1366,101,0.841666667,2,1b459fa27e8ef82f_LE
1,1000,1367,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,1368,38,0.316666667,1,1b459fa27e8ef82f_LE
1,1000,1369,50,0.416666667,1,1b459fa27e8ef82f_LE
1,1000,1374,47,0.391666667,1,1b459fa27e8ef82f_LE
1,1000,1375,50,0.416666667,1,1b459fa27e8ef82f_LE
1,1000,1376,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1380,35,0.291666667,1,015e0f55bbea866b_LE
1,1000,1383,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,1385,50,0.416666667,1,1b459fa27e8ef82f_LE
1,1000,1386,42,0.350000000,1,015e0f55bbea866b_LE
1,1000,1387,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,1395,48,0.400000000,1,1b459fa27e8ef82f_LE
1,1000,1403,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1412,47,0.391666667,1,1b459fa27e8ef82f_LE
1,1000,1413,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1415,48,0.400000000,1,015e0f55bbea866b_LE
1,1000,1416,20,0.166666667,1,015e0f55bbea866b_LE
1,1000,1418,41,0.341666667,1,015e0f55bbea866b_LE
1,1000,1430,1,0.008333333,1,015e0f55bbea866b_LE
1,1000,1435,7,0.058333333,1,015e0f55bbea866b_LE
1,1000,1437,40,0.333333333,2,015e0f55bbea866b_LE
1,1000,1446,48,0.400000000,1,015e0f55bbea866b_LE
1,1000,1449,17,0.141666667,1,015e0f55bbea866b_LE
1,1000,1451,85,0.708333333,1,015e0f55bbea866b_LE
1,1000,1452,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1454,47,0.391666667,1,015e0f55bbea866b_LE
1,1000,1456,43,0.358333333,1,1b459fa27e8ef82f_LE
1,1000,1461,21,0.175000000,3,1b459fa27e8ef82f_LE
1,1000,1476,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,1479,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1491,86,0.716666667,2,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,1000,1500,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,1505,35,0.291666667,1,015e0f55bbea866b_LE
1,1000,1507,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1509,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1513,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1514,41,0.341666667,1,015e0f55bbea866b_LE
1,1000,1515,38,0.316666667,2,1b459fa27e8ef82f_LE
1,1000,1518,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1520,2,0.016666667,1,1b459fa27e8ef82f_LE
1,1000,1525,60,0.500000000,3,015e0f55bbea866b_LE
1,1000,1526,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1539,48,0.400000000,1,015e0f55bbea866b_LE
1,1000,1543,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1544,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1546,119,0.991666667,1,015e0f55bbea866b_LE
1,1000,1547,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,1548,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1550,43,0.358333333,1,1b459fa27e8ef82f_LE
1,1000,1554,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,1561,46,0.383333333,1,015e0f55bbea866b_LE
1,1000,1570,61,0.508333333,1,1b459fa27e8ef82f_LE
1,1000,1571,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,1581,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1582,46,0.383333333,1,015e0f55bbea866b_LE
1,1000,1583,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,1584,2,0.016666667,1,015e0f55bbea866b_LE
1,1000,1585,57,0.475000000,1,015e0f55bbea866b_LE
1,1000,1586,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1592,41,0.341666667,1,015e0f55bbea866b_LE
1,1000,1594,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1596,170,1.416666667,1,1b459fa27e8ef82f_LE
1,1000,1600,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1601,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,1612,30,0.250000000,2,015e0f55bbea866b_LE
1,1000,1615,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1621,45,0.375000000,1,1b459fa27e8ef82f_LE
1,1000,1631,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,1635,48,0.400000000,1,1b459fa27e8ef82f_LE
1,1000,1636,47,0.391666667,1,1b459fa27e8ef82f_LE
1,1000,1637,46,0.383333333,1,1b459fa27e8ef82f_LE
1,1000,1639,48,0.400000000,1,1b459fa27e8ef82f_LE
1,1000,1645,45,0.375000000,1,015e0f55bbea866b_LE
1,1000,1648,26,0.216666667,2,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,1000,1649,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1653,71,0.591666667,2,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,1000,1658,9,0.075000000,1,1b459fa27e8ef82f_LE
1,1000,1664,18,0.150000000,1,015e0f55bbea866b_LE
1,1000,1666,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,1671,51,0.425000000,1,015e0f55bbea866b_LE
1,1000,1687,21,0.175000000,1,1b459fa27e8ef82f_LE
1,1000,1701,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,1707,21,0.175000000,1,015e0f55bbea866b_LE
1,1000,1719,41,0.341666667,1,015e0f55bbea866b_LE
1,1000,1721,31,0.258333333,1,015e0f55bbea866b_LE
1,1000,1724,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1739,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1742,52,0.433333333,1,1b459fa27e8ef82f_LE
1,1000,1743,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1744,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,1749,50,0.416666667,3,1b459fa27e8ef82f_LE
1,1000,1752,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,1755,7,0.058333333,1,1b459fa27e8ef82f_LE
1,1000,1758,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,1759,46,0.383333333,1,1b459fa27e8ef82f_LE
1,1000,1761,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,1765,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1770,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1776,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,1778,3,0.025000000,1,1b459fa27e8ef82f_LE
1,1000,1780,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,1786,48,0.400000000,1,015e0f55bbea866b_LE
1,1000,1787,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1800,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1804,48,0.400000000,1,015e0f55bbea866b_LE
1,1000,1809,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,1811,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1827,47,0.391666667,1,1b459fa27e8ef82f_LE
1,1000,1829,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1832,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1835,15,0.125000000,2,1b459fa27e8ef82f_LE
1,1000,1843,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1844,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1846,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1849,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,1850,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1852,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,1854,55,0.458333333,1,1b459fa27e8ef82f_LE
1,1000,1856,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1870,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,1874,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1875,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1879,49,0.408333333,1,015e0f55bbea866b_LE
1,1000,1881,6,0.050000000,1,1b459fa27e8ef82f_LE
1,1000,1886,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1888,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1892,20,0.166666667,1,1b459fa27e8ef82f_LE
1,1000,1898,43,0.358333333,1,015e0f55bbea866b_LE
1,1000,1900,43,0.358333333,1,1b459fa27e8ef82f_LE
1,1000,1902,51,0.425000000,1,015e0f55bbea866b_LE
1,1000,1908,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,1912,46,0.383333333,1,015e0f55bbea866b_LE
1,1000,1914,64,0.533333333,1,1b459fa27e8ef82f_LE
1,1000,1920,85,0.708333333,5,810e5e581c9b962e_REF
1,1000,1921,178,1.483333333,1,1b459fa27e8ef82f_LE
1,1000,1922,110,0.916666667,1,015e0f55bbea866b_LE
1,1000,1932,47,0.391666667,1,1b459fa27e8ef82f_LE
1,1000,1933,45,0.375000000,1,015e0f55bbea866b_LE
1,1000,1935,16,0.133333333,1,1b459fa27e8ef82f_LE
1,1000,1944,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,1946,71,0.591666667,2,1b459fa27e8ef82f_LE
1,1000,1948,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1954,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,1955,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1959,45,0.375000000,1,015e0f55bbea866b_LE
1,1000,1960,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,1962,53,0.441666667,1,015e0f55bbea866b_LE
1,1000,1967,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1973,30,0.250000000,1,4ac580a294689373_LE
1,1000,1974,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1975,90,0.750000000,2,015e0f55bbea866b_LE
1,1000,1980,41,0.341666667,1,015e0f55bbea866b_LE
1,1000,1981,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,1985,46,0.383333333,1,1b459fa27e8ef82f_LE
1,1000,1989,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,1990,49,0.408333333,1,1b459fa27e8ef82f_LE
1,1000,1991,48,0.400000000,1,1b459fa27e8ef82f_LE
1,1000,1993,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,2000,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,2003,83,0.691666667,1,1b459fa27e8ef82f_LE
1,1000,2004,12,0.100000000,1,1b459fa27e8ef82f_LE
1,1000,2008,80,0.666666667,2,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,1000,2013,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,2021,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,2023,51,0.425000000,1,1b459fa27e8ef82f_LE
1,1000,2024,41,0.341666667,1,4ac580a294689373_LE
1,1000,2027,72,0.600000000,2,810e5e581c9b962e_REF
1,1000,2029,43,0.358333333,1,015e0f55bbea866b_LE
1,1000,2030,12,0.100000000,1,1b459fa27e8ef82f_LE
1,1000,2035,42,0.350000000,1,4ac580a294689373_LE
1,1000,2037,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,2046,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,2049,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,2050,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,2051,43,0.358333333,1,1b459fa27e8ef82f_LE
1,1000,2057,38,0.316666667,1,015e0f55bbea866b_LE
1,1000,2060,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,2062,58,0.483333333,1,4ac580a294689373_LE
1,1000,2068,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,2075,21,0.175000000,2,1b459fa27e8ef82f_LE
1,1000,2077,21,0.175000000,1,1b459fa27e8ef82f_LE
1,1000,2078,17,0.141666667,1,1b459fa27e8ef82f_LE
1,1000,2080,8,0.066666667,1,4ac580a294689373_LE
1,1000,2084,146,1.216666667,15,8f63aeb560d76a12_REF
1,1000,2085,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,2088,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,2096,40,0.333333333,1,1b459fa27e8ef82f_LE
