dataset,target_subject,token_seed,is_confirm4f,alpha,is_alpha_star,k,lam,bacc_orig,bacc_injected,induced_harm,E0_recovery,E4_inj_bacc,E4_cln_bacc,E4_raw_rec,E4_netted_rec,E1_inj_bacc,E1_cln_bacc,E1_raw_rec,E1_netted_rec,E2_netted_rec,E3_inj_bacc,E3_cln_bacc,E3_raw_rec,E3_netted_rec,ERASE_inj_bacc,ERASE_cln_bacc,ERASE_raw_rec,ERASE_netted_rec
BNCI2015_001,12,20260728,True,0.5,False,2,1.0,0.525,0.515,0.01,1.0,0.5825,0.5825,6.75,1.0,0.5725,0.5675,5.75,1.5,0.0,0.515,0.525,0.0,0.0,0.5075,0.51,-0.75,0.75
BNCI2015_001,12,20260728,True,1.0,False,2,1.0,0.525,0.5075,0.0175,1.0,0.5825,0.5825,4.2857,1.0,0.5575,0.5725,2.8571,0.1429,1.1429,0.51,0.525,0.1429,0.1429,0.505,0.5025,-0.1429,1.1429
BNCI2015_001,12,20260728,True,1.5,True,2,1.0,0.525,0.505,0.02,1.0,0.5825,0.5825,3.875,1.0,0.5425,0.5725,1.875,-0.5,1.125,0.51,0.5275,0.25,0.125,0.5075,0.5,0.125,1.375
BNCI2015_001,12,20260728,True,2.0,False,2,1.0,0.525,0.5225,0.0025,1.0,0.5825,0.5825,24.0,1.0,0.52,0.5725,-1.0,-20.0,4.0,0.5125,0.525,-4.0,-4.0,0.5125,0.5,-4.0,6.0
BNCI2015_001,1,0,False,0.5,False,4,1.0,0.5925,0.595,-0.0025,1.0,0.67,0.67,-30.0,1.0,0.67,0.6725,-30.0,2.0,-3.0,0.595,0.5925,-0.0,-0.0,0.5375,0.54,23.0,2.0
BNCI2015_001,1,0,False,1.0,False,4,1.0,0.5925,0.575,0.0175,1.0,0.67,0.67,5.4286,1.0,0.67,0.6675,5.4286,1.1429,1.5714,0.5925,0.5875,1.0,1.2857,0.5425,0.5425,-1.8571,1.0
BNCI2015_001,1,0,False,1.5,True,4,1.0,0.5925,0.55,0.0425,1.0,0.67,0.67,2.8235,1.0,0.6675,0.665,2.7647,1.0588,1.5882,0.555,0.5925,0.1176,0.1176,0.54,0.5425,-0.2353,0.9412
BNCI2015_001,1,0,False,2.0,False,4,1.0,0.5925,0.5425,0.05,1.0,0.67,0.67,2.55,1.0,0.655,0.6675,2.25,0.75,1.35,0.5425,0.5925,0.0,0.0,0.54,0.5375,-0.05,1.05
BNCI2015_001,1,20260721,True,0.5,False,4,1.0,0.5925,0.595,-0.0025,1.0,0.67,0.67,-30.0,1.0,0.6675,0.6675,-29.0,1.0,6.0,0.6025,0.6,-3.0,-0.0,0.515,0.515,32.0,1.0
BNCI2015_001,1,20260721,True,1.0,True,4,1.0,0.5925,0.58,0.0125,1.0,0.67,0.67,7.2,1.0,0.665,0.665,6.8,1.0,0.6,0.5825,0.5925,0.2,0.2,0.52,0.52,-4.8,1.0
BNCI2015_001,1,20260721,True,1.5,False,4,1.0,0.5925,0.555,0.0375,1.0,0.67,0.67,3.0667,1.0,0.6625,0.6625,2.8667,1.0,1.0667,0.5975,0.6125,1.1333,0.6,0.5175,0.52,-1.0,0.9333
BNCI2015_001,1,20260721,True,2.0,False,4,1.0,0.5925,0.55,0.0425,1.0,0.67,0.67,2.8235,1.0,0.6575,0.6625,2.5294,0.8824,1.0588,0.5575,0.5975,0.1765,0.0588,0.52,0.52,-0.7059,1.0
BNCI2015_001,1,20260722,True,0.5,False,1,1.0,0.5925,0.595,-0.0025,1.0,0.67,0.67,-30.0,1.0,0.6675,0.665,-29.0,-0.0,2.0,0.595,0.5925,-0.0,-0.0,0.5175,0.515,31.0,-0.0
BNCI2015_001,1,20260722,True,1.0,True,1,1.0,0.5925,0.5775,0.015,1.0,0.67,0.67,6.1667,1.0,0.6625,0.67,5.6667,0.5,1.1667,0.59,0.59,0.8333,1.0,0.525,0.5275,-3.5,0.8333
BNCI2015_001,1,20260722,True,1.5,False,1,1.0,0.5925,0.5525,0.04,1.0,0.67,0.67,2.9375,1.0,0.665,0.6675,2.8125,0.9375,1.3125,0.5525,0.5925,0.0,0.0,0.5275,0.525,-0.625,1.0625
BNCI2015_001,1,20260722,True,2.0,False,1,1.0,0.5925,0.545,0.0475,1.0,0.67,0.67,2.6316,1.0,0.6625,0.665,2.4737,0.9474,1.3158,0.545,0.5925,0.0,0.0,0.5275,0.525,-0.3684,1.0526
BNCI2015_001,1,20260723,True,0.5,False,1,1.0,0.5925,0.595,-0.0025,1.0,0.67,0.67,-30.0,1.0,0.67,0.6725,-30.0,2.0,-0.0,0.595,0.5925,-0.0,-0.0,0.5375,0.5375,23.0,1.0
BNCI2015_001,1,20260723,True,1.0,True,1,1.0,0.5925,0.5725,0.02,1.0,0.67,0.67,4.875,1.0,0.65,0.6675,3.875,0.125,1.875,0.575,0.5925,0.125,0.125,0.545,0.5375,-1.375,1.375
BNCI2015_001,1,20260723,True,1.5,False,1,1.0,0.5925,0.545,0.0475,1.0,0.67,0.67,2.6316,1.0,0.6175,0.665,1.5263,-0.0,1.8947,0.5475,0.5925,0.0526,0.0526,0.5425,0.54,-0.0526,1.0526
BNCI2015_001,1,20260723,True,2.0,False,1,1.0,0.5925,0.5425,0.05,1.0,0.67,0.67,2.55,1.0,0.61,0.665,1.35,-0.1,2.8,0.5475,0.6025,0.1,-0.1,0.5475,0.54,0.1,1.15
BNCI2015_001,1,20260724,True,0.5,False,4,1.0,0.5925,0.6325,-0.04,1.0,0.67,0.67,-0.9375,1.0,0.6675,0.665,-0.875,0.9375,1.0,0.6525,0.6,-0.5,-0.3125,0.5275,0.5225,2.625,0.875
BNCI2015_001,1,20260724,True,1.0,True,4,1.0,0.5925,0.655,-0.0625,1.0,0.67,0.67,-0.24,1.0,0.6725,0.665,-0.28,0.88,0.96,0.665,0.5925,-0.16,-0.16,0.525,0.52,2.08,0.92
BNCI2015_001,1,20260724,True,1.5,False,4,1.0,0.5925,0.565,0.0275,1.0,0.67,0.67,3.8182,1.0,0.65,0.6675,3.0909,0.3636,0.4545,0.595,0.5875,1.0909,1.2727,0.51,0.5225,-2.0,0.5455
BNCI2015_001,1,20260724,True,2.0,False,4,1.0,0.5925,0.505,0.0875,1.0,0.67,0.67,1.8857,1.0,0.6525,0.6675,1.6857,0.8286,0.7429,0.51,0.5975,0.0571,0.0,0.5175,0.515,0.1429,1.0286
BNCI2015_001,1,20260725,True,0.5,False,4,1.0,0.5925,0.5925,0.0,,0.67,0.67,,,0.6525,0.665,,,,0.595,0.5875,,,0.535,0.5375,,
BNCI2015_001,1,20260725,True,1.0,True,4,1.0,0.5925,0.5525,0.04,1.0,0.67,0.67,2.9375,1.0,0.61,0.655,1.4375,-0.125,0.5,0.5525,0.5875,0.0,0.125,0.5525,0.545,0.0,1.1875
BNCI2015_001,1,20260725,True,1.5,False,4,1.0,0.5925,0.55,0.0425,1.0,0.67,0.67,2.8235,1.0,0.6075,0.655,1.3529,-0.1176,1.1765,0.5525,0.5925,0.0588,0.0588,0.5525,0.5475,0.0588,1.1176
BNCI2015_001,1,20260725,True,2.0,False,4,1.0,0.5925,0.5375,0.055,1.0,0.67,0.67,2.4091,1.0,0.6075,0.66,1.2727,0.0455,2.4545,0.5475,0.5975,0.1818,0.0909,0.555,0.545,0.3182,1.1818
BNCI2015_001,1,20260726,True,0.5,False,1,1.0,0.5925,0.6275,-0.035,1.0,0.67,0.67,-1.2143,1.0,0.645,0.665,-0.5,1.5714,1.1429,0.6325,0.5925,-0.1429,-0.1429,0.5225,0.525,3.0,1.0714
BNCI2015_001,1,20260726,True,1.0,False,1,1.0,0.5925,0.645,-0.0525,1.0,0.67,0.67,-0.4762,1.0,0.6475,0.6625,-0.0476,1.2857,1.9048,0.645,0.5925,-0.0,-0.0,0.53,0.5125,2.1905,0.6667
BNCI2015_001,1,20260726,True,1.5,True,1,1.0,0.5925,0.555,0.0375,1.0,0.67,0.67,3.0667,1.0,0.6025,0.6625,1.2667,-0.6,-1.6,0.545,0.5875,-0.2667,-0.1333,0.54,0.5175,-0.4,1.6
BNCI2015_001,1,20260726,True,2.0,False,1,1.0,0.5925,0.5025,0.09,1.0,0.67,0.67,1.8611,1.0,0.565,0.665,0.6944,-0.1111,0.0556,0.5025,0.5925,0.0,0.0,0.535,0.5225,0.3611,1.1389
BNCI2015_001,1,20260727,True,0.5,False,2,1.0,0.5925,0.595,-0.0025,1.0,0.67,0.67,-30.0,1.0,0.675,0.6625,-32.0,-4.0,-3.0,0.595,0.5925,-0.0,-0.0,0.5175,0.515,31.0,-0.0
BNCI2015_001,1,20260727,True,1.0,False,2,1.0,0.5925,0.5625,0.03,1.0,0.67,0.67,3.5833,1.0,0.665,0.67,3.4167,0.8333,1.1667,0.5675,0.5925,0.1667,0.1667,0.5225,0.52,-1.3333,1.0833
BNCI2015_001,1,20260727,True,1.5,True,2,1.0,0.5925,0.5425,0.05,1.0,0.67,0.67,2.55,1.0,0.6725,0.665,2.6,1.15,1.6,0.55,0.5925,0.15,0.15,0.5275,0.5175,-0.3,1.2
BNCI2015_001,1,20260727,True,2.0,False,2,1.0,0.5925,0.54,0.0525,1.0,0.67,0.67,2.4762,1.0,0.6725,0.6625,2.5238,1.1905,1.4286,0.5375,0.5925,-0.0476,-0.0476,0.5325,0.5225,-0.1429,1.1905
BNCI2015_001,1,20260728,True,0.5,False,1,1.0,0.5925,0.595,-0.0025,1.0,0.67,0.67,-30.0,1.0,0.6625,0.67,-27.0,4.0,-1.0,0.595,0.5925,-0.0,-0.0,0.54,0.54,22.0,1.0
BNCI2015_001,1,20260728,True,1.0,False,1,1.0,0.5925,0.575,0.0175,1.0,0.67,0.67,5.4286,1.0,0.6125,0.665,2.1429,-2.0,0.0,0.575,0.5925,0.0,0.0,0.545,0.54,-1.7143,1.2857
BNCI2015_001,1,20260728,True,1.5,True,1,1.0,0.5925,0.5525,0.04,1.0,0.67,0.67,2.9375,1.0,0.5975,0.665,1.125,-0.6875,1.1875,0.55,0.5925,-0.0625,-0.0625,0.5425,0.54,-0.25,1.0625
BNCI2015_001,1,20260728,True,2.0,False,1,1.0,0.5925,0.5475,0.045,1.0,0.67,0.67,2.7222,1.0,0.5925,0.665,1.0,-0.6111,3.0,0.5475,0.5925,0.0,0.0,0.5475,0.54,0.0,1.1667
BNCI2015_001,2,0,False,0.5,False,4,1.0,0.6975,0.6675,0.03,1.0,0.685,0.685,0.5833,1.0,0.6875,0.6875,0.6667,1.0,0.6667,0.675,0.695,0.25,0.3333,0.6,0.6125,-2.25,0.5833
BNCI2015_001,2,0,False,1.0,True,4,1.0,0.6975,0.5925,0.105,1.0,0.685,0.685,0.881,1.0,0.675,0.6875,0.7857,0.881,0.8095,0.63,0.69,0.3571,0.4286,0.58,0.5975,-0.119,0.8333
BNCI2015_001,2,0,False,1.5,False,4,1.0,0.6975,0.5275,0.17,1.0,0.685,0.685,0.9265,1.0,0.655,0.6875,0.75,0.8088,1.2941,0.5375,0.6975,0.0588,0.0588,0.585,0.5975,0.3382,0.9265
BNCI2015_001,2,0,False,2.0,False,4,1.0,0.6975,0.5025,0.195,1.0,0.685,0.685,0.9359,1.0,0.6325,0.69,0.6667,0.7051,1.3846,0.5025,0.6975,0.0,0.0,0.56,0.59,0.2949,0.8462
BNCI2015_001,2,20260721,True,0.5,False,1,0.5,0.6975,0.685,0.0125,1.0,0.7075,0.69,1.8,2.4,0.7075,0.6925,1.8,2.2,3.0,0.6825,0.6975,-0.2,-0.2,0.5575,0.57,-10.2,-0.0
BNCI2015_001,2,20260721,True,1.0,False,1,0.5,0.6975,0.64,0.0575,1.0,0.6975,0.69,1.0,1.1304,0.6875,0.6925,0.8261,0.913,0.2174,0.6625,0.695,0.3913,0.4348,0.5725,0.575,-1.1739,0.9565
BNCI2015_001,2,20260721,True,1.5,True,1,0.5,0.6975,0.5875,0.11,1.0,0.68,0.69,0.8409,0.9091,0.6675,0.6925,0.7273,0.7727,0.1591,0.5875,0.6975,0.0,0.0,0.57,0.5825,-0.1591,0.8864
BNCI2015_001,2,20260721,True,2.0,False,1,0.5,0.6975,0.55,0.1475,1.0,0.6525,0.69,0.6949,0.7458,0.635,0.6925,0.5763,0.6102,0.5932,0.555,0.6975,0.0339,0.0339,0.5775,0.585,0.1864,0.9492
BNCI2015_001,2,20260722,True,0.5,False,4,1.0,0.6975,0.6825,0.015,1.0,0.685,0.685,0.1667,1.0,0.705,0.69,1.5,2.0,2.5,0.6825,0.6975,0.0,0.0,0.58,0.5775,-6.8333,1.1667
BNCI2015_001,2,20260722,True,1.0,False,4,1.0,0.6975,0.6375,0.06,1.0,0.685,0.685,0.7917,1.0,0.725,0.69,1.4583,1.5833,0.5,0.6725,0.695,0.5833,0.625,0.58,0.5775,-0.9583,1.0417
BNCI2015_001,2,20260722,True,1.5,True,4,1.0,0.6975,0.5675,0.13,1.0,0.685,0.685,0.9038,1.0,0.6925,0.69,0.9615,1.0192,0.3462,0.575,0.695,0.0577,0.0769,0.59,0.5725,0.1731,1.1346
BNCI2015_001,2,20260722,True,2.0,False,4,1.0,0.6975,0.5325,0.165,1.0,0.685,0.685,0.9242,1.0,0.685,0.69,0.9242,0.9697,0.6364,0.5675,0.6975,0.2121,0.2121,0.5775,0.575,0.2727,1.0152
BNCI2015_001,2,20260723,True,0.5,False,4,0.5,0.6975,0.6975,0.0,,0.7075,0.69,,,0.7125,0.695,,,,0.705,0.6975,,,0.575,0.5725,,
BNCI2015_001,2,20260723,True,1.0,False,4,0.5,0.6975,0.6625,0.035,1.0,0.7075,0.69,1.2857,1.5,0.7075,0.6925,1.2857,1.4286,0.2143,0.67,0.6975,0.2143,0.2143,0.5725,0.58,-2.5714,0.7857
BNCI2015_001,2,20260723,True,1.5,True,4,0.5,0.6975,0.6325,0.065,1.0,0.685,0.69,0.8077,0.9231,0.685,0.6925,0.8077,0.8846,-0.3462,0.64,0.6975,0.1154,0.1154,0.57,0.57,-0.9615,1.0
BNCI2015_001,2,20260723,True,2.0,False,4,0.5,0.6975,0.58,0.1175,1.0,0.6825,0.69,0.8723,0.9362,0.6475,0.6925,0.5745,0.617,0.3404,0.5825,0.6975,0.0213,0.0213,0.575,0.5725,-0.0426,1.0213
BNCI2015_001,2,20260724,True,0.5,False,1,1.0,0.6975,0.6825,0.015,1.0,0.685,0.685,0.1667,1.0,0.6975,0.69,1.0,1.5,1.0,0.6825,0.6975,0.0,0.0,0.5975,0.5875,-5.6667,1.6667
BNCI2015_001,2,20260724,True,1.0,True,1,1.0,0.6975,0.64,0.0575,1.0,0.685,0.685,0.7826,1.0,0.7125,0.69,1.2609,1.3913,0.8696,0.645,0.6975,0.087,0.087,0.5975,0.575,-0.7391,1.3913
BNCI2015_001,2,20260724,True,1.5,False,1,1.0,0.6975,0.5675,0.13,1.0,0.685,0.685,0.9038,1.0,0.7275,0.69,1.2308,1.2885,0.75,0.5675,0.6975,0.0,0.0,0.605,0.565,0.2885,1.3077
BNCI2015_001,2,20260724,True,2.0,False,1,1.0,0.6975,0.5275,0.17,1.0,0.685,0.685,0.9265,1.0,0.7325,0.69,1.2059,1.25,0.7206,0.5275,0.6975,0.0,0.0,0.605,0.5575,0.4559,1.2794
BNCI2015_001,2,20260725,True,0.5,False,4,0.5,0.6975,0.705,-0.0075,1.0,0.6975,0.69,1.0,-0.0,0.6975,0.6925,1.0,0.3333,-1.0,0.7025,0.6925,0.3333,-0.3333,0.565,0.5575,18.6667,0.0
BNCI2015_001,2,20260725,True,1.0,False,4,0.5,0.6975,0.68,0.0175,1.0,0.7025,0.69,1.2857,1.7143,0.71,0.6925,1.7143,2.0,-1.2857,0.69,0.695,0.5714,0.7143,0.575,0.575,-6.0,1.0
BNCI2015_001,2,20260725,True,1.5,True,4,0.5,0.6975,0.67,0.0275,1.0,0.7025,0.69,1.1818,1.4545,0.715,0.6925,1.6364,1.8182,-0.5455,0.665,0.695,-0.1818,-0.0909,0.59,0.5825,-2.9091,1.2727
BNCI2015_001,2,20260725,True,2.0,False,4,0.5,0.6975,0.655,0.0425,1.0,0.685,0.69,0.7059,0.8824,0.7,0.6925,1.0588,1.1765,0.2353,0.655,0.6975,0.0,0.0,0.5925,0.58,-1.4706,1.2941
BNCI2015_001,2,20260726,True,0.5,False,4,1.0,0.6975,0.705,-0.0075,1.0,0.685,0.685,2.6667,1.0,0.7,0.685,0.6667,-1.0,0.3333,0.7075,0.6975,-0.3333,-0.3333,0.62,0.615,11.3333,0.3333
BNCI2015_001,2,20260726,True,1.0,False,4,1.0,0.6975,0.6825,0.015,1.0,0.685,0.685,0.1667,1.0,0.7025,0.685,1.3333,2.1667,1.8333,0.6875,0.6925,0.3333,0.6667,0.6275,0.62,-3.6667,1.5
BNCI2015_001,2,20260726,True,1.5,True,4,1.0,0.6975,0.6425,0.055,1.0,0.685,0.685,0.7727,1.0,0.7025,0.685,1.0909,1.3182,1.1364,0.5875,0.6975,-1.0,-1.0,0.62,0.61,-0.4091,1.1818
BNCI2015_001,2,20260726,True,2.0,False,4,1.0,0.6975,0.5825,0.115,1.0,0.685,0.685,0.8913,1.0,0.7025,0.6875,1.0435,1.1304,0.8913,0.64,0.6975,0.5,0.5,0.615,0.605,0.2826,1.087
BNCI2015_001,2,20260727,True,0.5,False,4,1.0,0.6975,0.665,0.0325,1.0,0.685,0.685,0.6154,1.0,0.695,0.69,0.9231,1.1538,0.9231,0.6725,0.6975,0.2308,0.2308,0.585,0.5875,-2.4615,0.9231
BNCI2015_001,2,20260727,True,1.0,True,4,1.0,0.6975,0.58,0.1175,1.0,0.685,0.685,0.8936,1.0,0.7025,0.685,1.0426,1.1489,0.9574,0.605,0.695,0.2128,0.234,0.5925,0.59,0.1064,1.0213
BNCI2015_001,2,20260727,True,1.5,False,4,1.0,0.6975,0.5325,0.165,1.0,0.685,0.685,0.9242,1.0,0.7025,0.69,1.0303,1.0758,0.8182,0.5325,0.6975,0.0,0.0,0.5925,0.59,0.3636,1.0152
BNCI2015_001,2,20260727,True,2.0,False,4,1.0,0.6975,0.515,0.1825,1.0,0.685,0.685,0.9315,1.0,0.7025,0.6925,1.0274,1.0548,0.9452,0.5175,0.6975,0.0137,0.0137,0.5925,0.5925,0.4247,1.0
BNCI2015_001,2,20260728,True,0.5,False,2,1.0,0.6975,0.6825,0.015,1.0,0.685,0.685,0.1667,1.0,0.705,0.69,1.5,2.0,1.3333,0.6825,0.6975,0.0,0.0,0.57,0.5575,-7.5,1.8333
BNCI2015_001,2,20260728,True,1.0,True,2,1.0,0.6975,0.635,0.0625,1.0,0.685,0.685,0.8,1.0,0.71,0.69,1.2,1.32,1.2,0.6325,0.6975,-0.04,-0.04,0.575,0.56,-0.96,1.24
BNCI2015_001,2,20260728,True,1.5,False,2,1.0,0.6975,0.56,0.1375,1.0,0.685,0.685,0.9091,1.0,0.69,0.69,0.9455,1.0,1.3818,0.595,0.6975,0.2545,0.2545,0.5325,0.56,-0.2,0.8
BNCI2015_001,2,20260728,True,2.0,False,2,1.0,0.6975,0.5175,0.18,1.0,0.685,0.685,0.9306,1.0,0.68,0.69,0.9028,0.9444,1.1944,0.5225,0.6975,0.0278,0.0278,0.4975,0.56,-0.1111,0.6528
BNCI2015_001,3,0,False,0.5,False,4,1.0,0.535,0.5,0.035,1.0,0.77,0.77,7.7143,1.0,0.825,0.8125,9.2857,1.3571,0.7143,0.535,0.6175,1.0,-1.3571,0.6025,0.58,2.9286,1.6429
BNCI2015_001,3,0,False,1.0,True,4,1.0,0.535,0.5,0.035,1.0,0.77,0.77,7.7143,1.0,0.8175,0.8375,9.0714,0.4286,-0.3571,0.5,0.55,0.0,-0.4286,0.6575,0.7,4.5,-0.2143
BNCI2015_001,3,0,False,1.5,False,4,1.0,0.535,0.5,0.035,1.0,0.77,0.77,7.7143,1.0,0.8275,0.83,9.3571,0.9286,0.7857,0.5,0.5525,0.0,-0.5,0.6525,0.7125,4.3571,-0.7143
BNCI2015_001,3,0,False,2.0,False,4,1.0,0.535,0.5,0.035,1.0,0.77,0.77,7.7143,1.0,0.825,0.8275,9.2857,0.9286,1.0,0.5,0.5575,0.0,-0.6429,0.62,0.7075,3.4286,-1.5
BNCI2015_001,3,20260721,True,0.5,False,2,1.0,0.535,0.705,-0.17,1.0,0.77,0.77,-0.3824,1.0,0.7675,0.765,-0.3676,0.9853,1.0,0.705,0.5375,-0.0,0.0147,0.4875,0.4925,1.2794,1.0294
BNCI2015_001,3,20260721,True,1.0,False,2,1.0,0.535,0.83,-0.295,1.0,0.77,0.77,0.2034,1.0,0.8025,0.7925,0.0932,0.9661,1.0085,0.8275,0.565,0.0085,0.1102,0.4925,0.4975,1.1441,1.0169
BNCI2015_001,3,20260721,True,1.5,True,2,1.0,0.535,0.5625,-0.0275,1.0,0.77,0.77,-7.5455,1.0,0.8225,0.815,-9.4545,0.7273,1.0,0.525,0.7125,1.3636,7.8182,0.5025,0.5025,2.1818,1.0
BNCI2015_001,3,20260721,True,2.0,False,2,1.0,0.535,0.49,0.045,1.0,0.77,0.77,6.2222,1.0,0.825,0.8225,7.4444,1.0556,1.0,0.49,0.535,0.0,0.0,0.51,0.5075,0.4444,1.0556
BNCI2015_001,3,20260722,True,0.5,False,4,1.0,0.535,0.68,-0.145,1.0,0.77,0.77,-0.6207,1.0,0.7025,0.7675,-0.1552,1.4483,1.3103,0.7,0.565,-0.1379,0.069,0.495,0.515,1.2759,1.1379
BNCI2015_001,3,20260722,True,1.0,True,4,1.0,0.535,0.8275,-0.2925,1.0,0.77,0.77,0.1966,1.0,0.65,0.775,0.6068,1.4274,0.8803,0.8275,0.5625,-0.0,0.094,0.4925,0.53,1.1453,1.1282
BNCI2015_001,3,20260722,True,1.5,False,4,1.0,0.535,0.695,-0.16,1.0,0.77,0.77,-0.4688,1.0,0.6175,0.785,0.4844,2.0469,0.6719,0.6975,0.535,-0.0156,-0.0156,0.4975,0.575,1.2344,1.4844
BNCI2015_001,3,20260722,True,2.0,False,4,1.0,0.535,0.5,0.035,1.0,0.77,0.77,7.7143,1.0,0.5875,0.7925,2.5,-4.8571,1.4286,0.515,0.5525,0.4286,-0.0714,0.49,0.5975,-0.2857,-2.0714
BNCI2015_001,3,20260723,True,0.5,False,4,1.0,0.535,0.6775,-0.1425,1.0,0.77,0.77,-0.6491,1.0,0.765,0.7775,-0.614,1.0877,1.0526,0.6975,0.5525,-0.1404,-0.0175,0.53,0.56,1.0351,1.2105
BNCI2015_001,3,20260723,True,1.0,True,4,1.0,0.535,0.83,-0.295,1.0,0.77,0.77,0.2034,1.0,0.8075,0.82,0.0763,1.0424,0.9576,0.8275,0.6175,0.0085,0.2881,0.6475,0.65,0.6186,1.0085
BNCI2015_001,3,20260723,True,1.5,False,4,1.0,0.535,0.705,-0.17,1.0,0.77,0.77,-0.3824,1.0,0.8225,0.8225,-0.6912,1.0,0.9118,0.8025,0.5575,-0.5735,-0.4412,0.66,0.6725,0.2647,1.0735
BNCI2015_001,3,20260723,True,2.0,False,4,1.0,0.535,0.5,0.035,1.0,0.77,0.77,7.7143,1.0,0.805,0.825,8.7143,0.4286,1.0,0.5425,0.595,1.2143,-0.5,0.6625,0.6725,4.6429,0.7143
BNCI2015_001,3,20260724,True,0.5,False,4,1.0,0.535,0.6625,-0.1275,1.0,0.77,0.77,-0.8431,1.0,0.775,0.7775,-0.8824,1.0196,1.0,0.73,0.5775,-0.5294,-0.1961,0.5375,0.53,0.9804,0.9412
BNCI2015_001,3,20260724,True,1.0,False,4,1.0,0.535,0.83,-0.295,1.0,0.77,0.77,0.2034,1.0,0.7675,0.79,0.2119,1.0763,1.0085,0.8275,0.565,0.0085,0.1102,0.535,0.5525,1.0,1.0593
BNCI2015_001,3,20260724,True,1.5,False,4,1.0,0.535,0.8175,-0.2825,1.0,0.77,0.77,0.1681,1.0,0.755,0.7925,0.2212,1.1327,0.9469,0.8175,0.535,-0.0,-0.0,0.52,0.5575,1.0531,1.1327
BNCI2015_001,3,20260724,True,2.0,True,4,1.0,0.535,0.55,-0.015,1.0,0.77,0.77,-14.6667,1.0,0.7125,0.79,-10.8333,6.1667,1.0,0.5525,0.5525,-0.1667,1.0,0.5025,0.56,3.1667,4.8333
BNCI2015_001,3,20260725,True,0.5,False,4,1.0,0.535,0.6725,-0.1375,1.0,0.77,0.77,-0.7091,1.0,0.745,0.77,-0.5273,1.1818,1.1455,0.795,0.6475,-0.8909,-0.0727,0.56,0.595,0.8182,1.2545
BNCI2015_001,3,20260725,True,1.0,False,4,1.0,0.535,0.83,-0.295,1.0,0.77,0.77,0.2034,1.0,0.7475,0.785,0.2797,1.1271,0.9831,0.8425,0.62,-0.0424,0.2458,0.57,0.6125,0.8814,1.1441
BNCI2015_001,3,20260725,True,1.5,True,4,1.0,0.535,0.755,-0.22,1.0,0.77,0.77,-0.0682,1.0,0.8275,0.825,-0.3295,0.9886,0.9659,0.7,0.5625,0.25,0.375,0.68,0.685,0.3409,1.0227
BNCI2015_001,3,20260725,True,2.0,False,4,1.0,0.535,0.505,0.03,1.0,0.77,0.77,8.8333,1.0,0.83,0.825,10.8333,1.1667,1.0,0.5,0.545,-0.1667,-0.5,0.7025,0.69,6.5833,1.4167
BNCI2015_001,3,20260726,True,0.5,False,1,1.0,0.535,0.505,0.03,1.0,0.77,0.77,8.8333,1.0,0.785,0.765,9.3333,1.6667,1.0833,0.505,0.5375,0.0,-0.0833,0.5425,0.525,1.25,1.5833
BNCI2015_001,3,20260726,True,1.0,False,1,1.0,0.535,0.5,0.035,1.0,0.77,0.77,7.7143,1.0,0.7875,0.8225,8.2143,0.0,1.2143,0.5,0.535,0.0,0.0,0.63,0.6775,3.7143,-0.3571
BNCI2015_001,3,20260726,True,1.5,True,1,1.0,0.535,0.5,0.035,1.0,0.77,0.77,7.7143,1.0,0.79,0.8325,8.2857,-0.2143,2.0,0.5,0.535,0.0,0.0,0.655,0.7025,4.4286,-0.3571
BNCI2015_001,3,20260726,True,2.0,False,1,1.0,0.535,0.5,0.035,1.0,0.77,0.77,7.7143,1.0,0.77,0.8275,7.7143,-0.6429,1.0,0.5,0.5625,0.0,-0.7857,0.6225,0.725,3.5,-1.9286
BNCI2015_001,3,20260727,True,0.5,False,4,1.0,0.535,0.66,-0.125,1.0,0.77,0.77,-0.88,1.0,0.825,0.805,-1.32,0.84,0.94,0.745,0.6375,-0.68,0.14,0.55,0.545,0.88,0.96
BNCI2015_001,3,20260727,True,1.0,True,4,1.0,0.535,0.82,-0.285,1.0,0.77,0.77,0.1754,1.0,0.825,0.82,-0.0175,0.9825,1.0175,0.83,0.615,-0.0351,0.2456,0.6075,0.57,0.7456,0.8684
BNCI2015_001,3,20260727,True,1.5,False,4,1.0,0.535,0.83,-0.295,1.0,0.77,0.77,0.2034,1.0,0.8375,0.8225,-0.0254,0.9492,1.0424,0.75,0.6125,0.2712,0.5339,0.6325,0.59,0.6695,0.8559
BNCI2015_001,3,20260727,True,2.0,False,4,1.0,0.535,0.5475,-0.0125,1.0,0.77,0.77,-17.8,1.0,0.84,0.8225,-23.4,-0.4,1.0,0.6125,0.565,-5.2,-2.8,0.6475,0.605,-8.0,-2.4
BNCI2015_001,3,20260728,True,0.5,False,2,1.0,0.535,0.5025,0.0325,1.0,0.77,0.77,8.2308,1.0,0.82,0.7925,9.7692,1.8462,0.7692,0.5075,0.5625,0.1538,-0.6923,0.59,0.5225,2.6923,3.0769
BNCI2015_001,3,20260728,True,1.0,True,2,1.0,0.535,0.5,0.035,1.0,0.77,0.77,7.7143,1.0,0.83,0.82,9.4286,1.2857,-0.8571,0.5,0.56,0.0,-0.7143,0.6575,0.615,4.5,2.2143
