dataset,panel,seed,level,regime,epoch,trajectory_order,historical_blocked_unit_id,v2_unit_id,identity_changed,interface_id,montage_sha256
Lee2019_MI,A,5,1,OACI,64,13,c84_a8d8fe182629cfd289de9d27,c84v2_dbad6feb60d2efbb0015ed257bc89da2,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,69,14,c84_41b1a24ca991c14c57b73bdc,c84v2_d727298361267bf821152adb8f6d067c,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,74,15,c84_68e7beb275fd3d6360c7d003,c84v2_43781bea2244aec2c5c92dc006be8401,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,79,16,c84_467c93c9e9cc4e9e09331218,c84v2_88f1a8133c4cef65d14cc36e51345622,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,84,17,c84_934b998933daa1d1ed287df7,c84v2_0d7390cbf15455b8716471f8550b23a8,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,89,18,c84_0076ec9c80132e1a267135c1,c84v2_19f2f4da87f8816eda0d902f3f590288,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,94,19,c84_3c7e62ad9a2f33c731e6e5a2,c84v2_1cb25407b5d1e8e2c94c400b7692e507,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,99,20,c84_a9032096d054b1ddcedd7677,c84v2_731c2df2cb851fe3c14719d3a28e4357,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,104,21,c84_83db0b72b0e4321bdaaef020,c84v2_37dbd6228df510eb8c6798663ce13959,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,109,22,c84_17d7b0a70a2b887fbfe6acee,c84v2_4ab8a4c2fa22f26b699d19a2b616ecee,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,114,23,c84_b8e60a41ea7750ba20241a83,c84v2_d188778d412e797ecd842fab481642c1,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,119,24,c84_bd129b140ccc4e240bd584dd,c84v2_d98f0a3aa8c2d4ae950f3895ddacc14d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,124,25,c84_379ddfaa2ed5e6c1fdbd5554,c84v2_ecc9b48dcdae4377f704f952f4d7ba5d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,129,26,c84_6eb30804d18f5f3d41490958,c84v2_00b9e1b2acbb336e30cc7ae558fac116,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,134,27,c84_6feceba16e6fe84726b4c2d9,c84v2_7f3c43d5774526ea89d3c6ffd5fc3faf,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,139,28,c84_637e1b4130daca6a9041c40c,c84v2_4522b7cc2d44f749ad53f485a3440445,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,144,29,c84_f0b5130f1e6d4fe102faaa35,c84v2_281b75553cfafe3f0e21ab0a70f2b166,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,149,30,c84_49c7591982a0d57abe0af006,c84v2_f7caccfa835783bbaff5b921595540fe,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,154,31,c84_a8d78dea19fff3728e87f344,c84v2_947eddede984367fbaa922289d3fb357,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,159,32,c84_95e99116eac52778f7bb5d2b,c84v2_e222be00435772436b6c4cb97a1cf679,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,164,33,c84_39d2c1d61ddd2d82ddfd3204,c84v2_7240486efb9d0308b8dbdb252d399824,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,169,34,c84_a21cfb5f1f3f708f037846ee,c84v2_34ae9db487762f1d29ff3160e31925db,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,174,35,c84_de90ccb35a86c31d98e3c552,c84v2_cc2bb44e2258db978757b7a89fbf3066,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,179,36,c84_277d69897f1f846f2d7220cf,c84v2_d36aa6178b512a86ca1d7f2f95182afd,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,184,37,c84_2987c87ff253a1a9121ac819,c84v2_d70fc9e0969e88a049a32d5e7859f726,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,189,38,c84_ccbec10cef87fb2789e75665,c84v2_bc73610a83089a168d1109cfc74f7dd2,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,194,39,c84_78b51ebc092c2749218789b6,c84v2_f66109800d7b7a06848899980cb9477e,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,OACI,199,40,c84_39a8f649a24fbc65ee744838,c84v2_6a9f3b3933aa18cda9a9f7d9bfc72f7f,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,4,1,c84_032e5fdd965915b7f6759ad3,c84v2_a4cfe56059667bdcd21d642288e5a8dd,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,9,2,c84_b714d28a9723a5ecdf370633,c84v2_8acf1f58f5ba2c99abca7b90644afc69,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,14,3,c84_4b837d5fc4ecdafea6a6e4d4,c84v2_741b09cd795c7c7734a8b4e1d2a4b7ed,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,19,4,c84_d53e9d8f64ebad527a6b7202,c84v2_986b0cff6b15a6d9317782c1dd223ca7,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,24,5,c84_a9feb9d9dbf1ee06b8b90a02,c84v2_a110f08ef3b024cea9942ff7b926adc1,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,29,6,c84_d0e1f95ab92780d035000de9,c84v2_387b76a6ce2fc198ae5df37c9971e6e7,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,34,7,c84_28f20e9ba86ebd98721e14c7,c84v2_c7ab75e378ab6e78390cb59f25615b24,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,39,8,c84_68d6c9c8c4bf44c306022eae,c84v2_524fec868223e8a086ce8182084a99ff,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,44,9,c84_8b02d4c7799aeb2409359b8c,c84v2_cb418889457c8677b0fdb106d96c0900,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,49,10,c84_008c1622105c83f434f345ba,c84v2_e6a5365ec54907f2d5cf30c5dce8044a,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,54,11,c84_3450748d5cbfa367a59c0881,c84v2_6c977cf7c624e34d2323a172282bf339,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,59,12,c84_c9da4f8ddbd3aebd6c7606a5,c84v2_00e140c069609535cd4a43fa524f8887,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,64,13,c84_29846e18f6e0d90652b309bb,c84v2_c4e2557c376b72205ab4da7b07a508e6,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,69,14,c84_ef2b658df10e5b6c9cb164b3,c84v2_a09392f206f2c946eff167c9b8ce683b,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,74,15,c84_e8f9fcb4536781db949f3829,c84v2_024e581f715653fc4b7541fd37699ecf,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,79,16,c84_4da0a861f1b225be70789154,c84v2_bc603f567434a3082757b042a82ee90e,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,84,17,c84_90ddefe598fd03764dd74f44,c84v2_4f006c3e106d75af80d8a4bf860a6678,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,89,18,c84_b9facd0052eccacce03d48c9,c84v2_83508b9c377146044035e7d319b2774d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,94,19,c84_221ddaa6e9d4836c8addb827,c84v2_c3a9091fd0acfc5d5f5fce1eaa874d14,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,99,20,c84_cba86110a02f299e72756382,c84v2_13c4cd43cc0384fe738343c0c4ab6c54,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,104,21,c84_79f4f4022795ab0d75220884,c84v2_7de5f7c9fbce0483833e232e2c3d7a67,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,109,22,c84_2590fea309c7b57e876d990f,c84v2_dbcb1543dea57d01fde341cd25d6e512,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,114,23,c84_0a44821c9029530f2efb76c6,c84v2_265728e95d48fffe231276c3a7966283,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,119,24,c84_3e7d056a0dddf55ef8d05a39,c84v2_b3d98ee98befedb227401b2fa0d9d490,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,124,25,c84_259fd4ee398d236d681f100b,c84v2_4aa3ab0aaa1db5cd59ca47c40de4b812,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,129,26,c84_91e9e0f88beb0b6b286ea632,c84v2_c5450f9e3ae3c450af4c130176767423,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,134,27,c84_0c66cce94accc8364261fef1,c84v2_c67d3527c200eda1c540e37e9cdaf81b,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,139,28,c84_7c90a11c35647bb060e0ba5b,c84v2_259da3e76c816e37316e9133d1573a2e,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,144,29,c84_905f352889e4d02cfc5338f1,c84v2_5245516348c1b79f4da99b6d4c280ae5,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,149,30,c84_251239d4f57c18277bdc6e42,c84v2_7724b34581bee68af22f1ee0b6fefedb,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,154,31,c84_959a8e9d0985173229b86916,c84v2_4b40097f01cf044e620b0e2f319dcd91,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,159,32,c84_95252748b5290e4e02a832dd,c84v2_b514068bcc76b574109c5c690b1b340a,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,164,33,c84_27793ff8c9f5bd4f38777e21,c84v2_f255340d8b4dfa8c6966648a0e8a2b0f,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,169,34,c84_8a30bb894c25393ef58a157f,c84v2_4333135ec2d2c25890e002267ef4a50b,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,174,35,c84_f324786f0505d695e3248ed8,c84v2_264674edcd68de0946423b74a588bc3d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,179,36,c84_8a430b1bc48bf6cf51dc8d56,c84v2_31301f297a681b12bd7dcc256cbd4153,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,184,37,c84_8283d4173498cfb26359e5ae,c84v2_eac8dbeef61107e5c11d22e95363cfcf,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,189,38,c84_25550b726c9999ae68852c7c,c84v2_6e370b864984db4c1e7b5fcc63a44a05,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,194,39,c84_a24bd294bef7a7fd3a81d803,c84v2_9685b44372cdadc90a45c9335b0aa697,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,5,1,SRC,199,40,c84_b57569ca525f77f4f04f1dd3,c84v2_86a3a4ba75965c5e635e50bc6ff057fe,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,ERM,199,0,c84_42ed671806c6c59d39331f37,c84v2_971db7d9d75223d9fceb23443c399158,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,4,1,c84_588485c403db610e08e9fcd6,c84v2_861c56c096040edbb73cdc23e2b6d17b,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,9,2,c84_fcdfbfc1104ad0ccbc6600eb,c84v2_edaea5611e0d1fed0c4a9855a43231eb,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,14,3,c84_faa51289c9a12922e24e44e9,c84v2_60281edc26a06b0aa84ecad31d8d1c4d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,19,4,c84_210a7ea41d942c66ccbe31c2,c84v2_e910a346d76fa75b262e7b5573ace949,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,24,5,c84_e48dbe9be6eb8fee3f5a7fa0,c84v2_d26f1097c893a73a2c9293c1fd65e081,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,29,6,c84_06602a81ebb533ae73f702de,c84v2_539b38ad4c792e005d6873c00e24e276,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,34,7,c84_64d80fd4e30903c094e18c46,c84v2_f16646eb5597980df9786cb267771b69,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,39,8,c84_4cb7a13311fffbce0c292787,c84v2_8b80a0a59327bf362fcbe8758744da7a,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,44,9,c84_31a12a32edf055f6f1c18eb2,c84v2_69ac43b8da6b4348dd9b9be0a3e64a2f,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,49,10,c84_d50c5fe652e51dfa5095d0f8,c84v2_b115eea3357853c15f01f901b518126c,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,54,11,c84_5006f8cd9999e8e66ed7d011,c84v2_36b8c869f4a3984946b5d8e56fbb4c2d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,59,12,c84_ee69820713bc7fbf7158f5a0,c84v2_cb7be9e7b30f6b9b0bfe8885a2c8ee85,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,64,13,c84_a10e0f994a89be73e3c208ab,c84v2_34a299712a9b22327a113688288e4255,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,69,14,c84_170245f069bbd3b5fd7057a9,c84v2_12f9beea99383dd05d71a1752d56ee9b,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,74,15,c84_a96accd33a3269fd8f589222,c84v2_e6b61f70e6c2ef12546cadfa767d4e7a,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,79,16,c84_544503025f836a7249823701,c84v2_aded29f6985f800a1a59530f8f05e3bf,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,84,17,c84_90e08a7bb01bbe88a30dbe46,c84v2_e18971bd79e11f2a63d0a1905c902d79,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,89,18,c84_01b1fc0618fe3cbef150597d,c84v2_9767ff052eb0a45e4e6cd153633446a1,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,94,19,c84_d57f043f805b848bb8d28ba1,c84v2_74272a9fa29e4406ac1ce73761d707d8,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,99,20,c84_99014eadb8012f0e530a426a,c84v2_5d7ecf7d83bcfd6d6890a6fa9a20a58b,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,104,21,c84_d30da293baeafb16723975a2,c84v2_4e51ea6c3055453311a75a3f17ee0266,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,109,22,c84_69924a2c9eb11e9b349d3b2b,c84v2_a8a88ffd0a008d8353e5d853df9e7d20,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,114,23,c84_01464dd0fe2845f773879929,c84v2_6a2dfc0b95dbe483e6232561cc7bc90d,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,119,24,c84_b8a77ca225acc9501afa373f,c84v2_5d33b574d5495f147e1af6e921a81a03,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,124,25,c84_4d76ba06b5c17fce4abe213a,c84v2_41e08889e2e0bb77323fb9ec0cea9667,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
Lee2019_MI,A,6,0,OACI,129,26,c84_a6dfe5e6b064a937ce6fca29,c84v2_54c3a75c4c74d4af62b17d72d07df1f9,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04
