dataset,backbone,world,alpha,fold,target_subject,intervention,budget,split_id,k,decision_input_hash,audit_idx_hash,audit_label_hash,audit_delta_bacc,audit_delta_nll,specificity_flag
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,5,4,c905bdfb782c59bd,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,5,8,b5e4a746ac8fb131,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,5,16,f47e55fc505898b8,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,6,1,c905bdfb782c59bd,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,6,2,c905bdfb782c59bd,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,6,4,c905bdfb782c59bd,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,6,8,16e3391b683aa1bc,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,6,16,fa8bb10e379369ac,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,7,1,c905bdfb782c59bd,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,7,2,c905bdfb782c59bd,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,7,4,c905bdfb782c59bd,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,7,8,c905bdfb782c59bd,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,7,16,4afd31c6cb0b7d8b,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,8,1,c905bdfb782c59bd,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,8,2,c905bdfb782c59bd,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,8,4,bb1cc8015a5a10a6,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,8,8,22c3ece821b2fa9c,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,8,16,edd0b7b637ef5fe4,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,9,1,e7de48d695f76b31,cdf70754908aa21b,0bb74e48c6e15e52,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,9,2,cb660e8f55d566ad,cdf70754908aa21b,0bb74e48c6e15e52,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,9,4,727d74dc611a508d,cdf70754908aa21b,0bb74e48c6e15e52,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,9,8,13c46a40c33fffd3,cdf70754908aa21b,0bb74e48c6e15e52,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,9,16,20f9cd446c083a82,cdf70754908aa21b,0bb74e48c6e15e52,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,10,1,c905bdfb782c59bd,e97f95b54f3673fa,7b4fe43d0c733c01,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,10,2,c905bdfb782c59bd,e97f95b54f3673fa,7b4fe43d0c733c01,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,10,4,c905bdfb782c59bd,e97f95b54f3673fa,7b4fe43d0c733c01,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,10,8,a4070cbb4029f133,e97f95b54f3673fa,7b4fe43d0c733c01,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B2_k_labels_per_class,10,16,e4f4bf1a8c26cfa6,e97f95b54f3673fa,7b4fe43d0c733c01,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B3_sequential_calibration,1,1,400d372ba8a36640,950e58faf98d86d1,45d2047dc0f726b1,,,accepted_specific
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B3_sequential_calibration,2,1,f54b79d085148666,b5deda6d8be0a5b8,38379d535d6b63d4,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B3_sequential_calibration,3,1,400d372ba8a36640,0fb45393d6026c87,f80e23a5ff5c413c,,,accepted_specific
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B3_sequential_calibration,4,1,400d372ba8a36640,ef32c3467638c0db,086174059fd42698,,,accepted_specific
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B3_sequential_calibration,5,1,f54b79d085148666,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B3_sequential_calibration,6,1,f54b79d085148666,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B3_sequential_calibration,7,1,f54b79d085148666,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B3_sequential_calibration,8,1,f54b79d085148666,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B3_sequential_calibration,9,1,400d372ba8a36640,cdf70754908aa21b,0bb74e48c6e15e52,,,accepted_specific
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B3_sequential_calibration,10,1,f54b79d085148666,e97f95b54f3673fa,7b4fe43d0c733c01,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,rlace,B4_oracle_selector,1,,b5b7e9dd721736fa,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B0_source_only,1,,c591269679b6bf25,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B1_unlabeled_target,1,,c4afdf47104286c4,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,1,1,1fcb732acd60d046,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,1,2,1fcb732acd60d046,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,1,4,1fcb732acd60d046,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,1,8,1fcb732acd60d046,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,1,16,1fcb732acd60d046,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,2,1,1fcb732acd60d046,b5deda6d8be0a5b8,38379d535d6b63d4,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,2,2,1fcb732acd60d046,b5deda6d8be0a5b8,38379d535d6b63d4,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,2,4,1fcb732acd60d046,b5deda6d8be0a5b8,38379d535d6b63d4,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,2,8,1fcb732acd60d046,b5deda6d8be0a5b8,38379d535d6b63d4,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,2,16,1fcb732acd60d046,b5deda6d8be0a5b8,38379d535d6b63d4,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,3,1,1fcb732acd60d046,0fb45393d6026c87,f80e23a5ff5c413c,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,3,2,1fcb732acd60d046,0fb45393d6026c87,f80e23a5ff5c413c,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,3,4,1fcb732acd60d046,0fb45393d6026c87,f80e23a5ff5c413c,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,3,8,1fcb732acd60d046,0fb45393d6026c87,f80e23a5ff5c413c,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,3,16,1fcb732acd60d046,0fb45393d6026c87,f80e23a5ff5c413c,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,4,1,1fcb732acd60d046,ef32c3467638c0db,086174059fd42698,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,4,2,1fcb732acd60d046,ef32c3467638c0db,086174059fd42698,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,4,4,1fcb732acd60d046,ef32c3467638c0db,086174059fd42698,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,4,8,1fcb732acd60d046,ef32c3467638c0db,086174059fd42698,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,4,16,1fcb732acd60d046,ef32c3467638c0db,086174059fd42698,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,5,1,1fcb732acd60d046,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,5,2,1fcb732acd60d046,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,5,4,1fcb732acd60d046,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,5,8,1fcb732acd60d046,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,5,16,1fcb732acd60d046,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,6,1,1fcb732acd60d046,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,6,2,1fcb732acd60d046,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,6,4,1fcb732acd60d046,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,6,8,1fcb732acd60d046,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,6,16,1fcb732acd60d046,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,7,1,1fcb732acd60d046,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,7,2,1fcb732acd60d046,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,7,4,1fcb732acd60d046,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,7,8,1fcb732acd60d046,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,7,16,1fcb732acd60d046,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,8,1,1fcb732acd60d046,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,8,2,1fcb732acd60d046,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,8,4,1fcb732acd60d046,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,8,8,1fcb732acd60d046,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,8,16,1fcb732acd60d046,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,9,1,1fcb732acd60d046,cdf70754908aa21b,0bb74e48c6e15e52,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,9,2,1fcb732acd60d046,cdf70754908aa21b,0bb74e48c6e15e52,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,9,4,1fcb732acd60d046,cdf70754908aa21b,0bb74e48c6e15e52,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,9,8,1fcb732acd60d046,cdf70754908aa21b,0bb74e48c6e15e52,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,9,16,1fcb732acd60d046,cdf70754908aa21b,0bb74e48c6e15e52,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,10,1,1fcb732acd60d046,e97f95b54f3673fa,7b4fe43d0c733c01,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,10,2,1fcb732acd60d046,e97f95b54f3673fa,7b4fe43d0c733c01,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,10,4,1fcb732acd60d046,e97f95b54f3673fa,7b4fe43d0c733c01,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,10,8,1fcb732acd60d046,e97f95b54f3673fa,7b4fe43d0c733c01,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B2_k_labels_per_class,10,16,1fcb732acd60d046,e97f95b54f3673fa,7b4fe43d0c733c01,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B3_sequential_calibration,1,1,f54b79d085148666,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B3_sequential_calibration,2,1,f54b79d085148666,b5deda6d8be0a5b8,38379d535d6b63d4,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B3_sequential_calibration,3,1,f54b79d085148666,0fb45393d6026c87,f80e23a5ff5c413c,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B3_sequential_calibration,4,1,f54b79d085148666,ef32c3467638c0db,086174059fd42698,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B3_sequential_calibration,5,1,f54b79d085148666,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B3_sequential_calibration,6,1,f54b79d085148666,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B3_sequential_calibration,7,1,f54b79d085148666,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B3_sequential_calibration,8,1,f54b79d085148666,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B3_sequential_calibration,9,1,f54b79d085148666,cdf70754908aa21b,0bb74e48c6e15e52,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B3_sequential_calibration,10,1,f54b79d085148666,e97f95b54f3673fa,7b4fe43d0c733c01,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tos_vd,B4_oracle_selector,1,,0a34384197d44b93,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B0_source_only,1,,2b446f982d704712,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B1_unlabeled_target,1,,c4afdf47104286c4,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,1,1,1fcb732acd60d046,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,1,2,1fcb732acd60d046,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,1,4,1fcb732acd60d046,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,1,8,1fcb732acd60d046,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,1,16,1fcb732acd60d046,950e58faf98d86d1,45d2047dc0f726b1,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,2,1,1fcb732acd60d046,b5deda6d8be0a5b8,38379d535d6b63d4,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,2,2,1fcb732acd60d046,b5deda6d8be0a5b8,38379d535d6b63d4,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,2,4,1fcb732acd60d046,b5deda6d8be0a5b8,38379d535d6b63d4,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,2,8,1fcb732acd60d046,b5deda6d8be0a5b8,38379d535d6b63d4,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,2,16,1fcb732acd60d046,b5deda6d8be0a5b8,38379d535d6b63d4,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,3,1,1fcb732acd60d046,0fb45393d6026c87,f80e23a5ff5c413c,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,3,2,1fcb732acd60d046,0fb45393d6026c87,f80e23a5ff5c413c,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,3,4,1fcb732acd60d046,0fb45393d6026c87,f80e23a5ff5c413c,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,3,8,1fcb732acd60d046,0fb45393d6026c87,f80e23a5ff5c413c,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,3,16,1fcb732acd60d046,0fb45393d6026c87,f80e23a5ff5c413c,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,4,1,1fcb732acd60d046,ef32c3467638c0db,086174059fd42698,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,4,2,1fcb732acd60d046,ef32c3467638c0db,086174059fd42698,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,4,4,1fcb732acd60d046,ef32c3467638c0db,086174059fd42698,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,4,8,1fcb732acd60d046,ef32c3467638c0db,086174059fd42698,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,4,16,1fcb732acd60d046,ef32c3467638c0db,086174059fd42698,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,5,1,1fcb732acd60d046,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,5,2,1fcb732acd60d046,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,5,4,1fcb732acd60d046,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,5,8,1fcb732acd60d046,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,5,16,1fcb732acd60d046,899fd310644d046e,76cbf1789d1468fa,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,6,1,1fcb732acd60d046,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,6,2,1fcb732acd60d046,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,6,4,1fcb732acd60d046,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,6,8,1fcb732acd60d046,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,6,16,1fcb732acd60d046,b486a16f4802702a,b2b5bb7f454baaf2,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,7,1,1fcb732acd60d046,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,7,2,1fcb732acd60d046,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,7,4,1fcb732acd60d046,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,7,8,1fcb732acd60d046,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,7,16,1fcb732acd60d046,c5a2a8137f05d300,63f9cf143822c01d,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,8,1,1fcb732acd60d046,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,8,2,1fcb732acd60d046,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,8,4,1fcb732acd60d046,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,8,8,1fcb732acd60d046,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,8,16,1fcb732acd60d046,1dbea1a62ebb5688,f1797d46692c8678,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,9,1,1fcb732acd60d046,cdf70754908aa21b,0bb74e48c6e15e52,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,9,2,1fcb732acd60d046,cdf70754908aa21b,0bb74e48c6e15e52,,,
Lee2019_MI,EEGNet,v2_source_invisible_world_a,0.5,1,1,tp_leace,B2_k_labels_per_class,9,4,1fcb732acd60d046,cdf70754908aa21b,0bb74e48c6e15e52,,,
