scalarization_id,grid_family,selection_rule,label,n_trajectories,mean_pairwise_auc_vs_target_utility,mean_hit_rate,mean_random_baseline,mean_enrichment_ratio,mean_regret_vs_target_oracle,mean_target_utility_delta_vs_oaci,hindsight_diagnostic_only
leakage_source_rank__leakage_0.7__source_rank_0.3,leakage_source_rank,top_decile,primary_joint_good,162,0.5472447320455046,0.40946502057613166,0.4297233780360411,0.9811815984479759,0.4333425858460586,-0.04838433596076909,1
leakage_source_rank__leakage_0.7__source_rank_0.3,leakage_source_rank,top_decile,pareto_good,162,0.5472447320455046,0.12191358024691355,0.1377191744332418,1.0940368787591008,0.4333425858460586,-0.04838433596076909,1
leakage_source_rank__leakage_0.7__source_rank_0.3,leakage_source_rank,top_decile,preference_robust_better_candidate,162,0.5472447320455046,0.07407407407407407,0.03019713146878921,2.550438596491228,0.4333425858460586,-0.04838433596076909,1
leakage_source_rank__leakage_0.8__source_rank_0.2,leakage_source_rank,top1,primary_joint_good,162,0.5308158120137167,0.42592592592592593,0.4297233780360411,0.7967919138620804,0.8981823991635774,-0.07420878008603603,1
leakage_source_rank__leakage_0.8__source_rank_0.2,leakage_source_rank,top1,pareto_good,162,0.5308158120137167,0.12345679012345678,0.1377191744332418,0.7264917695473251,0.8981823991635774,-0.07420878008603603,1
leakage_source_rank__leakage_0.8__source_rank_0.2,leakage_source_rank,top1,preference_robust_better_candidate,162,0.5308158120137167,0.04938271604938271,0.03019713146878921,1.5964912280701755,0.8981823991635774,-0.07420878008603603,1
leakage_source_rank__leakage_0.8__source_rank_0.2,leakage_source_rank,top3,primary_joint_good,162,0.5308158120137167,0.4074074074074074,0.4297233780360411,1.007972852419757,0.44342972559243926,-0.07420878008603603,1
leakage_source_rank__leakage_0.8__source_rank_0.2,leakage_source_rank,top3,pareto_good,162,0.5308158120137167,0.12551440329218108,0.1377191744332418,1.2667893320671098,0.44342972559243926,-0.07420878008603603,1
leakage_source_rank__leakage_0.8__source_rank_0.2,leakage_source_rank,top3,preference_robust_better_candidate,162,0.5308158120137167,0.07201646090534979,0.03019713146878921,2.543859649122807,0.44342972559243926,-0.07420878008603603,1
leakage_source_rank__leakage_0.8__source_rank_0.2,leakage_source_rank,top5,primary_joint_good,162,0.5308158120137167,0.4012345679012346,0.4297233780360411,0.9837075824594687,0.2610246632477347,-0.07420878008603603,1
leakage_source_rank__leakage_0.8__source_rank_0.2,leakage_source_rank,top5,pareto_good,162,0.5308158120137167,0.13333333333333333,0.1377191744332418,1.114423076923077,0.2610246632477347,-0.07420878008603603,1
leakage_source_rank__leakage_0.8__source_rank_0.2,leakage_source_rank,top5,preference_robust_better_candidate,162,0.5308158120137167,0.06296296296296297,0.03019713146878921,2.110526315789474,0.2610246632477347,-0.07420878008603603,1
leakage_source_rank__leakage_0.8__source_rank_0.2,leakage_source_rank,top_decile,primary_joint_good,162,0.5308158120137167,0.4115226337448559,0.4297233780360411,0.9748490421154196,0.4552366095096878,-0.07420878008603603,1
leakage_source_rank__leakage_0.8__source_rank_0.2,leakage_source_rank,top_decile,pareto_good,162,0.5308158120137167,0.13425925925925927,0.1377191744332418,1.2417260208926877,0.4552366095096878,-0.07420878008603603,1
leakage_source_rank__leakage_0.8__source_rank_0.2,leakage_source_rank,top_decile,preference_robust_better_candidate,162,0.5308158120137167,0.06584362139917695,0.03019713146878921,2.3048245614035086,0.4552366095096878,-0.07420878008603603,1
leakage_source_rank__leakage_0.9__source_rank_0.1,leakage_source_rank,top1,primary_joint_good,162,0.5143973880357647,0.42592592592592593,0.4297233780360411,0.7959244945481748,0.9168639834367904,-0.09289036435924888,1
leakage_source_rank__leakage_0.9__source_rank_0.1,leakage_source_rank,top1,pareto_good,162,0.5143973880357647,0.12345679012345678,0.1377191744332418,0.8283950617283952,0.9168639834367904,-0.09289036435924888,1
leakage_source_rank__leakage_0.9__source_rank_0.1,leakage_source_rank,top1,preference_robust_better_candidate,162,0.5143973880357647,0.024691358024691357,0.03019713146878921,0.7719298245614035,0.9168639834367904,-0.09289036435924888,1
leakage_source_rank__leakage_0.9__source_rank_0.1,leakage_source_rank,top3,primary_joint_good,162,0.5143973880357647,0.40534979423868306,0.4297233780360411,0.9928097344168827,0.45289139900396824,-0.09289036435924888,1
leakage_source_rank__leakage_0.9__source_rank_0.1,leakage_source_rank,top3,pareto_good,162,0.5143973880357647,0.13168724279835392,0.1377191744332418,1.2951210826210826,0.45289139900396824,-0.09289036435924888,1
leakage_source_rank__leakage_0.9__source_rank_0.1,leakage_source_rank,top3,preference_robust_better_candidate,162,0.5143973880357647,0.07201646090534979,0.03019713146878921,2.543859649122807,0.45289139900396824,-0.09289036435924888,1
leakage_source_rank__leakage_0.9__source_rank_0.1,leakage_source_rank,top5,primary_joint_good,162,0.5143973880357647,0.4000000000000001,0.4297233780360411,0.9430873948157339,0.27117588395908154,-0.09289036435924888,1
leakage_source_rank__leakage_0.9__source_rank_0.1,leakage_source_rank,top5,pareto_good,162,0.5143973880357647,0.13333333333333333,0.1377191744332418,1.0984401709401712,0.27117588395908154,-0.09289036435924888,1
leakage_source_rank__leakage_0.9__source_rank_0.1,leakage_source_rank,top5,preference_robust_better_candidate,162,0.5143973880357647,0.05555555555555555,0.03019713146878921,1.8842105263157896,0.27117588395908154,-0.09289036435924888,1
leakage_source_rank__leakage_0.9__source_rank_0.1,leakage_source_rank,top_decile,primary_joint_good,162,0.5143973880357647,0.4084362139917695,0.4297233780360411,0.9585214736580336,0.4641794844204086,-0.09289036435924888,1
leakage_source_rank__leakage_0.9__source_rank_0.1,leakage_source_rank,top_decile,pareto_good,162,0.5143973880357647,0.14248971193415638,0.1377191744332418,1.2881805951250394,0.4641794844204086,-0.09289036435924888,1
leakage_source_rank__leakage_0.9__source_rank_0.1,leakage_source_rank,top_decile,preference_robust_better_candidate,162,0.5143973880357647,0.06584362139917695,0.03019713146878921,2.3048245614035086,0.4641794844204086,-0.09289036435924888,1
leakage_source_rank__leakage_1.0__source_rank_0.0,leakage_source_rank,top1,primary_joint_good,162,0.49373160501299335,0.4074074074074074,0.4297233780360411,0.7599767821298743,0.916813309662393,-0.09283969058485154,1
leakage_source_rank__leakage_1.0__source_rank_0.0,leakage_source_rank,top1,pareto_good,162,0.49373160501299335,0.1111111111111111,0.1377191744332418,0.7765432098765432,0.916813309662393,-0.09283969058485154,1
leakage_source_rank__leakage_1.0__source_rank_0.0,leakage_source_rank,top1,preference_robust_better_candidate,162,0.49373160501299335,0.0,0.03019713146878921,0.0,0.916813309662393,-0.09283969058485154,1
leakage_source_rank__leakage_1.0__source_rank_0.0,leakage_source_rank,top3,primary_joint_good,162,0.49373160501299335,0.38271604938271603,0.4297233780360411,0.9182126539374492,0.4973695903761813,-0.09283969058485154,1
leakage_source_rank__leakage_1.0__source_rank_0.0,leakage_source_rank,top3,pareto_good,162,0.49373160501299335,0.12962962962962962,0.1377191744332418,1.1982154162709717,0.4973695903761813,-0.09283969058485154,1
leakage_source_rank__leakage_1.0__source_rank_0.0,leakage_source_rank,top3,preference_robust_better_candidate,162,0.49373160501299335,0.06790123456790123,0.03019713146878921,2.412280701754386,0.4973695903761813,-0.09283969058485154,1
leakage_source_rank__leakage_1.0__source_rank_0.0,leakage_source_rank,top5,primary_joint_good,162,0.49373160501299335,0.3814814814814815,0.4297233780360411,0.9092169080040706,0.30969582633668613,-0.09283969058485154,1
leakage_source_rank__leakage_1.0__source_rank_0.0,leakage_source_rank,top5,pareto_good,162,0.49373160501299335,0.1222222222222222,0.1377191744332418,1.0315835707502377,0.30969582633668613,-0.09283969058485154,1
leakage_source_rank__leakage_1.0__source_rank_0.0,leakage_source_rank,top5,preference_robust_better_candidate,162,0.49373160501299335,0.05555555555555555,0.03019713146878921,1.8842105263157896,0.30969582633668613,-0.09283969058485154,1
leakage_source_rank__leakage_1.0__source_rank_0.0,leakage_source_rank,top_decile,primary_joint_good,162,0.49373160501299335,0.38271604938271603,0.4297233780360411,0.8547640110770416,0.5156802378047873,-0.09283969058485154,1
leakage_source_rank__leakage_1.0__source_rank_0.0,leakage_source_rank,top_decile,pareto_good,162,0.49373160501299335,0.14351851851851852,0.1377191744332418,1.2691476733143399,0.5156802378047873,-0.09283969058485154,1
leakage_source_rank__leakage_1.0__source_rank_0.0,leakage_source_rank,top_decile,preference_robust_better_candidate,162,0.49373160501299335,0.06172839506172839,0.03019713146878921,2.182017543859649,0.5156802378047873,-0.09283969058485154,1
leakage_source_risk__leakage_0.0__source_risk_1.0,leakage_source_risk,top1,primary_joint_good,162,0.5429152019943845,0.48148148148148145,0.4297233780360411,0.9057335244264088,0.7490703306616757,0.07490328841586585,1
leakage_source_risk__leakage_0.0__source_risk_1.0,leakage_source_risk,top1,pareto_good,162,0.5429152019943845,0.14814814814814814,0.1377191744332418,0.8662037037037036,0.7490703306616757,0.07490328841586585,1
leakage_source_risk__leakage_0.0__source_risk_1.0,leakage_source_risk,top1,preference_robust_better_candidate,162,0.5429152019943845,0.018518518518518517,0.03019713146878921,0.5263157894736842,0.7490703306616757,0.07490328841586585,1
leakage_source_risk__leakage_0.0__source_risk_1.0,leakage_source_risk,top3,primary_joint_good,162,0.5429152019943845,0.5308641975308642,0.4297233780360411,1.4737153190335905,0.3651092658236947,0.07490328841586585,1
leakage_source_risk__leakage_0.0__source_risk_1.0,leakage_source_risk,top3,pareto_good,162,0.5429152019943845,0.2037037037037037,0.1377191744332418,1.4056069958847734,0.3651092658236947,0.07490328841586585,1
leakage_source_risk__leakage_0.0__source_risk_1.0,leakage_source_risk,top3,preference_robust_better_candidate,162,0.5429152019943845,0.012345679012345678,0.03019713146878921,0.4649122807017543,0.3651092658236947,0.07490328841586585,1
leakage_source_risk__leakage_0.0__source_risk_1.0,leakage_source_risk,top5,primary_joint_good,162,0.5429152019943845,0.5037037037037037,0.4297233780360411,1.3597196465738484,0.2718686573468256,0.07490328841586585,1
leakage_source_risk__leakage_0.0__source_risk_1.0,leakage_source_risk,top5,pareto_good,162,0.5429152019943845,0.18888888888888888,0.1377191744332418,1.2563627730294398,0.2718686573468256,0.07490328841586585,1
leakage_source_risk__leakage_0.0__source_risk_1.0,leakage_source_risk,top5,preference_robust_better_candidate,162,0.5429152019943845,0.011111111111111113,0.03019713146878921,0.38947368421052636,0.2718686573468256,0.07490328841586585,1
leakage_source_risk__leakage_0.0__source_risk_1.0,leakage_source_risk,top_decile,primary_joint_good,162,0.5429152019943845,0.5231481481481481,0.4297233780360411,1.2762430144618946,0.4058304164229965,0.07490328841586585,1
leakage_source_risk__leakage_0.0__source_risk_1.0,leakage_source_risk,top_decile,pareto_good,162,0.5429152019943845,0.19753086419753085,0.1377191744332418,1.390329218106996,0.4058304164229965,0.07490328841586585,1
leakage_source_risk__leakage_0.0__source_risk_1.0,leakage_source_risk,top_decile,preference_robust_better_candidate,162,0.5429152019943845,0.013888888888888888,0.03019713146878921,0.48026315789473684,0.4058304164229965,0.07490328841586585,1
leakage_source_risk__leakage_0.1__source_risk_0.9,leakage_source_risk,top1,primary_joint_good,162,0.5490777740258092,0.5,0.4297233780360411,0.9419326194490333,0.749473124482278,0.07450049459526355,1
leakage_source_risk__leakage_0.1__source_risk_0.9,leakage_source_risk,top1,pareto_good,162,0.5490777740258092,0.14814814814814814,0.1377191744332418,0.8662037037037036,0.749473124482278,0.07450049459526355,1
leakage_source_risk__leakage_0.1__source_risk_0.9,leakage_source_risk,top1,preference_robust_better_candidate,162,0.5490777740258092,0.018518518518518517,0.03019713146878921,0.5263157894736842,0.749473124482278,0.07450049459526355,1
leakage_source_risk__leakage_0.1__source_risk_0.9,leakage_source_risk,top3,primary_joint_good,162,0.5490777740258092,0.5246913580246914,0.4297233780360411,1.463739398840952,0.36482049643938813,0.07450049459526355,1
leakage_source_risk__leakage_0.1__source_risk_0.9,leakage_source_risk,top3,pareto_good,162,0.5490777740258092,0.19753086419753085,0.1377191744332418,1.3728909465020573,0.36482049643938813,0.07450049459526355,1
leakage_source_risk__leakage_0.1__source_risk_0.9,leakage_source_risk,top3,preference_robust_better_candidate,162,0.5490777740258092,0.012345679012345678,0.03019713146878921,0.4649122807017543,0.36482049643938813,0.07450049459526355,1
leakage_source_risk__leakage_0.1__source_risk_0.9,leakage_source_risk,top5,primary_joint_good,162,0.5490777740258092,0.5111111111111111,0.4297233780360411,1.394256970275259,0.2758477719263187,0.07450049459526355,1
leakage_source_risk__leakage_0.1__source_risk_0.9,leakage_source_risk,top5,pareto_good,162,0.5490777740258092,0.18518518518518517,0.1377191744332418,1.227659069325736,0.2758477719263187,0.07450049459526355,1
leakage_source_risk__leakage_0.1__source_risk_0.9,leakage_source_risk,top5,preference_robust_better_candidate,162,0.5490777740258092,0.011111111111111113,0.03019713146878921,0.38947368421052636,0.2758477719263187,0.07450049459526355,1
leakage_source_risk__leakage_0.1__source_risk_0.9,leakage_source_risk,top_decile,primary_joint_good,162,0.5490777740258092,0.5216049382716049,0.4297233780360411,1.271507121314557,0.39769033939825355,0.07450049459526355,1
leakage_source_risk__leakage_0.1__source_risk_0.9,leakage_source_risk,top_decile,pareto_good,162,0.5490777740258092,0.19444444444444445,0.1377191744332418,1.3555357708135487,0.39769033939825355,0.07450049459526355,1
leakage_source_risk__leakage_0.1__source_risk_0.9,leakage_source_risk,top_decile,preference_robust_better_candidate,162,0.5490777740258092,0.013888888888888888,0.03019713146878921,0.48026315789473684,0.39769033939825355,0.07450049459526355,1
leakage_source_risk__leakage_0.2__source_risk_0.8,leakage_source_risk,top1,primary_joint_good,162,0.5557645526715388,0.48148148148148145,0.4297233780360411,0.8961809854621052,0.7578484159286604,0.06612520314888128,1
leakage_source_risk__leakage_0.2__source_risk_0.8,leakage_source_risk,top1,pareto_good,162,0.5557645526715388,0.12962962962962962,0.1377191744332418,0.736574074074074,0.7578484159286604,0.06612520314888128,1
leakage_source_risk__leakage_0.2__source_risk_0.8,leakage_source_risk,top1,preference_robust_better_candidate,162,0.5557645526715388,0.037037037037037035,0.03019713146878921,1.131578947368421,0.7578484159286604,0.06612520314888128,1
leakage_source_risk__leakage_0.2__source_risk_0.8,leakage_source_risk,top3,primary_joint_good,162,0.5557645526715388,0.5246913580246914,0.4297233780360411,1.6032190975704377,0.3714172797434525,0.06612520314888128,1
leakage_source_risk__leakage_0.2__source_risk_0.8,leakage_source_risk,top3,pareto_good,162,0.5557645526715388,0.21604938271604937,0.1377191744332418,1.4768004115226339,0.3714172797434525,0.06612520314888128,1
leakage_source_risk__leakage_0.2__source_risk_0.8,leakage_source_risk,top3,preference_robust_better_candidate,162,0.5557645526715388,0.024691358024691357,0.03019713146878921,0.9122807017543858,0.3714172797434525,0.06612520314888128,1
leakage_source_risk__leakage_0.2__source_risk_0.8,leakage_source_risk,top5,primary_joint_good,162,0.5557645526715388,0.5185185185185185,0.4297233780360411,1.4379772669896467,0.2648539714635392,0.06612520314888128,1
