dataset,target_subject,token_seed,injtype,is_confirm,alpha,is_alpha_star,lam,k,bacc_orig,bacc_injected,induced_harm,mean_disp,E4_inj_bacc,E4_cln_bacc,E4_raw_rec,E4_netted_rec,E4b_inj_bacc,E4b_cln_bacc,E4b_raw_rec,E4b_netted_rec,E4bO_inj_bacc,E4bO_cln_bacc,E4bO_netted_rec,inj_dominance,vc_overlap,arm_overlap,E3_inj_bacc,E3_cln_bacc,E3_raw_rec,E3_netted_rec,ERASE_inj_bacc,ERASE_cln_bacc,ERASE_raw_rec,ERASE_netted_rec
BNCI2014_001,2,20260725,varmod,True,1.0,True,0.5,2,0.283,0.2726,0.0104,0.0,0.276,0.2812,0.3333,0.5,0.2726,0.2812,-0.0,0.1667,0.2708,0.283,-0.1667,0.6568,0.6758,0.8068,0.2726,0.283,0.0,0.0,0.2639,0.2604,-0.8333,1.3333
BNCI2014_001,2,20260725,varmod,True,2.0,False,0.5,2,0.283,0.25,0.033,0.0,0.2587,0.2812,0.2632,0.3158,0.2569,0.2812,0.2105,0.2632,0.2517,0.283,0.0526,0.8995,0.5513,0.3598,0.2517,0.283,0.0526,0.0526,0.2569,0.2604,0.2105,0.8947
BNCI2014_001,2,20260725,varmod,True,3.0,False,0.5,2,0.283,0.2622,0.0208,0.0,0.2587,0.2812,-0.1667,-0.0833,0.2691,0.2812,0.3333,0.4167,0.2674,0.283,0.25,0.9601,0.5073,0.2557,0.2622,0.283,0.0,0.0,0.2587,0.2604,-0.1667,0.9167
BNCI2014_001,2,20260725,covtoken,True,1.0,True,0.5,2,0.283,0.2812,0.0017,0.0,0.2917,0.2812,6.0,7.0,0.2812,0.2812,0.0,1.0,0.2812,0.283,0.0,0.5332,0.4879,0.6201,0.2812,0.283,0.0,0.0,0.2622,0.2604,-11.0,2.0
BNCI2014_001,2,20260725,covtoken,True,2.0,False,0.5,2,0.283,0.2691,0.0139,0.0,0.2743,0.2812,0.375,0.5,0.2812,0.2812,0.875,1.0,0.2812,0.283,0.875,0.533,0.6995,0.2392,0.2674,0.283,-0.125,-0.125,0.2708,0.2604,0.125,1.75
BNCI2014_001,2,20260725,covtoken,True,3.0,False,0.5,2,0.283,0.2726,0.0104,0.0,0.276,0.2812,0.3333,0.5,0.2726,0.2812,0.0,0.1667,0.2708,0.283,-0.1667,0.53,0.7021,0.2658,0.276,0.283,0.3333,0.3333,0.2691,0.2604,-0.3333,1.8333
BNCI2014_001,2,20260726,varmod,True,1.0,False,0.5,1,0.283,0.2622,0.0208,0.0,0.2639,0.2812,0.0833,0.1667,0.2691,0.2812,0.3333,0.4167,0.2708,0.283,0.4167,1.0654,0.7535,0.8058,0.2622,0.283,0.0,0.0,0.2656,0.2604,0.1667,1.25
BNCI2014_001,2,20260726,varmod,True,2.0,True,0.5,1,0.283,0.2778,0.0052,0.0,0.2795,0.2812,0.3333,0.6667,0.2934,0.2812,3.0,3.3333,0.2899,0.283,2.3333,1.0706,0.9892,0.3347,0.2778,0.283,0.0,0.0,0.2726,0.2604,-1.0,3.3333
BNCI2014_001,2,20260726,varmod,True,3.0,False,0.5,1,0.283,0.2674,0.0156,0.0,0.2778,0.2812,0.6667,0.7778,0.2726,0.2812,0.3333,0.4444,0.2726,0.283,0.3333,1.037,0.9979,0.2732,0.2674,0.283,0.0,0.0,0.2795,0.2604,0.7778,2.2222
BNCI2014_001,2,20260726,covtoken,True,1.0,False,0.5,2,0.283,0.2656,0.0174,0.0,0.2604,0.2812,-0.3,-0.2,0.2656,0.2812,0.0,0.1,0.2604,0.283,-0.3,0.5368,0.5837,0.7241,0.2656,0.283,0.0,0.0,0.2622,0.2604,-0.2,1.1
BNCI2014_001,2,20260726,covtoken,True,2.0,True,0.5,2,0.283,0.276,0.0069,0.0,0.2552,0.2812,-3.0,-2.75,0.2795,0.2812,0.5,0.75,0.276,0.283,0.0,0.509,0.6916,0.4843,0.2726,0.283,-0.5,-0.5,0.2708,0.2604,-0.75,2.5
BNCI2014_001,2,20260726,covtoken,True,3.0,False,0.5,2,0.283,0.2812,0.0017,0.0,0.2934,0.2812,7.0,8.0,0.2743,0.2812,-4.0,-3.0,0.2656,0.283,-9.0,0.5168,0.7048,0.4117,0.2812,0.283,0.0,0.0,0.2847,0.2604,2.0,15.0
BNCI2014_001,2,20260727,varmod,True,1.0,True,0.5,2,0.283,0.2569,0.026,0.0,0.2639,0.2812,0.2667,0.3333,0.2622,0.2812,0.2,0.2667,0.2569,0.283,-0.0,0.6894,0.6846,0.8046,0.2569,0.283,0.0,0.0,0.2691,0.2604,0.4667,1.3333
BNCI2014_001,2,20260727,varmod,True,2.0,False,0.5,2,0.283,0.2569,0.026,0.0,0.2674,0.2812,0.4,0.4667,0.2778,0.2812,0.8,0.8667,0.276,0.283,0.7333,0.9019,0.5386,0.3312,0.2569,0.283,0.0,0.0,0.2639,0.2604,0.2667,1.1333
BNCI2014_001,2,20260727,varmod,True,3.0,False,0.5,2,0.283,0.2535,0.0295,0.0,0.25,0.2812,-0.1176,-0.0588,0.2483,0.2812,-0.1765,-0.1176,0.2448,0.283,-0.2941,0.9598,0.5221,0.288,0.2535,0.283,0.0,0.0,0.2691,0.2604,0.5294,1.2941
BNCI2014_001,2,20260727,covtoken,True,1.0,False,0.5,2,0.283,0.2795,0.0035,0.0,0.2899,0.2812,3.0,3.5,0.2812,0.2812,0.5,1.0,0.2812,0.283,0.5,0.5325,0.4284,0.0179,0.2795,0.283,0.0,0.0,0.2708,0.2604,-2.5,4.0
BNCI2014_001,2,20260727,covtoken,True,2.0,True,0.5,2,0.283,0.2691,0.0139,0.0,0.2812,0.2812,0.875,1.0,0.276,0.2812,0.5,0.625,0.276,0.283,0.5,0.5142,0.5158,0.0454,0.2708,0.283,0.125,0.125,0.2778,0.2604,0.625,2.25
BNCI2014_001,2,20260727,covtoken,True,3.0,False,0.5,2,0.283,0.2604,0.0226,0.0,0.2569,0.2812,-0.1538,-0.0769,0.2604,0.2812,0.0,0.0769,0.2552,0.283,-0.2308,0.5006,0.677,0.1735,0.2587,0.283,-0.0769,-0.0769,0.2743,0.2604,0.6154,1.6154
BNCI2014_001,2,20260728,varmod,True,1.0,False,0.5,1,0.283,0.2726,0.0104,0.0,0.2795,0.2812,0.6667,0.8333,0.2726,0.2812,0.0,0.1667,0.2726,0.283,0.0,1.2838,0.3208,0.9816,0.2726,0.283,0.0,0.0,0.2726,0.2604,0.0,2.1667
BNCI2014_001,2,20260728,varmod,True,2.0,True,0.5,1,0.283,0.2604,0.0226,0.0,0.2587,0.2812,-0.0769,0.0,0.2622,0.2812,0.0769,0.1538,0.2622,0.283,0.0769,1.3096,0.9759,0.2856,0.2604,0.283,0.0,0.0,0.25,0.2604,-0.4615,0.5385
BNCI2014_001,2,20260728,varmod,True,3.0,False,0.5,1,0.283,0.2535,0.0295,0.0,0.2431,0.2812,-0.3529,-0.2941,0.2674,0.2812,0.4706,0.5294,0.2674,0.283,0.4706,1.1249,0.9964,0.2099,0.2535,0.283,0.0,0.0,0.2552,0.2604,0.0588,0.8235
BNCI2014_001,2,20260728,covtoken,True,1.0,False,0.5,2,0.283,0.2917,-0.0087,0.0,0.3038,0.2812,-1.4,-1.6,0.2934,0.2812,-0.2,-0.4,0.2899,0.283,0.2,0.5994,0.1574,0.7608,0.2917,0.283,-0.0,-0.0,0.2847,0.2604,0.8,-1.8
BNCI2014_001,2,20260728,covtoken,True,2.0,True,0.5,2,0.283,0.2726,0.0104,0.0,0.2604,0.2812,-1.1667,-1.0,0.2622,0.2812,-1.0,-0.8333,0.2674,0.283,-0.5,0.6048,0.6733,0.046,0.2743,0.283,0.1667,0.1667,0.2552,0.2604,-1.6667,0.5
BNCI2014_001,2,20260728,covtoken,True,3.0,False,0.5,2,0.283,0.2899,-0.0069,0.0,0.2795,0.2812,1.5,1.25,0.276,0.2812,2.0,1.75,0.276,0.283,2.0,0.5537,0.7038,0.0382,0.2917,0.2847,-0.25,-0.0,0.2431,0.2604,6.75,3.5
BNCI2014_001,3,0,varmod,False,1.0,False,1.0,1,0.4826,0.4826,-0.0,0.0,0.4774,0.4653,,,0.467,0.467,,,0.4792,0.4826,,0.4139,0.8659,0.9894,0.4826,0.4826,,,0.3854,0.3993,,
BNCI2014_001,3,0,varmod,False,2.0,True,1.0,1,0.4826,0.4653,0.0174,0.0,0.4427,0.4653,-1.3,-0.3,0.4549,0.467,-0.6,0.3,0.4549,0.4826,-0.6,0.784,0.935,0.9401,0.4635,0.4809,-0.1,0.0,0.3958,0.3993,-4.0,0.8
BNCI2014_001,3,0,varmod,False,3.0,False,1.0,1,0.4826,0.4549,0.0278,0.0,0.4306,0.4653,-0.875,-0.25,0.4531,0.467,-0.0625,0.5,0.4549,0.4826,0.0,0.9607,0.9759,0.888,0.4549,0.4826,0.0,0.0,0.4045,0.3993,-1.8125,1.1875
BNCI2014_001,3,0,covtoken,False,1.0,False,1.0,1,0.4826,0.4931,-0.0104,0.0,0.4653,0.4653,2.6667,1.0,0.4653,0.467,2.6667,1.1667,0.4878,0.4826,0.5,0.446,0.8713,0.9854,0.4931,0.4826,-0.0,-0.0,0.3802,0.3993,10.8333,2.8333
BNCI2014_001,3,0,covtoken,False,2.0,True,1.0,1,0.4826,0.4757,0.0069,0.0,0.4479,0.4653,-4.0,-1.5,0.4618,0.467,-2.0,0.25,0.4601,0.4826,-2.25,0.7989,0.9316,0.9391,0.4688,0.4809,-1.0,-0.75,0.3924,0.3993,-12.0,-0.0
BNCI2014_001,3,0,covtoken,False,3.0,False,1.0,1,0.4826,0.4566,0.026,0.0,0.4149,0.4653,-1.6,-0.9333,0.441,0.467,-0.6,0.0,0.4531,0.4826,-0.1333,0.9377,0.8782,0.8273,0.4566,0.4826,0.0,0.0,0.4201,0.3993,-1.4,1.8
BNCI2014_001,3,20260721,varmod,True,1.0,True,1.0,1,0.4826,0.4774,0.0052,0.0,0.4618,0.4653,-3.0,0.3333,0.4549,0.467,-4.3333,-1.3333,0.4774,0.4826,0.0,0.4525,0.8375,0.9935,0.4774,0.4826,0.0,0.0,0.3976,0.3993,-15.3333,0.6667
BNCI2014_001,3,20260721,varmod,True,2.0,False,1.0,1,0.4826,0.467,0.0156,0.0,0.4392,0.4653,-1.7778,-0.6667,0.4427,0.467,-1.5556,-0.5556,0.4653,0.4826,-0.1111,0.8711,0.9094,0.9599,0.467,0.4826,0.0,0.0,0.3872,0.3993,-5.1111,0.2222
BNCI2014_001,3,20260721,varmod,True,3.0,False,1.0,1,0.4826,0.434,0.0486,0.0,0.3993,0.4653,-0.7143,-0.3571,0.4253,0.467,-0.1786,0.1429,0.4392,0.4826,0.1071,0.9971,0.9549,0.9198,0.434,0.4826,0.0,0.0,0.3854,0.3993,-1.0,0.7143
BNCI2014_001,3,20260721,covtoken,True,1.0,True,0.5,1,0.4826,0.4809,0.0017,0.0,0.4757,0.4774,-3.0,-0.0,0.4722,0.4809,-5.0,-4.0,0.4792,0.4826,-1.0,0.4042,0.8306,0.9928,0.4809,0.4826,0.0,0.0,0.3854,0.3993,-55.0,-7.0
BNCI2014_001,3,20260721,covtoken,True,2.0,False,0.5,1,0.4826,0.4444,0.0382,0.0,0.4462,0.4774,0.0455,0.1818,0.4444,0.4809,0.0,0.0455,0.4444,0.4826,0.0,0.889,0.8864,0.9046,0.4444,0.4826,0.0,0.0,0.3924,0.3993,-1.3636,0.8182
BNCI2014_001,3,20260721,covtoken,True,3.0,False,0.5,1,0.4826,0.4271,0.0556,0.0,0.4097,0.4774,-0.3125,-0.2188,0.4271,0.4809,0.0,0.0312,0.4306,0.4826,0.0625,0.9722,0.7551,0.6477,0.4271,0.4826,0.0,0.0,0.4167,0.3993,-0.1875,1.3125
BNCI2014_001,3,20260722,varmod,True,1.0,False,1.0,1,0.4826,0.4583,0.0243,0.0,0.4531,0.4653,-0.2143,0.5,0.4531,0.467,-0.2143,0.4286,0.4583,0.4826,0.0,0.427,0.0617,0.9999,0.4583,0.4826,0.0,0.0,0.3715,0.3993,-3.5714,-0.1429
BNCI2014_001,3,20260722,varmod,True,2.0,True,1.0,1,0.4826,0.4549,0.0278,0.0,0.4375,0.4653,-0.625,-0.0,0.4479,0.467,-0.25,0.3125,0.4583,0.4826,0.125,1.3433,0.8848,0.2767,0.4549,0.4826,0.0,0.0,0.4618,0.3993,0.25,3.25
BNCI2014_001,3,20260722,varmod,True,3.0,False,1.0,1,0.4826,0.4497,0.033,0.0,0.4219,0.4653,-0.8421,-0.3158,0.4635,0.467,0.4211,0.8947,0.4618,0.4826,0.3684,1.2211,0.9553,0.0565,0.4497,0.4826,0.0,0.0,0.4635,0.3993,0.4211,2.9474
BNCI2014_001,3,20260722,covtoken,True,1.0,True,1.0,1,0.4826,0.4809,0.0017,0.0,0.4514,0.4653,-17.0,-7.0,0.4757,0.467,-3.0,6.0,0.4844,0.4826,2.0,0.6017,0.0727,0.9952,0.4809,0.4826,0.0,0.0,0.3906,0.3993,-52.0,-4.0
BNCI2014_001,3,20260722,covtoken,True,2.0,False,1.0,1,0.4826,0.4792,0.0035,0.0,0.4566,0.4653,-6.5,-1.5,0.4774,0.467,-0.5,4.0,0.4757,0.4826,-1.0,0.9972,0.3428,0.0724,0.4792,0.4826,0.0,0.0,0.4826,0.3993,1.0,25.0
BNCI2014_001,3,20260722,covtoken,True,3.0,False,1.0,1,0.4826,0.4306,0.0521,0.0,0.4149,0.4653,-0.3,0.0333,0.4549,0.467,0.4667,0.7667,0.4618,0.4826,0.6,0.9984,0.3799,0.0726,0.4306,0.4826,0.0,0.0,0.4583,0.3993,0.5333,2.1333
BNCI2014_001,3,20260723,varmod,True,1.0,False,1.0,1,0.4826,0.4809,0.0017,0.0,0.4618,0.4653,-11.0,-1.0,0.4653,0.467,-9.0,0.0,0.4809,0.4826,0.0,0.5402,0.1223,0.9984,0.4809,0.4826,0.0,0.0,0.3785,0.3993,-59.0,-11.0
BNCI2014_001,3,20260723,varmod,True,2.0,True,1.0,1,0.4826,0.4757,0.0069,0.0,0.4514,0.4653,-3.5,-1.0,0.4705,0.467,-0.75,1.5,0.4792,0.4826,0.5,1.3179,0.8973,0.0761,0.4757,0.4826,0.0,0.0,0.4618,0.3993,-2.0,10.0
BNCI2014_001,3,20260723,varmod,True,3.0,False,1.0,1,0.4826,0.4722,0.0104,0.0,0.4358,0.4653,-3.5,-1.8333,0.4844,0.467,1.1667,2.6667,0.4861,0.4826,1.3333,1.2107,0.9461,0.0295,0.4722,0.4826,0.0,0.0,0.4722,0.3993,-0.0,8.0
BNCI2014_001,3,20260723,covtoken,True,1.0,True,0.5,1,0.4826,0.4878,-0.0052,0.0,0.4757,0.4774,2.3333,1.3333,0.4792,0.4809,1.6667,1.3333,0.4826,0.4826,1.0,0.4628,0.0483,0.9803,0.4878,0.4826,-0.0,-0.0,0.3958,0.3993,17.6667,1.6667
BNCI2014_001,3,20260723,covtoken,True,2.0,False,0.5,1,0.4826,0.4826,0.0,0.0,0.474,0.4774,,,0.4826,0.4809,,,0.4896,0.4826,,0.9353,0.1868,0.3592,0.4826,0.4826,,,0.4722,0.3993,,
BNCI2014_001,3,20260723,covtoken,True,3.0,False,0.5,1,0.4826,0.4288,0.0538,0.0,0.4149,0.4774,-0.2581,-0.1613,0.4236,0.4809,-0.0968,-0.0645,0.4271,0.4826,-0.0323,0.9306,0.2189,0.3455,0.4288,0.4826,0.0,0.0,0.4236,0.3993,-0.0968,1.4516
BNCI2014_001,3,20260724,varmod,True,1.0,True,1.0,1,0.4826,0.4653,0.0174,0.0,0.4444,0.4653,-1.2,-0.2,0.4514,0.467,-0.8,0.1,0.4653,0.4826,0.0,0.4801,0.8434,0.991,0.4653,0.4826,0.0,0.0,0.3819,0.3993,-4.8,-0.0
BNCI2014_001,3,20260724,varmod,True,2.0,False,1.0,1,0.4826,0.4479,0.0347,0.0,0.4392,0.4653,-0.25,0.25,0.4271,0.467,-0.6,-0.15,0.4392,0.4826,-0.25,0.8886,0.9158,0.952,0.4479,0.4826,0.0,0.0,0.375,0.3993,-2.1,0.3
BNCI2014_001,3,20260724,varmod,True,3.0,False,1.0,1,0.4826,0.4427,0.0399,0.0,0.4479,0.4653,0.1304,0.5652,0.4392,0.467,-0.087,0.3043,0.4514,0.4826,0.2174,1.0181,0.9677,0.9017,0.4427,0.4826,0.0,0.0,0.3854,0.3993,-1.4348,0.6522
BNCI2014_001,3,20260724,covtoken,True,1.0,True,0.5,2,0.4826,0.4705,0.0122,0.0,0.4583,0.4774,-1.0,-0.5714,0.4635,0.4774,-0.5714,-0.1429,0.4705,0.4809,0.1429,0.3285,0.5074,0.9569,0.4705,0.4826,0.0,0.0,0.3993,0.3837,-5.8571,2.2857
BNCI2014_001,3,20260724,covtoken,True,2.0,False,0.5,2,0.4826,0.4566,0.026,0.0,0.434,0.4774,-0.8667,-0.6667,0.441,0.4774,-0.6,-0.4,0.4549,0.4809,-0.0,0.5153,0.6341,0.7934,0.4566,0.4826,0.0,0.0,0.3767,0.3837,-3.0667,0.7333
BNCI2014_001,3,20260724,covtoken,True,3.0,False,0.5,2,0.4826,0.3976,0.0851,0.0,0.3958,0.4774,-0.0204,0.0408,0.4045,0.4774,0.0816,0.1429,0.4236,0.4809,0.3265,0.5272,0.6806,0.6957,0.3976,0.4826,0.0,0.0,0.3819,0.3837,-0.1837,0.9796
BNCI2014_001,3,20260725,varmod,True,1.0,False,1.0,1,0.4826,0.4809,0.0017,0.0,0.4583,0.4653,-13.0,-3.0,0.4618,0.467,-11.0,-2.0,0.4809,0.4826,0.0,0.6113,0.1976,0.9894,0.4809,0.4826,0.0,0.0,0.3958,0.3993,-49.0,-1.0
BNCI2014_001,3,20260725,varmod,True,2.0,True,1.0,1,0.4826,0.4601,0.0226,0.0,0.4462,0.4653,-0.6154,0.1538,0.4531,0.467,-0.3077,0.3846,0.4705,0.4826,0.4615,1.3247,0.924,0.0727,0.4601,0.4826,0.0,0.0,0.474,0.3993,0.6154,4.3077
BNCI2014_001,3,20260725,varmod,True,3.0,False,1.0,1,0.4826,0.4479,0.0347,0.0,0.4306,0.4653,-0.5,-0.0,0.4774,0.467,0.85,1.3,0.4792,0.4826,0.9,1.1945,0.9656,0.1354,0.4479,0.4826,0.0,0.0,0.4705,0.3993,0.65,3.05
BNCI2014_001,3,20260725,covtoken,True,1.0,True,1.0,1,0.4826,0.4653,0.0174,0.0,0.4566,0.4653,-0.5,0.5,0.4566,0.467,-0.5,0.4,0.467,0.4826,0.1,0.8748,0.0947,0.9668,0.4653,0.4826,0.0,0.0,0.4115,0.3993,-3.1,1.7
BNCI2014_001,3,20260725,covtoken,True,2.0,False,1.0,1,0.4826,0.4583,0.0243,0.0,0.4444,0.4653,-0.5714,0.1429,0.4497,0.467,-0.3571,0.2857,0.4618,0.4826,0.1429,1.0441,0.242,0.3342,0.4583,0.4826,0.0,0.0,0.4566,0.3993,-0.0714,3.3571
BNCI2014_001,3,20260725,covtoken,True,3.0,False,1.0,1,0.4826,0.4062,0.0764,0.0,0.401,0.4653,-0.0682,0.1591,0.4149,0.467,0.1136,0.3182,0.4375,0.4826,0.4091,1.0023,0.1724,0.2242,0.4062,0.4826,0.0,0.0,0.4184,0.3993,0.1591,1.25
BNCI2014_001,3,20260726,varmod,True,1.0,False,0.5,1,0.4826,0.4774,0.0052,0.0,0.4722,0.4774,-1.0,0.0,0.4705,0.4809,-1.3333,-1.0,0.474,0.4826,-0.6667,0.3813,0.8618,0.9898,0.4774,0.4826,0.0,0.0,0.3941,0.3993,-16.0,-0.0
BNCI2014_001,3,20260726,varmod,True,2.0,True,0.5,1,0.4826,0.4913,-0.0087,0.0,0.4878,0.4774,0.4,-0.2,0.4913,0.4809,-0.0,-0.2,0.4896,0.4826,0.2,0.8124,0.9366,0.9431,0.4913,0.4826,-0.0,-0.0,0.3976,0.3993,10.8,1.2
BNCI2014_001,3,20260726,varmod,True,3.0,False,0.5,1,0.4826,0.4757,0.0069,0.0,0.4705,0.4774,-0.75,-0.0,0.4722,0.4809,-0.5,-0.25,0.4601,0.4826,-2.25,0.9398,0.9691,0.9046,0.474,0.4826,-0.25,-0.25,0.401,0.3993,-10.75,1.25
BNCI2014_001,3,20260726,covtoken,True,1.0,False,1.0,2,0.4826,0.4774,0.0052,0.0,0.4635,0.4653,-2.6667,0.6667,0.4688,0.467,-1.6667,1.3333,0.4705,0.4826,-1.3333,0.309,0.5077,0.981,0.4774,0.4826,0.0,0.0,0.3993,0.3837,-15.0,4.0
BNCI2014_001,3,20260726,covtoken,True,2.0,True,1.0,2,0.4826,0.4705,0.0122,0.0,0.4479,0.4653,-1.8571,-0.4286,0.4549,0.467,-1.2857,0.0,0.4531,0.4826,-1.4286,0.4834,0.6204,0.8967,0.467,0.4826,-0.2857,-0.2857,0.3993,0.3837,-5.8571,2.2857
BNCI2014_001,3,20260726,covtoken,True,3.0,False,1.0,2,0.4826,0.4514,0.0312,0.0,0.4306,0.4653,-0.6667,-0.1111,0.4514,0.467,0.0,0.5,0.4601,0.4826,0.2778,0.5173,0.6626,0.8366,0.4549,0.4826,0.1111,0.1111,0.3976,0.3837,-1.7222,1.4444
BNCI2014_001,3,20260727,varmod,True,1.0,False,1.0,1,0.4826,0.4861,-0.0035,0.0,0.4583,0.4653,8.0,3.0,0.4688,0.467,5.0,0.5,0.4861,0.4826,-0.0,0.4048,0.8335,0.9933,0.4861,0.4844,-0.0,0.5,0.3976,0.3993,25.5,1.5
BNCI2014_001,3,20260727,varmod,True,2.0,True,1.0,1,0.4826,0.4566,0.026,0.0,0.4514,0.4653,-0.2,0.4667,0.4497,0.467,-0.2667,0.3333,0.4583,0.4826,0.0667,0.8728,0.9115,0.9599,0.4566,0.4826,0.0,0.0,0.3698,0.3993,-3.3333,-0.1333
BNCI2014_001,3,20260727,varmod,True,3.0,False,1.0,1,0.4826,0.4115,0.0712,0.0,0.4149,0.4653,0.0488,0.2927,0.4149,0.467,0.0488,0.2683,0.4236,0.4826,0.1707,1.0186,0.9622,0.909,0.4115,0.4826,0.0,0.0,0.375,0.3993,-0.5122,0.6585
BNCI2014_001,3,20260727,covtoken,True,1.0,True,1.0,2,0.4826,0.4653,0.0174,0.0,0.4566,0.4653,-0.5,0.5,0.4462,0.467,-1.1,-0.2,0.4635,0.4826,-0.1,0.3762,0.441,0.9842,0.4687,0.4844,0.2,0.1,0.3854,0.3837,-4.6,1.1
BNCI2014_001,3,20260727,covtoken,True,2.0,False,1.0,2,0.4826,0.4479,0.0347,0.0,0.4253,0.4653,-0.65,-0.15,0.4201,0.467,-0.8,-0.35,0.4514,0.4826,0.1,0.459,0.6118,0.8072,0.4479,0.4826,0.0,0.0,0.3698,0.3837,-2.25,0.6
BNCI2014_001,3,20260727,covtoken,True,3.0,False,1.0,2,0.4826,0.4288,0.0538,0.0,0.4323,0.4653,0.0645,0.3871,0.4219,0.467,-0.129,0.1613,0.4444,0.4826,0.2903,0.5208,0.6649,0.714,0.4288,0.4826,0.0,0.0,0.3698,0.3837,-1.0968,0.7419
BNCI2014_001,3,20260728,varmod,True,1.0,False,1.0,2,0.4826,0.4878,-0.0052,0.0,0.4809,0.4653,1.3333,-2.0,0.4774,0.467,2.0,-1.0,0.4878,0.4826,-0.0,0.4491,0.5177,0.9843,0.4878,0.4826,-0.0,-0.0,0.3802,0.3837,20.6667,1.6667
BNCI2014_001,3,20260728,varmod,True,2.0,True,1.0,2,0.4826,0.4722,0.0104,0.0,0.4549,0.4653,-1.6667,-0.0,0.4566,0.467,-1.5,0.0,0.4583,0.4826,-1.3333,0.7823,0.5399,0.9379,0.4705,0.4826,-0.1667,-0.1667,0.4062,0.3837,-6.3333,3.1667
BNCI2014_001,3,20260728,varmod,True,3.0,False,1.0,2,0.4826,0.474,0.0087,0.0,0.4653,0.4653,-1.0,1.0,0.4566,0.467,-2.0,-0.2,0.4601,0.4826,-1.6,0.943,0.5233,0.8854,0.474,0.4826,0.0,0.0,0.3993,0.3837,-8.6,2.8
BNCI2014_001,3,20260728,covtoken,True,1.0,True,1.0,2,0.4826,0.4826,-0.0,0.0,0.4618,0.4653,,,0.4792,0.467,,,0.4774,0.4826,,0.3682,0.4413,0.9719,0.4826,0.4826,,,0.401,0.3837,,
BNCI2014_001,3,20260728,covtoken,True,2.0,False,1.0,2,0.4826,0.4983,-0.0156,0.0,0.467,0.4653,2.0,0.8889,0.4618,0.467,2.3333,1.3333,0.4566,0.4826,2.6667,0.4848,0.6093,0.7987,0.4983,0.4826,-0.0,-0.0,0.4062,0.3837,5.8889,-0.4444
BNCI2014_001,3,20260728,covtoken,True,3.0,False,1.0,2,0.4826,0.467,0.0156,0.0,0.4497,0.4653,-1.1111,-0.0,0.4497,0.467,-1.1111,-0.1111,0.4514,0.4826,-1.0,0.4979,0.676,0.6053,0.4653,0.4826,-0.1111,-0.1111,0.4062,0.3837,-3.8889,2.4444
BNCI2014_001,4,0,varmod,False,1.0,True,1.0,1,0.3472,0.3646,-0.0174,0.0,0.3073,0.3281,3.3,2.2,0.3438,0.3507,1.2,1.4,0.349,0.3472,0.9,1.2132,0.9712,0.5405,0.3646,0.3472,-0.0,-0.0,0.3333,0.349,1.8,1.9
BNCI2014_001,4,0,varmod,False,2.0,False,1.0,1,0.3472,0.3229,0.0243,0.0,0.3108,0.3281,-0.5,0.2857,0.3281,0.3507,0.2143,0.0714,0.3264,0.3472,0.1429,1.0656,0.9954,0.4563,0.3229,0.3472,0.0,0.0,0.3316,0.349,0.3571,0.2857
BNCI2014_001,4,0,varmod,False,3.0,False,1.0,1,0.3472,0.2899,0.0573,0.0,0.316,0.3281,0.4545,0.7879,0.349,0.3507,1.0303,0.9697,0.3455,0.3472,0.9697,1.03,0.9976,0.4196,0.2934,0.3472,0.0606,0.0606,0.342,0.349,0.9091,0.8788
BNCI2014_001,4,0,covtoken,False,1.0,False,1.0,2,0.3472,0.3542,-0.0069,0.0,0.342,0.3281,1.75,-1.0,0.349,0.3524,0.75,1.5,0.3385,0.3472,2.25,0.5922,0.6834,0.0904,0.3542,0.3472,-0.0,-0.0,0.3368,0.349,2.5,2.75
BNCI2014_001,4,0,covtoken,False,2.0,True,1.0,2,0.3472,0.3108,0.0365,0.0,0.2812,0.3281,-0.8095,-0.2857,0.3299,0.3524,0.5238,0.381,0.3125,0.3472,0.0476,0.5722,0.6975,0.138,0.3108,0.3472,0.0,0.0,0.3368,0.349,0.7143,0.6667
BNCI2014_001,4,0,covtoken,False,3.0,False,1.0,2,0.3472,0.3003,0.0469,0.0,0.2847,0.3281,-0.3333,0.0741,0.3108,0.3524,0.2222,0.1111,0.2969,0.3472,-0.0741,0.5437,0.7004,0.1089,0.2986,0.3472,-0.037,-0.037,0.3385,0.349,0.8148,0.7778
BNCI2014_001,4,20260721,varmod,True,1.0,True,1.0,2,0.3472,0.3438,0.0035,0.0,0.3247,0.3281,-5.5,0.0,0.3385,0.3524,-1.5,-3.0,0.3385,0.3472,-1.5,1.1321,0.5314,0.5395,0.342,0.3472,-0.5,-0.5,0.3403,0.349,-1.0,-1.5
BNCI2014_001,4,20260721,varmod,True,2.0,False,1.0,2,0.3472,0.2986,0.0486,0.0,0.3073,0.3281,0.1786,0.5714,0.3229,0.3524,0.5,0.3929,0.3194,0.3472,0.4286,1.0432,0.4979,0.4243,0.3056,0.3472,0.1429,0.1429,0.3385,0.349,0.8214,0.7857
BNCI2014_001,4,20260721,varmod,True,3.0,False,1.0,2,0.3472,0.3038,0.0434,0.0,0.3038,0.3281,0.0,0.44,0.3264,0.3524,0.52,0.4,0.3229,0.3472,0.44,1.0233,0.5033,0.4279,0.3056,0.3472,0.04,0.04,0.342,0.349,0.88,0.84
