number_id,value,units,seed,method,endpoint,aggregation,cluster,source_artifact,source_row_key,source_field,rounding_rule,allowed_interpretation
c80_seed3_budget16_coverage_top1,0.421875,proportion,3,Q0,coverage_top1,budget_16_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=16,coverage_top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budget16_coverage_top5,0.77978515625,proportion,3,Q0,coverage_top5,budget_16_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=16,coverage_top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budget16_coverage_top10,0.871124267578125,proportion,3,Q0,coverage_top10,budget_16_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=16,coverage_top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_expected_standardized_regret,0.11187064388052365,proportion,3,Q0,standardized_regret,budget_32_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=32,expected_standardized_regret,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_mean_regret_reduction_vs_source,0.6676053289902208,proportion,3,Q0,source_relative_gain,budget_32_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=32,mean_regret_reduction_vs_source,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_positive_targets,8,targets,3,Q0,positive_targets,budget_32_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=32,positive_targets,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_catastrophic_target,0,targets,3,Q0,catastrophic_target,budget_32_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=32,catastrophic_target,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_maxT_p,0.007782101167315175,proportion,3,Q0,maxT_p,budget_32_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=32,maxT_p,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_direct_qualification,1,proportion,3,Q0,direct_qualification,budget_32_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=32,direct_qualification,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_closure_qualification,1,proportion,3,Q0,closure_qualification,budget_32_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=32,closure_qualification,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_simultaneous_band_low,0.6038681485672432,proportion,3,Q0,simultaneous_band_low,budget_32_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=32,simultaneous_band_low,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_simultaneous_band_high,0.7313425094131984,proportion,3,Q0,simultaneous_band_high,budget_32_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=32,simultaneous_band_high,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_top1,0.1456298828125,proportion,3,Q0,top1,budget_32_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=32,top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_top5,0.52215576171875,proportion,3,Q0,top5,budget_32_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=32,top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_top10,0.735382080078125,proportion,3,Q0,top10,budget_32_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=32,top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_coverage_top1,0.498779296875,proportion,3,Q0,coverage_top1,budget_32_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=32,coverage_top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_coverage_top5,0.83001708984375,proportion,3,Q0,coverage_top5,budget_32_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=32,coverage_top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budget32_coverage_top10,0.903900146484375,proportion,3,Q0,coverage_top10,budget_32_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=32,coverage_top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_expected_standardized_regret,0.08279432226091084,proportion,3,Q0,standardized_regret,budget_FULL_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=FULL,expected_standardized_regret,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_mean_regret_reduction_vs_source,0.6966816506098336,proportion,3,Q0,source_relative_gain,budget_FULL_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=FULL,mean_regret_reduction_vs_source,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_positive_targets,8,targets,3,Q0,positive_targets,budget_FULL_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=FULL,positive_targets,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_catastrophic_target,0,targets,3,Q0,catastrophic_target,budget_FULL_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=FULL,catastrophic_target,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_maxT_p,0.007782101167315175,proportion,3,Q0,maxT_p,budget_FULL_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=FULL,maxT_p,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_direct_qualification,1,proportion,3,Q0,direct_qualification,budget_FULL_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=FULL,direct_qualification,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_closure_qualification,1,proportion,3,Q0,closure_qualification,budget_FULL_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=FULL,closure_qualification,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_simultaneous_band_low,0.6172924614022239,proportion,3,Q0,simultaneous_band_low,budget_FULL_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=FULL,simultaneous_band_low,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_simultaneous_band_high,0.7760708398174432,proportion,3,Q0,simultaneous_band_high,budget_FULL_full_panel,target,oaci/reports/c80e_tables/seed3_budget_frontier.csv,seed=3|budget=FULL,simultaneous_band_high,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_top1,0.125,proportion,3,Q0,top1,budget_FULL_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=FULL,top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_top5,0.6875,proportion,3,Q0,top5,budget_FULL_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=FULL,top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_top10,0.75,proportion,3,Q0,top10,budget_FULL_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=FULL,top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_coverage_top1,0.5625,proportion,3,Q0,coverage_top1,budget_FULL_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=FULL,coverage_top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_coverage_top5,0.9375,proportion,3,Q0,coverage_top5,budget_FULL_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=FULL,coverage_top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed3_budgetFULL_coverage_top10,0.9375,proportion,3,Q0,coverage_top10,budget_FULL_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=3|budget=FULL,coverage_top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_expected_standardized_regret,0.3737050812998979,proportion,4,Q0,standardized_regret,budget_1_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=1,expected_standardized_regret,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_mean_regret_reduction_vs_source,0.42374240248226924,proportion,4,Q0,source_relative_gain,budget_1_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=1,mean_regret_reduction_vs_source,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_positive_targets,8,targets,4,Q0,positive_targets,budget_1_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=1,positive_targets,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_catastrophic_target,0,targets,4,Q0,catastrophic_target,budget_1_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=1,catastrophic_target,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_maxT_p,0.042801556420233464,proportion,4,Q0,maxT_p,budget_1_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=1,maxT_p,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_direct_qualification,1,proportion,4,Q0,direct_qualification,budget_1_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=1,direct_qualification,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_closure_qualification,1,proportion,4,Q0,closure_qualification,budget_1_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=1,closure_qualification,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_simultaneous_band_low,0.31751346802525227,proportion,4,Q0,simultaneous_band_low,budget_1_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=1,simultaneous_band_low,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_simultaneous_band_high,0.5299713369392862,proportion,4,Q0,simultaneous_band_high,budget_1_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=1,simultaneous_band_high,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_top1,0.03839111328125,proportion,4,Q0,top1,budget_1_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=4|budget=1,top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_top5,0.164825439453125,proportion,4,Q0,top5,budget_1_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=4|budget=1,top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_top10,0.29412841796875,proportion,4,Q0,top10,budget_1_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=4|budget=1,top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_coverage_top1,0.18463134765625,proportion,4,Q0,coverage_top1,budget_1_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=4|budget=1,coverage_top1,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_coverage_top5,0.526702880859375,proportion,4,Q0,coverage_top5,budget_1_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=4|budget=1,coverage_top5,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget1_coverage_top10,0.69970703125,proportion,4,Q0,coverage_top10,budget_1_full_panel,target,oaci/reports/c80e_tables/topk_coverage_summary.csv,seed=4|budget=1,coverage_top10,preserve_full_artifact_precision; display_four_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget2_expected_standardized_regret,0.3002019611832293,proportion,4,Q0,standardized_regret,budget_2_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=2,expected_standardized_regret,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget2_mean_regret_reduction_vs_source,0.4972455225989379,proportion,4,Q0,source_relative_gain,budget_2_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=2,mean_regret_reduction_vs_source,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget2_positive_targets,8,targets,4,Q0,positive_targets,budget_2_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=2,positive_targets,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed4_budget2_catastrophic_target,0,targets,4,Q0,catastrophic_target,budget_2_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=2,catastrophic_target,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
c80_seed4_budget2_maxT_p,0.03501945525291829,proportion,4,Q0,maxT_p,budget_2_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=2,maxT_p,preserve_full_artifact_precision; display_six_decimals_half_even,"Frozen-field, target-cluster summary only."
c80_seed4_budget2_direct_qualification,1,proportion,4,Q0,direct_qualification,budget_2_full_panel,target,oaci/reports/c80e_tables/seed4_budget_frontier.csv,seed=4|budget=2,direct_qualification,exact_integer_from_committed_artifact,"Frozen-field, target-cluster summary only."
