dataset,target_subject,source_seed,q,method,checkpoint_hash,adaptation_manifest_hash,n_adapt,class_counts_adapt,n_eval,class_counts_eval,acc,bacc,macro_f1,prediction_hash,logits_hash,status,failure_reason,result_origin,target_labels_passed_to_adaptation,q_passed_to_method,target_performance_selection
Lee2019_MI,2,0,0.1,source_only_tsmnet,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.74,0.74,0.7390606182256123,f21f65f0bfdc9ce9bea73645132cc37fe495762b709a0160e378cc904d7a4158,d19ecfa4e8b40ee5bda4a30eea34ab1218658d9393d2247df95d4db09061dbe1,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,2,0,0.1,rct,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.74,0.74,0.7312939231087227,3f37f595752c5dd42027391827b6944bfdfaca74ff4b5f16c6a664f273badf29,3d5c693060adec3b13febf547eac7ef24e172c3115c71d7fae88d2a447855c0d,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,0,0.1,spdim_geodesic,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.66,0.66,0.6353496353496353,77e6e29d51802f7eb9c26fc85e6fc116acd09a40286105203b8e02ca80747760,e3f5a2635c15e503380c6a38eedd83aa367c60b42637a4f2668d45e838660e54,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,0,0.1,spdim_bias,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.62,0.62,0.5824175824175825,fc5f3c293c1525e6d4d031c77196e03e731063be4623244b208ea5de9dfdbe43,65414fcf35940984ed3c235a10257208768e456d85f2c09a1ec5eae1f97a6d8f,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,0,0.1,Joint-GEM,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.76,0.76,0.7536945812807883,ed744ddaafd03a1a2eac197c3a87774b1c9b2a2b32b8b18553f0ee00633ad9fa,98d0e5030cdd8648f005cb2a3e2930a9a14d4f19718290848f6e2e9d6bd9926f,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,0,0.1,FP-GEM,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.74,0.74,0.7312939231087227,28550889772386919ab85e8e17a0b18a06db6da2d920e2148c5a06c7583b4d43,3d04655da639f4bc95839456606fe27adddee0147fce010bc101e279f8c447f1,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,0,0.5,source_only_tsmnet,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.74,0.74,0.7390606182256123,f21f65f0bfdc9ce9bea73645132cc37fe495762b709a0160e378cc904d7a4158,d19ecfa4e8b40ee5bda4a30eea34ab1218658d9393d2247df95d4db09061dbe1,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,0,0.5,rct,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.76,0.76,0.7564935064935066,ccf88ca6657929c51d3312878ca4be0f6b8e9137ee15ad8d1804ccdf8a827092,1745897bc656350dd898d576e039e9a20b804d44750e1fd699bb62da7c822304,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,0,0.5,spdim_geodesic,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.76,0.76,0.7536945812807883,ed744ddaafd03a1a2eac197c3a87774b1c9b2a2b32b8b18553f0ee00633ad9fa,86489e0f9720c63a5c2db8363455a295dba68262516d4aeb8c513d9f6ed39a56,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,0,0.5,spdim_bias,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.74,0.74,0.7373737373737375,1979345dc432d16d0af436bb15433fb7d16ab87df83a2d32aebfc764c2c51fb0,239a96177a5a815bb64cc86d5164160a70c5835c32084b0d1f0f9f58c4f62573,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,0,0.5,Joint-GEM,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.76,0.76,0.7584541062801933,77e92fda3b8a230288830915b7b050bcf5356a4ed1ac23d1f9299b1b8059de15,478ff487a0b21ac35bd0b6aebda4c999ea514681d9ef52d74d77f65cb683daef,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,0,0.5,FP-GEM,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.76,0.76,0.7564935064935066,c4372823bc9644626358eaf63a214729567b3527b383f983b2f68613dbad196e,a7cfee7131db84cf2dbf05460913285ce71f57d1cb00cd037a19df59a3158f65,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,0,0.9,source_only_tsmnet,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.74,0.74,0.7390606182256123,f21f65f0bfdc9ce9bea73645132cc37fe495762b709a0160e378cc904d7a4158,d19ecfa4e8b40ee5bda4a30eea34ab1218658d9393d2247df95d4db09061dbe1,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,2,0,0.9,rct,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.78,0.78,0.779205138498595,2d93352b87b8e66e7088b36639a71f972c9b42256765f70f606cd95e13903e3f,012b901a0bc740e01e32576e1c2c723adbccf653b4028dbbef0ba88f251fcac5,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,0,0.9,spdim_geodesic,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.78,0.78,0.779205138498595,2d93352b87b8e66e7088b36639a71f972c9b42256765f70f606cd95e13903e3f,b9e32270502b9f56cb24f7ac35bef68846334e4dcad557f767d24a0c1c66f113,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,0,0.9,spdim_bias,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.78,0.78,0.7799119647859143,65521cf404c1c824d5ddaa98ac53184998380f0607fafe99f9a76085bbb843c3,d0809c5a9b01dbbda2c5920bbd7b9a72c62ba1ed8f774efeb8fa4795b9889295,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,0,0.9,Joint-GEM,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.78,0.78,0.7777777777777778,2228238d96a98cd25f7f6a53a4add7bf51ce72f58b1a6661fe06f9d0ccaa2be7,cfe4b05488440f33317d18ad4ffb905f635b8d4ce3818a48e2cd04838c4724dd,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,0,0.9,FP-GEM,6018d21b03062ea0b3322005c3aac3cf2c8bf471a3c094a67119b61c1c373613,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.76,0.76,0.7584541062801933,77e92fda3b8a230288830915b7b050bcf5356a4ed1ac23d1f9299b1b8059de15,7e9bced78cc1ab69c24dfb5cefa97a255d04b49eca98ad56b5d2fc8256e345fd,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,1,0.1,source_only_tsmnet,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.58,0.58,0.4900437105390966,1e87a1f83e4f0cda7bada87109504d6f7e8a8c95ea6c9f6cdf2973b9573c5c29,316ebe262d005f1af245b1cd2bc1ad7527f25c636f4e8d3ccc292128fde6c12f,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,2,1,0.1,rct,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.64,0.64,0.6179966044142615,0d496681dba1a8273d2c95a77d7e8c1562a3a1888264658546ef6fae0eb0300e,000896d2c33ce61a94159363db4e1dd0d7b501f6490b06846e9a48fd3f43a06d,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,1,0.1,spdim_geodesic,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.64,0.64,0.6179966044142615,0d496681dba1a8273d2c95a77d7e8c1562a3a1888264658546ef6fae0eb0300e,a411d906f6cd61387fa3e50cce33f9dd80a8e9f339777f50cea3f32a7977b076,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,1,0.1,spdim_bias,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.62,0.62,0.5824175824175825,bcad07d7fa678996551302bc524f8e2aae29caa9e1372cb97ffd3229c3293012,60a496ac0d048214b0f9b1fed641e02a40b4bc342409fe407a942813160b302e,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,1,0.1,Joint-GEM,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.68,0.6799999999999999,0.6794871794871795,4fa928bfe09e0cca23420e064de4e696a84a033d1279ef34b797354814f1e444,f099bc8d537a40fb13ef40b3bdc68f8927f95d436fb6d8b01fb718c3d409f7c6,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,1,0.1,FP-GEM,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.68,0.6799999999999999,0.677938808373591,13a655f864d75a1bf27bc7fc0bd2a0a1067609d8ee6df7da3f2c35c4e8a1ddd5,a7faacc6ae1743a329fbec1e5dc8570578735ba846d29023e50ec95f54b8ab90,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,1,0.5,source_only_tsmnet,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.58,0.58,0.4900437105390966,1e87a1f83e4f0cda7bada87109504d6f7e8a8c95ea6c9f6cdf2973b9573c5c29,316ebe262d005f1af245b1cd2bc1ad7527f25c636f4e8d3ccc292128fde6c12f,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,1,0.5,rct,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.64,0.64,0.625,c2a9df4b0d5b69334b8c28be9446da8279d833a29f52be499399a7b9140f0595,b0db14061ccc73d69de65ff44b72f3e36696ef9743e4b49ae64d2cf220b08797,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,1,0.5,spdim_geodesic,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.64,0.64,0.6179966044142615,0d496681dba1a8273d2c95a77d7e8c1562a3a1888264658546ef6fae0eb0300e,eed8aa866b7028d4f3a90096839d4b8a0c863744515aff9f5a26954f2eba6c4e,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,1,0.5,spdim_bias,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.64,0.64,0.6179966044142615,0d496681dba1a8273d2c95a77d7e8c1562a3a1888264658546ef6fae0eb0300e,66b2699e90c06c3b3bd397fb9992e1e94d7c23a5989e450031034dcfc9c8e2c2,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,1,0.5,Joint-GEM,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.68,0.6799999999999999,0.677938808373591,13a655f864d75a1bf27bc7fc0bd2a0a1067609d8ee6df7da3f2c35c4e8a1ddd5,87b54cbe415d5e0a42e2c71e1f0d23d52858e4b930bfccd5cc5d003a138f865e,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,1,0.5,FP-GEM,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.68,0.6799999999999999,0.677938808373591,13a655f864d75a1bf27bc7fc0bd2a0a1067609d8ee6df7da3f2c35c4e8a1ddd5,cc6d7947a0a47428d7af49f9e27b9a0ea7ce38ced04cd7c80d8d39bedfa14840,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,1,0.9,source_only_tsmnet,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.58,0.58,0.4900437105390966,1e87a1f83e4f0cda7bada87109504d6f7e8a8c95ea6c9f6cdf2973b9573c5c29,316ebe262d005f1af245b1cd2bc1ad7527f25c636f4e8d3ccc292128fde6c12f,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,2,1,0.9,rct,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.62,0.62,0.6072757337742869,4a301d984f69ad63170d36e7ea4e06ee8881e8eae4513c234d7023bdf3528a97,3c06cfb0ef46610bdf0b902519004c621fd6712a32ab5796b04bf66d8a6c9973,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,1,0.9,spdim_geodesic,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.64,0.64,0.625,c2a9df4b0d5b69334b8c28be9446da8279d833a29f52be499399a7b9140f0595,fabf8244868373dfbb8fd140543c2ca9cfb1a181a16bb848d19b619a141d9de7,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,1,0.9,spdim_bias,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.64,0.64,0.6305418719211823,17a014540e8e5c59fc63f9182fd7cd42739b7af4e315d61052adb3f744238bb5,f4235ce0684c62a63f547678ee92b6722a2c2a75d7c7e0ff40df5ad75a135ce3,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,1,0.9,Joint-GEM,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.7,0.7,0.6940024479804161,7ba236cfcf4af6a0fedaf19a03647623276e93b835edffc4be52f3705cfb135e,b41a377d80ea3212bb4c75331ba749d2061cb326b8eb2afe6e51e02e35c4b072,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,1,0.9,FP-GEM,b6f4b891c075a943280c12d769627c4956e405a1386c931fedd51b5ce076f9f2,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.74,0.74,0.7312939231087227,621c35c2203cbf0a08a9278fa7b8839b1da2c6b265e8c7b1a7b6f1e019aab8a7,0b87b0e1f14282e58ea7fa0049b5f9fd5eff8ec5e49b59fa335bfdb37e15e67c,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,2,0.1,source_only_tsmnet,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.68,0.6799999999999999,0.6794871794871795,c9ff2111b2d3242347814f2c1da41f547b672d2c32c37c852ec4c6bbbce11559,0c59586a983e66090a70544897d1b7f408f91b813b7da47063668b3b7cdadb50,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,2,2,0.1,rct,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.7,0.7,0.6899545266639107,9745e147ce3fd60ed03b87c6bf2fdc3ecbe22a6f2b0648bfa2905d761684bbd6,55349448b5acac07a926ef029de89d4a167e68c13280007f2fa0bcaffcfb844c,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,2,0.1,spdim_geodesic,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.7,0.7,0.6899545266639107,9745e147ce3fd60ed03b87c6bf2fdc3ecbe22a6f2b0648bfa2905d761684bbd6,80cf64e6fa59deb458f17c37d989d0ce27a0fcf840a9037fef39f30daa0277a5,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,2,0.1,spdim_bias,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.64,0.64,0.609375,0fe6a9eb5e39efa7d9777fd0d3ef6d6add9775c13d42224a97735808038e9f08,a69da3005d5cbc970f03db261759bb83b2a79723b7aef1edf4df13979cb775c0,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,2,0.1,Joint-GEM,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.7,0.7,0.6847414880201765,52415d3453ec3efe8a9ec55ae3a053c2fe242a2c4f06d803b61ec9cb52e3180f,c242e851745dc0251a3e8d582ad02322da25ce591a8461ca911480bcadd7cd8b,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,2,0.1,FP-GEM,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,df964b11d1a002ec17e36e7b1b58dad14e7f56a2164f03b975c4443230c93993,50,"[5,45]",50,"[25,25]",0.7,0.7,0.6899545266639107,9745e147ce3fd60ed03b87c6bf2fdc3ecbe22a6f2b0648bfa2905d761684bbd6,7175b0dfcbe6a2d79b8403e89335a0a4d4d81942f9611c513b2afa18f1c7e3a7,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,2,0.5,source_only_tsmnet,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.68,0.6799999999999999,0.6794871794871795,c9ff2111b2d3242347814f2c1da41f547b672d2c32c37c852ec4c6bbbce11559,0c59586a983e66090a70544897d1b7f408f91b813b7da47063668b3b7cdadb50,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,2,0.5,rct,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.7,0.7,0.6899545266639107,9745e147ce3fd60ed03b87c6bf2fdc3ecbe22a6f2b0648bfa2905d761684bbd6,d6ed2e39261918184a00dd962dc5e879a7cedd90cd1afe22e3954b58cba82dd5,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,2,0.5,spdim_geodesic,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.7,0.7,0.6899545266639107,9745e147ce3fd60ed03b87c6bf2fdc3ecbe22a6f2b0648bfa2905d761684bbd6,7a73b1df7d67506378b27e932221d4bab9dda4c4681834c1de1bb2f970f10705,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,2,0.5,spdim_bias,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.66,0.66,0.6427070197562001,012393b8a1b8c3e86449c25d2a062048ac1636c67038603495d4070da74a559b,7c509571f09b19a6616f20626657058b6b9c325467012c941cf38b975cd222b6,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,2,0.5,Joint-GEM,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.68,0.6799999999999999,0.6666666666666666,b26ce22129594c336734f70c978192ecf439b347a96f4b3b2e754a3e0e1889d4,1ace8e73c3bf8cfd8c242ab1bf12e34a9f5ca419e2923cd8fa22d54bd5e193b8,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,2,0.5,FP-GEM,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,42cd05f4b4143e4e687b518dc7933e976a0f78b0066e1463eaa6eaf725f425f6,50,"[25,25]",50,"[25,25]",0.68,0.6799999999999999,0.6666666666666666,b26ce22129594c336734f70c978192ecf439b347a96f4b3b2e754a3e0e1889d4,47972bc966d4513a1453877ba6da8ebe9a79669fc9789068c457f9ef23e8cd01,ok,,P12_q05_reused,False,False,False
Lee2019_MI,2,2,0.9,source_only_tsmnet,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.68,0.6799999999999999,0.6794871794871795,c9ff2111b2d3242347814f2c1da41f547b672d2c32c37c852ec4c6bbbce11559,0c59586a983e66090a70544897d1b7f408f91b813b7da47063668b3b7cdadb50,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,2,2,0.9,rct,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.72,0.72,0.72,d5ace6e9e58d04c0bbca8e68f9cef5eb51f960522f51eb416e19247eb6149505,3784bc63739495220849608280062f8a1c81f4d919475c8a011f3fefa657ad7b,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,2,0.9,spdim_geodesic,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.72,0.72,0.72,d5ace6e9e58d04c0bbca8e68f9cef5eb51f960522f51eb416e19247eb6149505,d06dd209bb1e220a2f470b189cc9d31bc2561588f627ab39583faaa8bfbd3711,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,2,0.9,spdim_bias,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.72,0.72,0.72,862722e8e7b95b5f33e4f3bc69ad27329f24b3d967012f2604f492a4f1462ed1,7e97c7465cc90d34993d3b9ab5b633ed5ea83f3572acd2d7a7e804b48594e8d2,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,2,0.9,Joint-GEM,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.76,0.76,0.7564935064935066,75652525a49c61da45cbda2ca933889fadfff42e841cc15c29adfad7868b5674,453e6f08bf204152bc44daab18fea1681b802cc5d1bb610c71e2b911c801b8f8,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,2,2,0.9,FP-GEM,81d9479dc6e0c3770b9d9031690bcc59d8b71d09153ab761987745ff2e92d4ee,c276359e516b79608f442e91a9b89589967646e79b2a41d589053be902e47f84,50,"[45,5]",50,"[25,25]",0.7,0.7,0.6899545266639107,a462006c49f5ae0a2e389df507584a5924b64f5ceed88fec5b9c2c8ec5ee9237,99deef6a4b99931a60db8068b90ba084fd8d131f90ae575578591c28b73743b6,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,3,0,0.1,source_only_tsmnet,e9d926212e9232bdf9eac61e99704140e09f22c17c05feb6366509ad32de2cd5,9a03d4397ed8d845a2740be687452fd77cd646694ab89dddf8f8b282aeaba5cb,50,"[5,45]",50,"[25,25]",0.64,0.64,0.5863970588235294,881a2528dbd06204b844ca731e18e683ae5a2db360e78ed77155ba9c6ff31e51,c3a77c850e9d66360ab0559877c2d4d0ddafcb55e5327c6a9e4b1c5f99a9065c,ok,,P12_source_only_reused,False,False,False
