dataset,panel,training_seed,level,regime,epoch,trajectory_order,historical_unit_id,operative_unit_id,identity_unchanged,level_intervention_id,C84C_reusable
Cho2017,B,5,0,OACI,124,25,c84v2_fd5f679edafe90856cefeac09f55767e,c84v2_fd5f679edafe90856cefeac09f55767e,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,129,26,c84v2_99fd833cae99a47bdc66609dcf0f8ece,c84v2_99fd833cae99a47bdc66609dcf0f8ece,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,134,27,c84v2_ad7dfdc391b6e33fe62944f120b4b942,c84v2_ad7dfdc391b6e33fe62944f120b4b942,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,139,28,c84v2_e439c1f632ea3b78f3aa02f11238b0f1,c84v2_e439c1f632ea3b78f3aa02f11238b0f1,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,144,29,c84v2_ec44b89cf7cb6cdad4548fe5fcac200f,c84v2_ec44b89cf7cb6cdad4548fe5fcac200f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,149,30,c84v2_f234e5940e3cbba4fdc777a466d614bc,c84v2_f234e5940e3cbba4fdc777a466d614bc,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,154,31,c84v2_17218891c59f936ca0ffae5198f979e4,c84v2_17218891c59f936ca0ffae5198f979e4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,159,32,c84v2_7c1989a323b2e3d99b92328ff69dac6b,c84v2_7c1989a323b2e3d99b92328ff69dac6b,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,164,33,c84v2_7b87afb058ac1a236c72d33f714dee04,c84v2_7b87afb058ac1a236c72d33f714dee04,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,169,34,c84v2_aa892055d893b87807737e104eb1803b,c84v2_aa892055d893b87807737e104eb1803b,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,174,35,c84v2_06db048a19bc4f7c8526369a6147301a,c84v2_06db048a19bc4f7c8526369a6147301a,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,179,36,c84v2_67ce83272d257646524d3ff56f07f911,c84v2_67ce83272d257646524d3ff56f07f911,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,184,37,c84v2_2533f39b8d8299009f7ff9c6011e5029,c84v2_2533f39b8d8299009f7ff9c6011e5029,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,189,38,c84v2_3e81f674c9615fa191b7258d8274b9f4,c84v2_3e81f674c9615fa191b7258d8274b9f4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,194,39,c84v2_6d08c6fbc7733d254b0c51622d87ffea,c84v2_6d08c6fbc7733d254b0c51622d87ffea,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,199,40,c84v2_43fe30452ed7483788853e4678deacb8,c84v2_43fe30452ed7483788853e4678deacb8,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,4,1,c84v2_67eb2c415a6acbc48266c0452b20b531,c84v2_67eb2c415a6acbc48266c0452b20b531,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,9,2,c84v2_843b24096ed17628d31897c022ecf4ed,c84v2_843b24096ed17628d31897c022ecf4ed,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,14,3,c84v2_4e343fca824d5fcc775aa00cdfa131b8,c84v2_4e343fca824d5fcc775aa00cdfa131b8,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,19,4,c84v2_6546ea72cc1853588a5821a24b2d405f,c84v2_6546ea72cc1853588a5821a24b2d405f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,24,5,c84v2_0b3e963a8a7202bc4fe5f8b38e0451bc,c84v2_0b3e963a8a7202bc4fe5f8b38e0451bc,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,29,6,c84v2_7a24818d210b8348be6f29543a665d45,c84v2_7a24818d210b8348be6f29543a665d45,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,34,7,c84v2_c8a0c3fb9cf18b70b2f05c8b75a7e130,c84v2_c8a0c3fb9cf18b70b2f05c8b75a7e130,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,39,8,c84v2_6122d3dbfd7fcb52f528318c95ed5252,c84v2_6122d3dbfd7fcb52f528318c95ed5252,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,44,9,c84v2_1f2c767bd5901225b309cc06d2bdbc86,c84v2_1f2c767bd5901225b309cc06d2bdbc86,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,49,10,c84v2_9fc0851a060df4120c2a159d0f20f57f,c84v2_9fc0851a060df4120c2a159d0f20f57f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,54,11,c84v2_2a19a78f858ac15731a057de6c6c4b6a,c84v2_2a19a78f858ac15731a057de6c6c4b6a,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,59,12,c84v2_b33d2f86fa4cf23dd1783b96f45af272,c84v2_b33d2f86fa4cf23dd1783b96f45af272,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,64,13,c84v2_baa5539bb85b4af60e43d1e62092d880,c84v2_baa5539bb85b4af60e43d1e62092d880,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,69,14,c84v2_eba1185813ab0fcfae1c64014e4bd12e,c84v2_eba1185813ab0fcfae1c64014e4bd12e,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,74,15,c84v2_d0c27a08ac2859408061d05d10bac692,c84v2_d0c27a08ac2859408061d05d10bac692,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,79,16,c84v2_08c85f9e4892a0a321337b18e8749fb4,c84v2_08c85f9e4892a0a321337b18e8749fb4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,84,17,c84v2_dadd8c4e59dae47426d19cc2c76cd62c,c84v2_dadd8c4e59dae47426d19cc2c76cd62c,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,89,18,c84v2_cc1f37a6082fa5e356265df183651dc0,c84v2_cc1f37a6082fa5e356265df183651dc0,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,94,19,c84v2_dfa0e7fab94447a1d02bf9f6ba29ecbd,c84v2_dfa0e7fab94447a1d02bf9f6ba29ecbd,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,99,20,c84v2_79caf070f0523c82eb19ed93a28c9bb1,c84v2_79caf070f0523c82eb19ed93a28c9bb1,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,104,21,c84v2_392a75e500666fa12e5f2708a3ca7909,c84v2_392a75e500666fa12e5f2708a3ca7909,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,109,22,c84v2_c0744bd8ae102fc14e6d70e2c8736588,c84v2_c0744bd8ae102fc14e6d70e2c8736588,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,114,23,c84v2_ec4644dd846db5fdce68add99111550c,c84v2_ec4644dd846db5fdce68add99111550c,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,119,24,c84v2_67db4828f5ed637168a84896771e3997,c84v2_67db4828f5ed637168a84896771e3997,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,124,25,c84v2_8f0c326f3c4635579898b36ab8ccfe3f,c84v2_8f0c326f3c4635579898b36ab8ccfe3f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,129,26,c84v2_f1e25c6390fd513e20462b6f4f0e1663,c84v2_f1e25c6390fd513e20462b6f4f0e1663,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,134,27,c84v2_57273e9c0faf8c3e3264e6df347e2fbb,c84v2_57273e9c0faf8c3e3264e6df347e2fbb,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,139,28,c84v2_c96495883df6758c9c4f7d6200dc56a5,c84v2_c96495883df6758c9c4f7d6200dc56a5,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,144,29,c84v2_8422bd22abca49e4a11ca6bada5d1a47,c84v2_8422bd22abca49e4a11ca6bada5d1a47,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,149,30,c84v2_41bca30648dfacebf0ec8b565f3912d9,c84v2_41bca30648dfacebf0ec8b565f3912d9,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,154,31,c84v2_e9a8025f7a8063429e925adde25f73f6,c84v2_e9a8025f7a8063429e925adde25f73f6,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,159,32,c84v2_90388817431f9a94ffd69fd1b1f314d3,c84v2_90388817431f9a94ffd69fd1b1f314d3,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,164,33,c84v2_dbd9d0d3b31e60d62f01ada5e79ca795,c84v2_dbd9d0d3b31e60d62f01ada5e79ca795,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,169,34,c84v2_79befce46b1b00b43c132378ade65386,c84v2_79befce46b1b00b43c132378ade65386,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,174,35,c84v2_4dfb3beba9c2040849047928bc2c6904,c84v2_4dfb3beba9c2040849047928bc2c6904,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,179,36,c84v2_878347592a7caaee9869779280e9b296,c84v2_878347592a7caaee9869779280e9b296,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,184,37,c84v2_41b8fb465907ce78bd0d04ddfc33c65b,c84v2_41b8fb465907ce78bd0d04ddfc33c65b,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,189,38,c84v2_1689a81ce4cabcb108ef33711083c238,c84v2_1689a81ce4cabcb108ef33711083c238,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,194,39,c84v2_d50c13b9bcc0973975c3b36c76bf8b7f,c84v2_d50c13b9bcc0973975c3b36c76bf8b7f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,SRC,199,40,c84v2_d4ae253ee2131a1b92ba55c3ca230984,c84v2_d4ae253ee2131a1b92ba55c3ca230984,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,ERM,199,0,c84v2_fd68f1df5300f488d0e6b48fdaf7860b,c84v2_fd68f1df5300f488d0e6b48fdaf7860b,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,4,1,c84v2_83922aeb17f053e6664fd5e5e99cd3d8,c84v2_83922aeb17f053e6664fd5e5e99cd3d8,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,9,2,c84v2_5e81c1d6e11631287e6d3f32eabf05e7,c84v2_5e81c1d6e11631287e6d3f32eabf05e7,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,14,3,c84v2_aab27d5c18e5eb2ce4de7f9105060974,c84v2_aab27d5c18e5eb2ce4de7f9105060974,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,19,4,c84v2_934b47b6ccf5239ee8f50455c6f002b3,c84v2_934b47b6ccf5239ee8f50455c6f002b3,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,24,5,c84v2_8304f149b9fc6ed93e5f37a2bce61f40,c84v2_8304f149b9fc6ed93e5f37a2bce61f40,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,29,6,c84v2_c6042f077decc28c46b40d2d9052875c,c84v2_c6042f077decc28c46b40d2d9052875c,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,34,7,c84v2_cf5524029d10f15ae91602199417cdc5,c84v2_cf5524029d10f15ae91602199417cdc5,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,39,8,c84v2_e2aca5020a8714513837930449663ded,c84v2_e2aca5020a8714513837930449663ded,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,44,9,c84v2_f361c524fcbf122d01e84b680d24e242,c84v2_f361c524fcbf122d01e84b680d24e242,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,49,10,c84v2_8d50d692b347e07192a248493690c1e3,c84v2_8d50d692b347e07192a248493690c1e3,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,54,11,c84v2_8eb763e4eedb292089ec06b7b3c23d13,c84v2_8eb763e4eedb292089ec06b7b3c23d13,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,59,12,c84v2_ac542958fb4ade2ae12467084cd8c49c,c84v2_ac542958fb4ade2ae12467084cd8c49c,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,64,13,c84v2_785ed30a9c94bb1f99e51603a277d20d,c84v2_785ed30a9c94bb1f99e51603a277d20d,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,69,14,c84v2_c79c0f1e9634cf41bce0fefcfa6c4c8d,c84v2_c79c0f1e9634cf41bce0fefcfa6c4c8d,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,74,15,c84v2_094e699ab4bd15520aea639d00170fd2,c84v2_094e699ab4bd15520aea639d00170fd2,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,79,16,c84v2_a140f422317af775b04fbddfc98bb791,c84v2_a140f422317af775b04fbddfc98bb791,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,84,17,c84v2_ff1346ba5352dbbb61f93c48ecd3864b,c84v2_ff1346ba5352dbbb61f93c48ecd3864b,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,89,18,c84v2_c5011bfeadecffc2729834bb5debc646,c84v2_c5011bfeadecffc2729834bb5debc646,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,94,19,c84v2_38db71c15c28fe761718e85385760ffc,c84v2_38db71c15c28fe761718e85385760ffc,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,99,20,c84v2_c449513a13b50a57714074cd9525d3a1,c84v2_c449513a13b50a57714074cd9525d3a1,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,104,21,c84v2_ba87eb043fbb9b024b79f9a885e9ab91,c84v2_ba87eb043fbb9b024b79f9a885e9ab91,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,109,22,c84v2_0e467ab3a6a1812c4f69c6fcfe6fce76,c84v2_0e467ab3a6a1812c4f69c6fcfe6fce76,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,114,23,c84v2_732af274e2d43569cdd58a729a0b2410,c84v2_732af274e2d43569cdd58a729a0b2410,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,119,24,c84v2_45fdb5e66de2f100188169a0a145a943,c84v2_45fdb5e66de2f100188169a0a145a943,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,124,25,c84v2_ccdb3ab7b12a160235919c4d3bb68e6b,c84v2_ccdb3ab7b12a160235919c4d3bb68e6b,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,129,26,c84v2_a00d4a213da62f0276b06b16bc0dd236,c84v2_a00d4a213da62f0276b06b16bc0dd236,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,134,27,c84v2_3980bfa3924560851b7d9f1269d97251,c84v2_3980bfa3924560851b7d9f1269d97251,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,139,28,c84v2_caca702b72c5ae6d8ef7cdf717e25752,c84v2_caca702b72c5ae6d8ef7cdf717e25752,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,144,29,c84v2_f0e4a53b41f0f87c43b459bbd0107762,c84v2_f0e4a53b41f0f87c43b459bbd0107762,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,149,30,c84v2_a43721900dd5f6a5922deebe02f65de2,c84v2_a43721900dd5f6a5922deebe02f65de2,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,154,31,c84v2_9c854ce15ac6856b40c93ad863a1d4dc,c84v2_9c854ce15ac6856b40c93ad863a1d4dc,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,159,32,c84v2_7ca3f65485bbf9db682a32c345c7786f,c84v2_7ca3f65485bbf9db682a32c345c7786f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,164,33,c84v2_0610331013b25eb718ea74fbc7dd31d7,c84v2_0610331013b25eb718ea74fbc7dd31d7,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,169,34,c84v2_1cc055a2c473ad804c433fced65c6ef4,c84v2_1cc055a2c473ad804c433fced65c6ef4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,174,35,c84v2_a003d9d09941533db1b9962d6166dabd,c84v2_a003d9d09941533db1b9962d6166dabd,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,179,36,c84v2_835739f8706b9c2569663d01a74e7b73,c84v2_835739f8706b9c2569663d01a74e7b73,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,184,37,c84v2_46503f17663c827461b17c167a439faa,c84v2_46503f17663c827461b17c167a439faa,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,189,38,c84v2_02c5b9a409b5f4d177e8b12bd72f7616,c84v2_02c5b9a409b5f4d177e8b12bd72f7616,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,194,39,c84v2_2b997e32d7bad3e537b3e1d31ebe91fa,c84v2_2b997e32d7bad3e537b3e1d31ebe91fa,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,OACI,199,40,c84v2_35e5f0a1235e802855f5dbadd7bd467b,c84v2_35e5f0a1235e802855f5dbadd7bd467b,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,4,1,c84v2_e80882caf8cdcd62dad751c2ce2815e5,c84v2_e80882caf8cdcd62dad751c2ce2815e5,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,9,2,c84v2_fae1f0df3ded5591c2ebb5a8c4ad2cd0,c84v2_fae1f0df3ded5591c2ebb5a8c4ad2cd0,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,14,3,c84v2_8bb9981991864711c35f70c24293ed98,c84v2_8bb9981991864711c35f70c24293ed98,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,19,4,c84v2_71adc226114698a2e9168eaa9c6e58c7,c84v2_71adc226114698a2e9168eaa9c6e58c7,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,24,5,c84v2_c0ef4914893076096e66c3b77bd2583f,c84v2_c0ef4914893076096e66c3b77bd2583f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,29,6,c84v2_be212bd1b725320bf10d6e7b90510724,c84v2_be212bd1b725320bf10d6e7b90510724,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,34,7,c84v2_7e3c99eadf6d4a4f47a0832ed1892f2d,c84v2_7e3c99eadf6d4a4f47a0832ed1892f2d,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,39,8,c84v2_104f7f4f6e4a2b7456fb9aafd105ca08,c84v2_104f7f4f6e4a2b7456fb9aafd105ca08,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,44,9,c84v2_6b9e18f27e189fb3f6c5d8b1e2a5b4a5,c84v2_6b9e18f27e189fb3f6c5d8b1e2a5b4a5,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,49,10,c84v2_724768786da4558f7a60d14f2d2cb9f0,c84v2_724768786da4558f7a60d14f2d2cb9f0,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,54,11,c84v2_6c144761ab62fb3d627ee528b1b571a1,c84v2_6c144761ab62fb3d627ee528b1b571a1,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,59,12,c84v2_7fc6a2547b5c8711143218883b16fd30,c84v2_7fc6a2547b5c8711143218883b16fd30,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,64,13,c84v2_ecb37251222940bee996d39fad3cca74,c84v2_ecb37251222940bee996d39fad3cca74,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,69,14,c84v2_77ba2ff6c4d7a2c04a9e3e43b80757a6,c84v2_77ba2ff6c4d7a2c04a9e3e43b80757a6,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,74,15,c84v2_15bb40725554cc1c1eab5feeb7c36939,c84v2_15bb40725554cc1c1eab5feeb7c36939,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,79,16,c84v2_99c7a3f91f37f1d43b2d10047d71a8ff,c84v2_99c7a3f91f37f1d43b2d10047d71a8ff,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,84,17,c84v2_3b08eb45bd405cd15d6542723352aca6,c84v2_3b08eb45bd405cd15d6542723352aca6,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,89,18,c84v2_2ae96b7b8dab31ef7c0b6b9f08d5061f,c84v2_2ae96b7b8dab31ef7c0b6b9f08d5061f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,94,19,c84v2_88a2cefa3e31c60c10d2e3ff6f84d13e,c84v2_88a2cefa3e31c60c10d2e3ff6f84d13e,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,99,20,c84v2_c01d6d2b32ba4c0fa1b78ac9919ed799,c84v2_c01d6d2b32ba4c0fa1b78ac9919ed799,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,104,21,c84v2_248f134634d527ed56e858af267e53ae,c84v2_248f134634d527ed56e858af267e53ae,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,109,22,c84v2_25b9e8ff1b63ed9ec99929ee8cfe1aca,c84v2_25b9e8ff1b63ed9ec99929ee8cfe1aca,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,114,23,c84v2_c4375fb164ea5bf035f7cb982746f9c7,c84v2_c4375fb164ea5bf035f7cb982746f9c7,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,119,24,c84v2_ff02950c5dde42f9030624c85fb7b24c,c84v2_ff02950c5dde42f9030624c85fb7b24c,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,124,25,c84v2_347db7dd3d5ea949fa366f8fd8852797,c84v2_347db7dd3d5ea949fa366f8fd8852797,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,129,26,c84v2_6178d20b304542588184ee7ea67c07e5,c84v2_6178d20b304542588184ee7ea67c07e5,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,134,27,c84v2_ab9ffc44bdf949815964b9145ed08e61,c84v2_ab9ffc44bdf949815964b9145ed08e61,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,139,28,c84v2_d80ac65794bb1a9c0cf4440f89c8f68e,c84v2_d80ac65794bb1a9c0cf4440f89c8f68e,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,144,29,c84v2_e11ffc715c6ff43cba15b7a09b20dd98,c84v2_e11ffc715c6ff43cba15b7a09b20dd98,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,149,30,c84v2_cc4bbe5c486e9167f162281931285693,c84v2_cc4bbe5c486e9167f162281931285693,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,154,31,c84v2_2eb33c84f3e2949f22451dbf6e21cbba,c84v2_2eb33c84f3e2949f22451dbf6e21cbba,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,159,32,c84v2_43acbbbc47515d15ad3bada1dd6f1096,c84v2_43acbbbc47515d15ad3bada1dd6f1096,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,6,0,SRC,164,33,c84v2_1e3392eb3fd6269692110e0da8098e11,c84v2_1e3392eb3fd6269692110e0da8098e11,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
