dataset,panel,training_seed,level,regime,epoch,trajectory_order,historical_planned_level1_unit_id,operative_level1_unit_id,historical_identity_preserved,historical_identity_operative,new_identity_operative,reason
Cho2017,B,5,1,SRC,79,16,c84v2_1725cd3c69a861acd6be63298b8c8e73,c84l1_e937057f8e43df20bedc9515e07e95d4,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,84,17,c84v2_7bba05ff71904d08fc5d285aac8e3a50,c84l1_f3709feb800ec396433a1ae0dd96ad1a,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,89,18,c84v2_d5266be5b7bcfc9b7781e92d9ac915a6,c84l1_3be52fceecd3c82956bc4afed003ba92,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,94,19,c84v2_8f6507fd1723cf5f98a812b09a8ef596,c84l1_b2053b65425ed41e389798ae1279860c,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,99,20,c84v2_65a21d3aafe398278db442591ed49b02,c84l1_3e7217d978d7286cea156466f446a556,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,104,21,c84v2_d1bfdf1ff550e56b9533edd56e6308b8,c84l1_afdeffda5668ad270a4a93a82c52ae32,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,109,22,c84v2_e492e608f7fe29144ce3692e93557512,c84l1_ead4a86510d704cbc25309efd4b47bb6,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,114,23,c84v2_0083676313b797ac88b8235103009840,c84l1_3126b18dff9840adc47e59354a4511ce,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,119,24,c84v2_adc0e98224933b98b80cd1fbc6566548,c84l1_eedcacad671673f23c3acfc62230fbcc,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,124,25,c84v2_089a2f10c4d7ac0109b7bbc4a031bb85,c84l1_8234d2a05a8743a880c2ca9912092c85,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,129,26,c84v2_c39a36ea6b4e07f560637977e9d58d63,c84l1_e68c263b4565b2216239539168f042eb,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,134,27,c84v2_8aa39f02c5a4741a9037d31e91213d8f,c84l1_08bc8e00c9509085e58bbb424ce435b2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,139,28,c84v2_301ec1d031039d31a70662430907f4b3,c84l1_83ab4a0d29b61bca3ce9dd8c1c75b110,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,144,29,c84v2_f4a37cbf38c3d2e407c3915bcc403a37,c84l1_2309a1244c0aae07c4e6009fa147608f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,149,30,c84v2_f822957792a0221d84ec39ad28862600,c84l1_6da777b44550e11c7b5e02e1329aa2e7,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,154,31,c84v2_abfb0b8c5b120e65175d1eb0e9eba44f,c84l1_eed6e6285c3f1c840363344ffbde4d4b,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,159,32,c84v2_96cd3c070de2e93b0dd3d8eed06974a3,c84l1_47cff856c10eda3f6cf6a953217eb277,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,164,33,c84v2_8f8490f2752999aab9b4bb8a05c5c811,c84l1_ce53d0a08014568c3fe59c6a9b02dee9,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,169,34,c84v2_6d3bfbc429bbd6b97b4484b4f7983e3d,c84l1_e2e194c25eb2f4625b1307a94c6f7ce7,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,174,35,c84v2_c9476a843abcb204acf0c2e04a17fa41,c84l1_87690f960a15ff98fac33757e19fd8de,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,179,36,c84v2_f89c44a73f78b0e94cf6dc6e0bb1c256,c84l1_be2453e53a2020b09aa87c3935976b38,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,184,37,c84v2_ab30f6672e5117b33072798425bad388,c84l1_3899fba0a40a6c171cae622df66ef965,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,189,38,c84v2_7c01f2435781851b899ac5128de79c8c,c84l1_c53a025dd7618bc23b3caba283b125e3,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,194,39,c84v2_9f53dbbd3fd818519f6c50f09d620498,c84l1_9a32e47be954a577df2db7dfd77ea61f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,199,40,c84v2_0f35ed9492dddc1161bd72f964aa5a78,c84l1_e1384c355511e3cfe3859bae542589e2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,ERM,199,0,c84v2_1940499c3cdbd01aa0f7223249059751,c84l1_00133829c50564d711bcb6b6f63e016b,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,4,1,c84v2_2aec14bdbb02ca1bdbd768c12b47f81f,c84l1_32967e4f0450ff4cfcb7e886ed1215ca,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,9,2,c84v2_af18baff96fd13ac188b96f7900a0dce,c84l1_53e4e15016b3bf917a22880f58d8f716,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,14,3,c84v2_bd32434e9a9b538461e8dd524617ff2d,c84l1_9bb7301cc4498229d5368ea62802b586,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,19,4,c84v2_e015d598882a5a711f46d6d13d6e5068,c84l1_0cfe0d9d62bee4d93afb9028d22c4d94,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,24,5,c84v2_81e63f044360cf5562b7d96302742882,c84l1_15c238f636e850221a58c0981e26e7bb,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,29,6,c84v2_55a62f7e22a98e76055321989d0ac88d,c84l1_e9605ea386e3abe871c65d43d533307d,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,34,7,c84v2_c0e44c69b73ffdff40f6ff26ffbbef61,c84l1_6f2db2b34b4a20c79565c04c580e4f26,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,39,8,c84v2_dd3b16c4ab37818f9dbeddc158a2b119,c84l1_7a6f5989a977de6d545da1bfceea5a51,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,44,9,c84v2_ca8b21d55b6fc46b644df83f797cc797,c84l1_7834b507719f8166862587703a791865,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,49,10,c84v2_a0dd2e99a399ddd2529451c444f2eb7f,c84l1_bfd627e5568be4f6ddc1240380f39639,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,54,11,c84v2_de9d4fbdbeef4cc994bc2d0ddbd70f34,c84l1_d0f2db74deb3cf6505139ec8bff48740,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,59,12,c84v2_013e13af62e6b3766e48fc7d29a5ae37,c84l1_1bd4a84b237af09fe8442b4c2f11e4d8,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,64,13,c84v2_b954b3a4a5405ac9b2f546bc92c9d8c7,c84l1_f0a8dbe7acb483869864ed85f9bcfda9,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,69,14,c84v2_98e1654f2890cea6e6251e34386405d0,c84l1_1b2b436878e74d1e9f9b0c50e3ec2d49,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,74,15,c84v2_ffa6c1e9055562c733d3733d0e533632,c84l1_316e7bbb35466fa561761f84da7d73ed,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,79,16,c84v2_c6007c03606727cb09347abc832df552,c84l1_f1040558bdaf374b34056ebf9da4815e,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,84,17,c84v2_b35328744cc706b05ba57ca75ee284fb,c84l1_448d96eac3fd6b58fd8462c7dbe2b8cb,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,89,18,c84v2_1aa0f98affc7210b728259c7bcedb736,c84l1_7fc6489a8ca2e93ad3279e83e6f001c3,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,94,19,c84v2_6263f8097bfbc6aac87be46e976e78f2,c84l1_708f3892c06d49a52cc4611261a0e2fe,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,99,20,c84v2_9582798a300841f0d7644139598aea79,c84l1_558564c01e2ffa1650004f24d2a93fb7,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,104,21,c84v2_5aba84727dca4416946be97ff62bcbfe,c84l1_3b45e538ad4003303db6c77922eca3f2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,109,22,c84v2_3874917e04a63753dfc76772aec162c2,c84l1_1814c46b571304fc9f82b24ce8895ba3,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,114,23,c84v2_5251e19eb0e7f7eff6a14b2e1bab90d5,c84l1_658c57e1688b520daaa672197f39f855,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,119,24,c84v2_18daea01a3be78bb625ff980606087a8,c84l1_f0a45734ebe3f0c0f6f4f9717948fe0d,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,124,25,c84v2_5a62db7096b21d804e26010c4c8d3bb3,c84l1_259a7766e53d8b4944cf295612d47f62,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,129,26,c84v2_8f76e4b60c80996d392404c2d05529ff,c84l1_4ecef9d154fce00291323f3fd2969ae2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,134,27,c84v2_cf16fdfd0911979b67c61bc7c0b8a273,c84l1_3264a3e2756a66a7f275b090ba61c46f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,139,28,c84v2_8d99f5eee00efea28ae5ee97d8a8afbe,c84l1_63e1f6f2885767ceb2975aa71391d8cc,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,144,29,c84v2_72c320f7d0df4c6e2b89de7944237ea2,c84l1_c3e6e0614221909ff3a7aff621032806,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,149,30,c84v2_1963d7e14e056c151958e6a9c5c1adaa,c84l1_e8d0166d29924ef7da796a7548bd40ac,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,154,31,c84v2_dcb86b1bd99c963c36920aa0796d1106,c84l1_ac0cb08fa202c98e301b5cba6977f525,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,159,32,c84v2_5677b557f7d3a0422cd6108d71165f98,c84l1_c364da800b0ec6aa5669929034d436b9,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,164,33,c84v2_f0801d606921280ad2effb0c04a9f58d,c84l1_f6048ef4d840e780aa93edfda1da2ecd,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,169,34,c84v2_3a2337bab32885da7349d0b6045d04a4,c84l1_5bda2dd8ade12210e2d98b6e46d6f9c2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,174,35,c84v2_4f20ac21d524cf3ba10e56ab21554e78,c84l1_debbd3d047783e0eb09ad4bb509d2faa,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,179,36,c84v2_2b4e9efef0319323e723d287ef1706de,c84l1_d3ea0e2db3f00f2e00224ef9185d0094,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,184,37,c84v2_59f66a58a09ed56bf373cf6f8b518e84,c84l1_a02680b66e7017d49e25a6607f2e1315,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,189,38,c84v2_8e7b40694ebc5ec9d8c43b94a9fe6267,c84l1_77ac203f274e0c17e7738f880b0326c8,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,194,39,c84v2_9a5db8b93e0f45b95bc93901367cf6f8,c84l1_c718eca31a87228247b3b50f17e292fb,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,OACI,199,40,c84v2_fc29d0784a5ac91fef93fb2ccb44db4c,c84l1_292d02efb0e59b6e69013bce58b2847f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,4,1,c84v2_4c8b17e1ebaedd7bde2510038d6cba1e,c84l1_12fb38d5c7ce0e0a769023049b27cb1e,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,9,2,c84v2_bf8a198490e055c45e9fc7576cfc27f4,c84l1_07190569cf80fc284249467fa791c663,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,14,3,c84v2_1d0b3950e3dc4185e737ba5068d0f02c,c84l1_7f4f3e0f50e314c8e3da1d890e217585,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,19,4,c84v2_38b04d5f6a3906fc9d23722ee24bad86,c84l1_e4e29d3c897f21e577785f0b4a056ace,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,24,5,c84v2_505a6bb9f52405933b0d2525d50e1d7b,c84l1_6cd52e105c588a719469f5f276c652d5,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,29,6,c84v2_581f84664577690451d204951d777b48,c84l1_6602bc97beeaadf7fbc688b74f1f459a,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,34,7,c84v2_d88c95c2a045018a3df611e8cc75767a,c84l1_cdc1d803c1a4dce87693fddda57834ac,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,39,8,c84v2_6cd2c027b43fcefdc8b5673825db53c2,c84l1_544daf64abb765948560a98100cd7b15,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,44,9,c84v2_57b5292030be73b242de6bb8841842e0,c84l1_73e7f2523f5758859eba4f87c48e454f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,49,10,c84v2_9321998368ca90e30bf28c8ddbc03e42,c84l1_ae6e36cf1ed9286ab62d81992f2c4a64,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,54,11,c84v2_f02329bda36a39316fc827d6d816dbd4,c84l1_3a8dbb2834253a1f48220335667eefe8,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,59,12,c84v2_c62a40ab786bac2c5469ccc7e896cbed,c84l1_abbd66d3c7592b40767b2a47b31c2f20,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,64,13,c84v2_93df071bab3a98bd7758df0f134554eb,c84l1_d9136be6fc681403dce677c5ac54a8cd,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,69,14,c84v2_12ab4b3931377c04a4b63c62997d114c,c84l1_a58d8c0d9054ba15d9eda2a0a54f3d8f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,74,15,c84v2_d6a107015f232ae0ac0e058f2171f65f,c84l1_6a1b1bad70cb5b8070e51482b8e80dbc,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,79,16,c84v2_7c45f461574395f1711e286f078d86a5,c84l1_1f07c9a6822a121b1ce1d0c46618bada,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,84,17,c84v2_66060a5233c545233c7f1ede85e33d83,c84l1_eaf9647de9806fa9e7159242a776f133,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,89,18,c84v2_36eb89f28395e5ee53bfa4cf1b3e370e,c84l1_92118ee76efcdac709a26c40f091b4de,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,94,19,c84v2_36a4808c6c6dc2be4fbcfee4035083d7,c84l1_938496df2f2b12979ff24316eef49018,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,99,20,c84v2_c4ec3544b7cc3bf297b0496674732700,c84l1_b21da1ddeac15ac8f4405526821e8f74,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,104,21,c84v2_44211c292a8c6cc1e73aaa20143df1a6,c84l1_f1a3b9c1f62274456843c3d910362768,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,109,22,c84v2_38d45825aba849cb682d9b879b509677,c84l1_acd33469ab38cd4ff8c2847a877614cf,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,114,23,c84v2_96384ca5a5a3b869c78c76d004011feb,c84l1_d34a3540d760f0d654f7181aaab4cf3c,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,119,24,c84v2_1212fb299da1374d3a3b0e9150eae75e,c84l1_0f7fc4f8f403655cc3a3432422a1c6b2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,124,25,c84v2_02552ce546498aea30cb5b7cff580d7e,c84l1_cb376c5408e81c106638245addb78a0f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,129,26,c84v2_5f91ee4e879bc5b1f8040aa231698c6f,c84l1_05fc76d9d41cbf773c6e7fa611a5ce41,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,134,27,c84v2_6b35493cf35198daa947f54321f616e5,c84l1_20f08865bff8008166cea59913c0c511,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,139,28,c84v2_7ab5a6ff17ea6770c157b5df901b6234,c84l1_83a2961b645d37a9f10b129a65c5f5bf,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,144,29,c84v2_752a28f8692b387a095ea6a94edd1fb5,c84l1_4790e4f4830657483110ca2fb828ce03,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,149,30,c84v2_cf1df95acc74dccebce8cce171c2640e,c84l1_00cb2c89efa87efe281dbb9229c63e53,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,154,31,c84v2_b712dec59de5069363458e4b8131684c,c84l1_2f57e6d7cc35156e01b0fda86e5f27a2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,159,32,c84v2_ad4db3ee31f973ae83ba7d5bdc00cce3,c84l1_e5c3884f85a8a784f1f9c919ca61a103,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,164,33,c84v2_8111147e4b49087fe7df0b89c7d6a4e8,c84l1_897bca97c09413f12fbfc52ab7d0405b,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,169,34,c84v2_90fb5bcb4fcbd66616ba1cd114724cc2,c84l1_830b472af5acc7aad51f176ea437ebf6,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,174,35,c84v2_3bce2cef71759b551c07ee6fa544290d,c84l1_41897a3d1087b120cb8e8f8dae84f554,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,179,36,c84v2_95c057f80146bc3a59b23288d3f50f33,c84l1_5d84ec49d9194f396b25ca78258d9a27,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,184,37,c84v2_91d3df8e64baa1e431f5b940eaa811eb,c84l1_bfaeaed12b69be8cc40725a3fb397738,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,189,38,c84v2_1d39c3a66dac965c7b98e297acb73f44,c84l1_fde3a2e9b37088ea5484103b77bb0c53,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,194,39,c84v2_a7a77c6154b9ef74f8b61fd92f66b9c2,c84l1_3109cd08277dafc5d9d69e337bbd3d12,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,6,1,SRC,199,40,c84v2_dd8f734050c4a63f0642f638ec72787b,c84l1_24c436b0c83aad2ae33e928c9ed159b7,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,ERM,199,0,c84v2_f026401734f001b2d507b99832ec6b99,c84l1_3e2d8da2451a06284f8f35c604facdd2,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,4,1,c84v2_fd1751900ee89dcf94521a45f71be1da,c84l1_54b1e634301608252f452719f204805b,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,9,2,c84v2_ec28aba38238af3539481a589f7ea07f,c84l1_f51cbd54b85acfbbc14e9aa87d4d5c91,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,14,3,c84v2_2962f594951d58b6a506cf873b21a97f,c84l1_b62a159c3592b15db0e0d3c371f847fe,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,19,4,c84v2_418f18b51d469d70390782ad03c653db,c84l1_1018bbed40442207ac4d8396e8da03c2,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,24,5,c84v2_a3b65dd056927ed3bd32858806b90b45,c84l1_61d4a2ac495fb704e050eb84dc31e9c6,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,29,6,c84v2_31e82bb0c7ac72335d29c7315847f8e6,c84l1_e9316f56fac3ef9b8691c19b60edc633,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,34,7,c84v2_49faa3639b24bb59d7ab9f36ba70b5fa,c84l1_4824263927cd36fe6297b4cdf3a8d8ea,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,39,8,c84v2_b8199dba66a50a3d0e485cc4c2c93bf2,c84l1_2cd4e23cbbb63a0eef966891ebe468b1,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,44,9,c84v2_993409d6d917785d3b2a9378c7b275ba,c84l1_ca9a54aacb2a6c4a323de321a5f85e3f,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,49,10,c84v2_31a2a373eb08d66bd047697f4d9d3302,c84l1_0b6d628771478080035c8266b2a0bf1b,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,54,11,c84v2_027073c95ca8cd034b92713c3d824603,c84l1_1984e2c65444cec7979b47daac669177,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,59,12,c84v2_10038ad1ddc8ec0342e0803538fd9c92,c84l1_342ffe178f922d34f1d716096394fdd0,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,64,13,c84v2_4ad1b721298352fca5bdd0cfb7b0268e,c84l1_0e916afb05c39471720a0d1f6f66367f,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,69,14,c84v2_bf0c367e43e47a8d42c78740d5be278b,c84l1_2addc5e4d825316d117bcb466580268b,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,74,15,c84v2_fbfbaa73c54ea9299f1f4d14f5143bca,c84l1_45bfca6985792c1db0da72c729b93f38,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,79,16,c84v2_c2c57681afaf550b02f751c48da80c3d,c84l1_65a3b14fcec4fe7ae4daf25ab3e68c6a,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,84,17,c84v2_ad3e6f6df21eb847f7f84b09ae24d524,c84l1_bfd65ed62128cca8411ca0125ab8dd6a,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,89,18,c84v2_337cb3629dd1cbddd744fe7756db0aba,c84l1_cff8a1aa11bbf0dd7e2f040b7dc50bd8,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,94,19,c84v2_e9e1e90116781c5f07302d313f9d5fe5,c84l1_9237a369fd76a1f410aa290676ffd359,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,99,20,c84v2_b6ec673597dbde7d6fe36d4ba70ab18e,c84l1_7789cc51c9b408f415372adf1f845f04,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,104,21,c84v2_1949ee5357387b491af60657f3b0c4d1,c84l1_3b527b79f4c68a88ce25bb8982f890fa,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,109,22,c84v2_422459f54b4aa05106c8855cbe272117,c84l1_f077542729a69bc6b39eb1d695970418,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,114,23,c84v2_c70f52294112ec6dd98d5df8df11e187,c84l1_fba8a338c587b312b9e8e68db2ca58ae,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,119,24,c84v2_7a8f9eab10015439f5c2c1d4d8388865,c84l1_b35453d8eeef08d822e6cd060d4dff19,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,124,25,c84v2_30b1ca1ab4e1db4b5314e4688ffbcafb,c84l1_fa74e1b438e8f701db3735d379b7c7b2,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,129,26,c84v2_cb99919cb4489f28a25939928eda25bf,c84l1_e101aa63f441da84e083b3bc53cbf142,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,134,27,c84v2_e22320b65c1f3ba87eac6f4115d324ef,c84l1_06b1331672a7a2962e0d055f98ecca2e,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,139,28,c84v2_c163b74d55d33b15ef7f0946cbbb2d62,c84l1_cf1558b0e5b939be208a093cf61e680c,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,144,29,c84v2_f03be76d09dc9e5c10fc63c53ceb0f1b,c84l1_aa292a9516f55e93d1f18c6a44415022,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,149,30,c84v2_cc74ffd281d745338734f8424ea9c2b5,c84l1_846bae886ee1fafc7f5edebd92e8c122,1,0,1,historical_ID_predated_scientific_level1_intervention
PhysionetMI,A,5,1,OACI,154,31,c84v2_f06de5fb8ade9e930de1060d1d98b4db,c84l1_9495159235c4b9e39d3b2d34e748c0bd,1,0,1,historical_ID_predated_scientific_level1_intervention
